# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2453333905e+00    4.0146726665e-02    4.0950000000e+03    4.0900000000e+03    0.0000000000e+00   -2.2447892265e+00    9.9803750414e-01    9.9926650367e-01
         1   -2.2419473493e+00    3.6774557692e-02    4.0910143921e+03    4.0900000000e+03    5.0000000000e-01   -2.2209163473e+00    9.9796669096e-01    9.9828850856e-01
         2   -2.2476550739e+00    4.5330964718e-02    4.0961279090e+03    4.0910000000e+03    7.5000000000e-01   -2.1198024703e+00    9.9735039196e-01    1.0000000000e+00
         3   -2.2447343075e+00    3.3322717713e-02    4.0959359067e+03    4.0960000000e+03    2.5000000000e-01   -2.2476550739e+00    9.9867524989e-01    9.9951171875e-01
         4   -2.2459228585e+00    4.4205007112e-02    4.0960554435e+03    4.1000000000e+03    2.5000000000e-01   -2.3423429048e+00    9.9877407601e-01    9.9853658537e-01
         5   -2.2460023876e+00    4.0093203384e-02    4.0959937474e+03    4.0940000000e+03    7.5000000000e-01   -2.1970828086e+00    9.9839505003e-01    1.0000000000e+00
         6   -2.2446361176e+00    3.6876379910e-02    4.0959697963e+03    4.0980000000e+03    2.5000000000e-01   -2.2948185955e+00    9.9774027177e-01    9.9926793558e-01
         7   -2.2467185009e+00    3.7308926103e-02    4.0960563071e+03    4.0970000000e+03    2.5000000000e-01   -2.2690472004e+00    9.9775739465e-01    9.9951183793e-01
         8   -2.2474301786e+00    4.9039777435e-02    4.0960154066e+03    4.0970000000e+03    5.0000000000e-01   -2.2711295836e+00    9.9821443847e-01    9.9975591897e-01
         9   -2.2431367320e+00    5.5657765885e-02    4.0959061318e+03    4.0970000000e+03    2.5000000000e-01   -2.2718412613e+00    9.9800048022e-01    9.9926775690e-01
        10   -2.2419909248e+00    5.0491374231e-02    4.0959724797e+03    4.0960000000e+03    2.5000000000e-01   -2.2431367320e+00    9.9816646765e-01    9.9951171875e-01
        11   -2.2435208950e+00    5.3212780687e-02    4.0960211574e+03    4.0950000000e+03    2.5000000000e-01   -2.2175738816e+00    9.9774715172e-01    9.9975579976e-01
        12   -2.2429433351e+00    5.8563136008e-02    4.0959783985e+03    4.0950000000e+03    0.0000000000e+00   -2.2191038518e+00    9.9766584701e-01    1.0000000000e+00
        13   -2.2435120056e+00    6.1324787435e-02    4.0960009758e+03    4.0960000000e+03    2.5000000000e-01   -2.2429433351e+00    9.9811836097e-01    9.9951171875e-01
