# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2585233043e+00    6.2200655131e-02    2.0500000000e+03    2.0480000000e+03    0.0000000000e+00   -2.2552987335e+00    9.8350994189e-01    9.9853515625e-01
         1   -2.2532231187e+00    6.4591492147e-02    2.0458634499e+03    2.0480000000e+03    0.0000000000e+00   -2.2762703220e+00    9.8136188439e-01    9.9609375000e-01
         2   -2.2584779823e+00    6.5246583225e-02    2.0483583516e+03    2.0500000000e+03    5.0000000000e-01   -2.2709701364e+00    9.8207422290e-01    9.9609756098e-01
         3   -2.2477542519e+00    9.5436690766e-02    2.0475212910e+03    2.0490000000e+03    5.0000000000e-01   -2.2673536565e+00    9.8202490637e-01    9.9658369937e-01
         4   -2.2531477800e+00    7.5400611592e-02    2.0485355052e+03    2.0480000000e+03    5.0000000000e-01   -2.2477542519e+00    9.7818951030e-01    9.9755859375e-01
         5   -2.2513997706e+00    5.2659503166e-02    2.0477903480e+03    2.0470000000e+03    5.0000000000e-01   -2.2442677710e+00    9.8542959845e-01    9.9804592086e-01
         6   -2.2457695804e+00    2.1546963171e-02    2.0477664058e+03    2.0500000000e+03    5.0000000000e-01   -2.2691467883e+00    9.8426197241e-01    9.9756097561e-01
         7   -2.2415476907e+00    2.3062310468e-02    2.0476748064e+03    2.0450000000e+03    1.0000000000e+00   -2.2191165316e+00    9.8116981242e-01    9.9657701711e-01
         8   -2.2489188379e+00    2.2066216638e-02    2.0483180189e+03    2.0440000000e+03    5.0000000000e-01   -2.2060016027e+00    9.8050703706e-01    9.9755381605e-01
         9   -2.2457219483e+00    2.8141427963e-02    2.0478329615e+03    2.0490000000e+03    5.0000000000e-01   -2.2577945121e+00    9.8055765638e-01    9.9804782821e-01
        10   -2.2454765214e+00    2.2005521759e-02    2.0479677833e+03    2.0480000000e+03    0.0000000000e+00   -2.2457219483e+00    9.8337890792e-01    9.9755859375e-01
        11   -2.2449626860e+00    3.3170480710e-02    2.0479159406e+03    2.0460000000e+03    5.0000000000e-01   -2.2277121642e+00    9.8477995941e-01    9.9804496579e-01
        12   -2.2434256789e+00    2.1482216209e-02    2.0479824045e+03    2.0480000000e+03    0.0000000000e+00   -2.2449626860e+00    9.8062808126e-01    9.9707031250e-01
        13   -2.2437882151e+00    2.1643599587e-02    2.0479640697e+03    2.0450000000e+03    5.0000000000e-01   -2.2167726301e+00    9.8209235378e-01    9.9853300733e-01
        14   -2.2450914481e+00    3.1670031696e-02    2.0480484359e+03    2.0480000000e+03    5.0000000000e-01   -2.2437882151e+00    9.8582321724e-01    9.9951171875e-01
        15   -2.2488708382e+00    3.7211572973e-02    2.0481585782e+03    2.0480000000e+03    0.0000000000e+00   -2.2450914481e+00    9.8799315870e-01    9.9707031250e-01
        16   -2.2373139691e+00    9.0946597370e-02    2.0472526396e+03    2.0470000000e+03    5.0000000000e-01   -2.2399908291e+00    9.8441235991e-01    9.9853444064e-01
        17   -2.2541927815e+00    1.1907521975e-01    2.0489591238e+03    2.0510000000e+03    5.0000000000e-01   -2.2639280038e+00    9.8341048323e-01    9.9463676255e-01
        18   -2.2511008291e+00    5.2043707000e-02    2.0478014529e+03    2.0470000000e+03    0.0000000000e+00   -2.2453127724e+00    9.8166824558e-01    9.9511480215e-01
        19   -2.2507753760e+00    1.1089687689e-01    2.0481494487e+03    2.0460000000e+03    1.0000000000e+00   -2.2333364718e+00    9.8125149899e-01    9.9853372434e-01
        20   -2.2529263509e+00    5.7476506568e-02    2.0484112543e+03    2.0480000000e+03    5.0000000000e-01   -2.2507753760e+00    9.8397445805e-01    9.9609375000e-01
        21   -2.2493660087e+00    3.7256411344e-02    2.0477913932e+03    2.0480000000e+03    5.0000000000e-01   -2.2529263509e+00    9.8023518037e-01    9.9902343750e-01
        22   -2.2580225343e+00    6.4086391904e-02    2.0485567638e+03    2.0500000000e+03    5.0000000000e-01   -2.2671130264e+00    9.8105876975e-01    9.9804878049e-01
        23   -2.2559257605e+00    6.7719472160e-02    2.0478974509e+03    2.0510000000e+03    5.0000000000e-01   -2.2846365691e+00    9.7775589195e-01    9.9463676255e-01
        24   -2.2516866666e+00    4.4740097715e-02    2.0475878945e+03    2.0410000000e+03    1.0000000000e+00   -2.1936744268e+00    9.7975446610e-01    9.9853013229e-01
        25   -2.2488543208e+00    3.8403102806e-02    2.0477856817e+03    2.0450000000e+03    5.0000000000e-01   -2.2250336178e+00    9.8169466125e-01    9.9853300733e-01
        26   -2.2521313526e+00    6.7740159863e-02    2.0482056187e+03    2.0500000000e+03    5.0000000000e-01   -2.2666013385e+00    9.8129769097e-01    9.9756097561e-01
        27   -2.2456323186e+00    5.0384024468e-02    2.0477092758e+03    2.0490000000e+03    1.0000000000e+00   -2.2610070268e+00    9.7642199026e-01    9.9609565642e-01
        28   -2.2527521174e+00    7.8461342959e-02    2.0482245723e+03    2.0430000000e+03    5.0000000000e-01   -2.2011888397e+00    9.8107314398e-01    9.9853157122e-01
        29   -2.2470493384e+00    6.8034770267e-02    2.0476784552e+03    2.0440000000e+03    5.0000000000e-01   -2.2172060294e+00    9.8516911890e-01    9.9706457926e-01
        30   -2.2475947120e+00    5.3823044263e-02    2.0478178773e+03    2.0420000000e+03    1.0000000000e+00   -2.1937041123e+00    9.8081380861e-01    9.9902056807e-01
        31   -2.2493363414e+00    4.4203923293e-02    2.0481171513e+03    2.0500000000e+03    5.0000000000e-01   -2.2653417297e+00    9.7936204048e-01    9.9707317073e-01
        32   -2.2411889121e+00    5.1927696014e-02    2.0474147362e+03    2.0460000000e+03    5.0000000000e-01   -2.2315719842e+00    9.7615876326e-01    9.9804496579e-01
        33   -2.2466983967e+00    3.7635958688e-02    2.0482590719e+03    2.0460000000e+03    5.0000000000e-01   -2.2234245548e+00    9.8071797495e-01    9.9853372434e-01
        34   -2.2454849460e+00    4.3212203486e-02    2.0481126633e+03    2.0510000000e+03    1.0000000000e+00   -2.2733124314e+00    9.7874347048e-01    9.9707459776e-01
        35   -2.2468255264e+00    5.6888673430e-02    2.0480317832e+03    2.0480000000e+03    1.0000000000e+00   -2.2454849460e+00    9.7929923761e-01    9.9902343750e-01
        36   -2.2526616952e+00    4.5619984195e-02    2.0484449864e+03    2.0520000000e+03    0.0000000000e+00   -2.2823022560e+00    9.8429101727e-01    9.9561403509e-01
        37   -2.2601920738e+00    6.3351311888e-02    2.0471686393e+03    2.0460000000e+03    5.0000000000e-01   -2.2458484867e+00    9.8231677791e-01    9.9853372434e-01
        38   -2.2574913311e+00    5.7840090074e-02    2.0491286409e+03    2.0480000000e+03    0.0000000000e+00   -2.2497436108e+00    9.8206056330e-01    9.9853515625e-01
        39   -2.2519948896e+00    3.9060199870e-02    2.0501460428e+03    2.0500000000e+03    0.0000000000e+00   -2.2542025178e+00    9.8163942853e-01    9.9512195122e-01
        40   -2.2499062566e+00    4.7712382024e-02    2.0420650627e+03    2.0420000000e+03    0.0000000000e+00   -2.2513586692e+00    9.7614902446e-01    9.9804113614e-01
