                     0             -0.289633                     0
                  0.05             -0.289124             0.0200167
                   0.1             -0.287667             0.0378717
                  0.15             -0.285372             0.0535649
                   0.2             -0.282347             0.0670963
                  0.25             -0.278699             0.0784659
                   0.3             -0.274536             0.0876738
                  0.35             -0.269967             0.0947199
                   0.4               -0.2651             0.0996042
                  0.45             -0.260043              0.102327
                   0.5             -0.254894              0.103523
                  0.55             -0.249701              0.104091
                   0.6             -0.244495              0.104036
                  0.65             -0.239308              0.103358
                   0.7              -0.23417              0.102057
                  0.75             -0.229113              0.100133
                   0.8             -0.224167             0.0975866
                  0.85             -0.219364             0.0944173
                   0.9             -0.214736             0.0906252
                  0.95             -0.210307             0.0865845
                     1             -0.206069             0.0830204
                  1.05             -0.201997             0.0799513
                   1.1             -0.198066             0.0773773
                  1.15             -0.194251             0.0752984
                   1.2             -0.190528             0.0737145
                  1.25             -0.186871             0.0726257
                   1.3             -0.183257             0.0720319
                  1.35              -0.17966             0.0719332
                   1.4             -0.176057             0.0722096
                  1.45             -0.172438              0.072544
                   1.5             -0.168802             0.0729196
                  1.55             -0.165145             0.0733365
                   1.6             -0.161467             0.0737945
                  1.65             -0.157765             0.0742938
                   1.7             -0.154037             0.0748342
                  1.75             -0.150281             0.0754159
                   1.8             -0.146495             0.0760388
                  1.85             -0.142677             0.0766958
                   1.9             -0.138825             0.0773611
                  1.95              -0.13494             0.0780325
                     2             -0.131022             0.0787099
                  2.05             -0.127069             0.0793934
                   2.1             -0.123082             0.0800829
                  2.15             -0.119061             0.0807784
                   2.2             -0.115004               0.08148
                  2.25             -0.110913             0.0821877
                   2.3             -0.106786             0.0828576
                  2.35             -0.102632             0.0832696
                   2.4            -0.0984639             0.0833932
                  2.45            -0.0942971             0.0832286
                   2.5            -0.0901458             0.0827756
                  2.55            -0.0860244             0.0820343
                   2.6            -0.0819472             0.0810047
                  2.65            -0.0779287             0.0796868
                   2.7            -0.0739833             0.0780806
                  2.75            -0.0701252             0.0762199
                   2.8            -0.0663611             0.0743502
                  2.85            -0.0626895             0.0725203
                   2.9            -0.0591084             0.0707303
                  2.95            -0.0556158               0.06898
                     3            -0.0522097             0.0672695
                  3.05            -0.0488882             0.0655988
                   3.1            -0.0456492             0.0639679
                  3.15            -0.0424908             0.0623768
                   3.2             -0.039411              0.060805
                  3.25            -0.0364141              0.059027
                   3.3            -0.0335128             0.0569802
                  3.35            -0.0307205             0.0546645
                   3.4            -0.0280508             0.0520801
                  3.45             -0.025517             0.0492268
                   3.5            -0.0231326             0.0461048
                  3.55             -0.020911              0.042714
                   3.6            -0.0188657             0.0390543
                  3.65            -0.0170099             0.0351505
                   3.7            -0.0153462             0.0314652
                  3.75            -0.0138569             0.0281736
                   3.8            -0.0125223             0.0252756
                  3.85            -0.0113227             0.0227714
                   3.9            -0.0102386             0.0206609
                  3.95           -0.00925009              0.018944
                     4            -0.0083376             0.0176209
                  4.05           -0.00748144             0.0166915
                   4.1           -0.00666192             0.0161471
                  4.15           -0.00586649             0.0156489
                   4.2           -0.00509917             0.0150222
                  4.25           -0.00436641             0.0142669
                   4.3           -0.00367463              0.013383
                  4.35           -0.00303025             0.0123705
                   4.4           -0.00243972             0.0112295
                  4.45           -0.00190945            0.00995987
                   4.5           -0.00144587            0.00856167
                  4.55           -0.00105542            0.00703614
                   4.6          -0.000741256            0.00555942
                  4.65          -0.000496584            0.00425643
                   4.7          -0.000312717            0.00312717
                  4.75          -0.000180971            0.00217165
                   4.8           -9.2657e-05            0.00138985
                  4.85          -3.90897e-05           0.000781793
                   4.9          -1.15821e-05           0.000347464
                  4.95          -1.44777e-06           8.68659e-05
