#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2389424103e+00    5.0341026663e+00   -4.0474042195e+00    1.8084618091e+00    1.9432554473e+00   -7.9602049778e+00    1.7423648901e-01    1.7953088221e+00    2.1760000000e+04    2.2219278795e-02    5.7988281250e-01
         1   -2.2383633779e+00    5.0323925150e+00   -4.0765847659e+00    1.8382213881e+00    1.9382304052e+00   -7.9949271369e+00    1.8480314369e-01    1.7953088221e+00    2.1760000000e+04    2.1183263510e-02    5.8040556066e-01
         2   -2.2376583270e+00    5.0351322060e+00   -4.0851675516e+00    1.8475092245e+00    1.9388885297e+00   -7.9944161921e+00    1.7505128871e-01    1.7953088221e+00    2.1760000000e+04    2.1352878607e-02    5.7912454044e-01
         3   -2.2394699399e+00    5.0352676807e+00   -4.1118740589e+00    1.8724041190e+00    1.9464421586e+00   -8.0343685197e+00    1.8074348004e-01    1.7953088221e+00    2.1760000000e+04    2.1070412415e-02    5.7917624081e-01
         4   -2.2368413632e+00    5.0239177749e+00   -4.0910249367e+00    1.8541835735e+00    1.9357914166e+00   -7.9981785364e+00    1.7605336103e-01    1.7953088221e+00    2.1760000000e+04    2.0977375262e-02    5.8120978860e-01
         5   -2.2378448069e+00    5.0273520455e+00   -4.0797543124e+00    1.8419095055e+00    1.9415649025e+00   -7.9973672615e+00    1.8073922459e-01    1.7953088221e+00    2.1760000000e+04    2.1036024698e-02    5.8010110294e-01
         6   -2.2364858079e+00    5.0231431854e+00   -4.1029445408e+00    1.8664587329e+00    1.9442663930e+00   -8.0233546866e+00    1.8083493076e-01    1.7953088221e+00    2.1760000000e+04    2.1004538107e-02    5.8041130515e-01
         7   -2.2387835906e+00    5.0328176257e+00   -4.0797586871e+00    1.8409750965e+00    1.9427535605e+00   -7.9989042026e+00    1.8108313293e-01    1.7953088221e+00    2.1760000000e+04    2.0984799765e-02    5.7902688419e-01
         8   -2.2388249183e+00    5.0343207607e+00   -4.0661616485e+00    1.8273367302e+00    1.9390531723e+00   -7.9801505323e+00    1.7962688945e-01    1.7953088221e+00    2.1760000000e+04    2.1123961710e-02    5.8018727022e-01
         9   -2.2369647246e+00    5.0314778018e+00   -4.0829203023e+00    1.8459555778e+00    1.9390001273e+00   -7.9956953277e+00    1.7846607601e-01    1.7953088221e+00    2.1760000000e+04    2.1168726989e-02    5.8091681985e-01
        10   -2.2390622771e+00    5.0344944291e+00   -4.1078619474e+00    1.8687996703e+00    1.9429215134e+00   -8.0184648298e+00    1.7237254699e-01    1.7953088221e+00    2.1760000000e+04    2.1024468848e-02    5.8006663603e-01
        11   -2.2390990244e+00    5.0342559057e+00   -4.0750456245e+00    1.8359466001e+00    1.9422881782e+00   -7.9919291999e+00    1.7928657510e-01    1.7953088221e+00    2.1760000000e+04    2.1004135556e-02    5.7905560662e-01
        12   -2.2373705589e+00    5.0270785961e+00   -4.0592344710e+00    1.8218639122e+00    1.9443630975e+00   -7.9807137484e+00    1.8180735771e-01    1.7953088221e+00    2.1760000000e+04    2.1022423006e-02    5.8133616728e-01
        13   -2.2384194522e+00    5.0325051366e+00   -4.0629547617e+00    1.8245353095e+00    1.9391141709e+00   -7.9755818850e+00    1.7820413026e-01    1.7953088221e+00    2.1760000000e+04    2.0989816855e-02    5.8076746324e-01
