#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2362895646e+00    5.0225408509e+00   -4.0708389267e+00    1.8345493621e+00    1.9456390939e+00   -7.9762880087e+00    1.6450116608e-01    1.7953088221e+00    2.1760000000e+04    2.1403009620e-02    5.7728630515e-01
         1   -2.2380383610e+00    5.0315998358e+00   -4.0591432264e+00    1.8211048654e+00    1.9468460349e+00   -7.9840522942e+00    1.8275421082e-01    1.7953088221e+00    2.1760000000e+04    2.0962530418e-02    5.8223230699e-01
         2   -2.2373636077e+00    5.0291965306e+00   -4.0723538560e+00    1.8349902483e+00    1.9473253883e+00   -7.9999351863e+00    1.8494711997e-01    1.7953088221e+00    2.1760000000e+04    2.0862580003e-02    5.8079044118e-01
         3   -2.2373326837e+00    5.0268218659e+00   -4.0567548185e+00    1.8194221348e+00    1.9442344840e+00   -7.9826461158e+00    1.8634799126e-01    1.7953088221e+00    2.1760000000e+04    2.0726288066e-02    5.8177849265e-01
         4   -2.2361037845e+00    5.0241028554e+00   -4.0965707216e+00    1.8604669371e+00    1.9432691561e+00   -8.0098801334e+00    1.7473143361e-01    1.7953088221e+00    2.1760000000e+04    2.0743273856e-02    5.8068129596e-01
         5   -2.2350926921e+00    5.0180274268e+00   -4.0150520787e+00    1.7799593867e+00    1.9428015417e+00   -7.9369739773e+00    1.8381153475e-01    1.7953088221e+00    2.1760000000e+04    2.0772402120e-02    5.8273207721e-01
         6   -2.2384592173e+00    5.0341450130e+00   -4.0589351570e+00    1.8204759397e+00    1.9405735424e+00   -7.9846094841e+00    1.8979196273e-01    1.7953088221e+00    2.1760000000e+04    2.0815155524e-02    5.8259995404e-01
         7   -2.2353074107e+00    5.0200975742e+00   -4.0820649018e+00    1.8467574911e+00    1.9413125280e+00   -7.9950721676e+00    1.7638591575e-01    1.7953088221e+00    2.1760000000e+04    2.1112865604e-02    5.7878561581e-01
         8   -2.2363800548e+00    5.0234858881e+00   -4.0864163042e+00    1.8500362494e+00    1.9382824784e+00   -8.0009748868e+00    1.8096728211e-01    1.7953088221e+00    2.1760000000e+04    2.1081294645e-02    5.8192210478e-01
         9   -2.2372211694e+00    5.0281602990e+00   -4.0500629798e+00    1.8128418104e+00    1.9367904747e+00   -7.9624388113e+00    1.8027653476e-01    1.7953088221e+00    2.1760000000e+04    2.0801816355e-02    5.8114085478e-01
        10   -2.2381307859e+00    5.0319078062e+00   -4.0697330224e+00    1.8316022365e+00    1.9303998788e+00   -7.9707199522e+00    1.7527822899e-01    1.7953088221e+00    2.1760000000e+04    2.0720385234e-02    5.8065831801e-01
        11   -2.2389004185e+00    5.0343804359e+00   -4.0782125266e+00    1.8393121081e+00    1.9416992536e+00   -7.9934460602e+00    1.7822545785e-01    1.7953088221e+00    2.1760000000e+04    2.0773356013e-02    5.8010684743e-01
        12   -2.2351371743e+00    5.0227343734e+00   -4.0772797389e+00    1.8421425646e+00    1.9429508735e+00   -7.9805191918e+00    1.6497975735e-01    1.7953088221e+00    2.1760000000e+04    2.0732625004e-02    5.8008961397e-01
        13   -2.2384690971e+00    5.0319471559e+00   -4.0228400355e+00    1.7843709384e+00    1.9420977124e+00   -7.9382630802e+00    1.7801651022e-01    1.7953088221e+00    2.1760000000e+04    2.0772701020e-02    5.8147977941e-01
        14   -2.2380035234e+00    5.0294173052e+00   -4.0675765734e+00    1.8295730499e+00    1.9429709922e+00   -7.9930102636e+00    1.8715387595e-01    1.7953088221e+00    2.1760000000e+04    2.0726592225e-02    5.8104894301e-01
        15   -2.2377414484e+00    5.0294876739e+00   -4.0866925311e+00    1.8489510827e+00    1.9468038771e+00   -8.0126287085e+00    1.8382347818e-01    1.7953088221e+00    2.1760000000e+04    2.0779364030e-02    5.7949793199e-01
        16   -2.2378001336e+00    5.0308920318e+00   -4.0777274162e+00    1.8399272826e+00    1.9427207790e+00   -7.9892886146e+00    1.7353159735e-01    1.7953088221e+00    2.1760000000e+04    2.0764777108e-02    5.8087086397e-01
        17   -2.2388500295e+00    5.0363523137e+00   -4.0960895481e+00    1.8572395186e+00    1.9502956050e+00   -8.0249506942e+00    1.8325671907e-01    1.7953088221e+00    2.1760000000e+04    2.0768145647e-02    5.8185891544e-01
        18   -2.2369828411e+00    5.0293453272e+00   -4.0826450497e+00    1.8456622086e+00    1.9388829743e+00   -8.0079155933e+00    1.9107874714e-01    1.7953088221e+00    2.1760000000e+04    2.0740631310e-02    5.7891773897e-01
        19   -2.2368394368e+00    5.0257102882e+00   -4.0808006044e+00    1.8439611676e+00    1.9458765619e+00   -7.9974603389e+00    1.7547435056e-01    1.7953088221e+00    2.1760000000e+04    2.0793105311e-02    5.7941176471e-01
        20   -2.2364052483e+00    5.0252028300e+00   -4.0383007303e+00    1.8018954820e+00    1.9449755373e+00   -7.9690922996e+00    1.9050720993e-01    1.7953088221e+00    2.1760000000e+04    2.0768112996e-02    5.8025045956e-01
        21   -2.2384908845e+00    5.0339218939e+00   -4.0870947774e+00    1.8486038929e+00    1.9408013023e+00   -7.9969880943e+00    1.7378319254e-01    1.7953088221e+00    2.1760000000e+04    2.0737240420e-02    5.8044002757e-01
        22   -2.2385192498e+00    5.0326264459e+00   -4.0829861559e+00    1.8444669062e+00    1.9429163865e+00   -7.9980744672e+00    1.7686310274e-01    1.7953088221e+00    2.1760000000e+04    2.0767777939e-02    5.7865923713e-01
        23   -2.2375790421e+00    5.0303559422e+00   -4.0804553808e+00    1.8428763387e+00    1.9395006640e+00   -7.9860144627e+00    1.7074959583e-01    1.7953088221e+00    2.1760000000e+04    2.0777814967e-02    5.7967601103e-01
        24   -2.2373221889e+00    5.0266138372e+00   -4.0830164766e+00    1.8456942877e+00    1.9404748892e+00   -7.9994896862e+00    1.8068949828e-01    1.7953088221e+00    2.1760000000e+04    2.0688612233e-02    5.8039407169e-01
        25   -2.2390990346e+00    5.0356485585e+00   -4.0630030096e+00    1.8239039750e+00    1.9477637292e+00   -7.9943497534e+00    1.8827419261e-01    1.7953088221e+00    2.1760000000e+04    2.0760199822e-02    5.8089384191e-01
        26   -2.2371021276e+00    5.0256161401e+00   -4.0762606842e+00    1.8391585567e+00    1.9515302076e+00   -7.9974754591e+00    1.7437574522e-01    1.7953088221e+00    2.1760000000e+04    2.0731270971e-02    5.7926815257e-01
        27   -2.2388645320e+00    5.0336626917e+00   -4.0821041089e+00    1.8432395768e+00    1.9421966194e+00   -7.9956566980e+00    1.7604714771e-01    1.7953088221e+00    2.1760000000e+04    2.0695846528e-02    5.8138212316e-01
        28   -2.2339237347e+00    5.0140337482e+00   -4.0958135120e+00    1.8618897773e+00    1.9497302792e+00   -8.0219607271e+00    1.8110811382e-01    1.7953088221e+00    2.1760000000e+04    2.0704934264e-02    5.8216337316e-01
        29   -2.2387680930e+00    5.0335666007e+00   -4.0815224984e+00    1.8427544054e+00    1.9358880627e+00   -7.9928085479e+00    1.8008916468e-01    1.7953088221e+00    2.1760000000e+04    2.0701859146e-02    5.8061810662e-01
        30   -2.2369474391e+00    5.0258187122e+00   -4.0744232444e+00    1.8374758053e+00    1.9377382609e+00   -7.9725305866e+00    1.6506025916e-01    1.7953088221e+00    2.1760000000e+04    2.0732642973e-02    5.8038258272e-01
        31   -2.2387557187e+00    5.0342132860e+00   -4.0861037721e+00    1.8473480535e+00    1.9419366820e+00   -8.0035929153e+00    1.8024363902e-01    1.7953088221e+00    2.1760000000e+04    2.0705205334e-02    5.8002068015e-01
        32   -2.2408302614e+00    5.0423634824e+00   -4.0657800692e+00    1.8249498078e+00    1.9360940937e+00   -7.9781433012e+00    1.8096031634e-01    1.7953088221e+00    2.1760000000e+04    2.0670316675e-02    5.7965877757e-01
        33   -2.2378937144e+00    5.0333428237e+00   -4.0464626294e+00    1.8085689150e+00    1.9377002280e+00   -7.9626304081e+00    1.8315872856e-01    1.7953088221e+00    2.1760000000e+04    2.0679608645e-02    5.8056640625e-01
        34   -2.2363592653e+00    5.0216390695e+00   -4.0547206206e+00    1.8183613554e+00    1.9417326956e+00   -7.9746137040e+00    1.8285156573e-01    1.7953088221e+00    2.1760000000e+04    2.0913726705e-02    5.8081916360e-01
        35   -2.2353054101e+00    5.0187740769e+00   -4.0632193772e+00    1.8279139671e+00    1.9418847802e+00   -7.9823602265e+00    1.8194724696e-01    1.7953088221e+00    2.1760000000e+04    2.1303640569e-02    5.8131893382e-01
        36   -2.2357868994e+00    5.0242646723e+00   -4.0769387915e+00    1.8411518921e+00    1.9343069050e+00   -7.9855324435e+00    1.7897792489e-01    1.7953088221e+00    2.1760000000e+04    2.0753818619e-02    5.7873391544e-01
        37   -2.2354947086e+00    5.0190724769e+00   -4.0823159224e+00    1.8468212137e+00    1.9494934102e+00   -8.0020949428e+00    1.7497678820e-01    1.7953088221e+00    2.1760000000e+04    2.0796649596e-02    5.8160615809e-01
        38   -2.2372760651e+00    5.0284879904e+00   -4.0905930941e+00    1.8533170290e+00    1.9403096544e+00   -8.0123223241e+00    1.8611075359e-01    1.7953088221e+00    2.1760000000e+04    2.0740386537e-02    5.7968750000e-01
