#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2373778166e+00    5.0317778262e+00   -4.0495710584e+00    1.8121932419e+00    1.9382831287e+00   -7.9576451524e+00    1.7448214324e-01    1.7953088221e+00    2.1760000000e+04    2.2974725813e-02    5.8077895221e-01
         1   -2.2371485671e+00    5.0263044452e+00   -4.0623195523e+00    1.8251709852e+00    1.9440604615e+00   -7.9947304097e+00    1.9304157394e-01    1.7953088221e+00    2.1760000000e+04    2.1218034932e-02    5.8357651654e-01
         2   -2.2361748724e+00    5.0205108369e+00   -4.0692512387e+00    1.8330763663e+00    1.9335305627e+00   -7.9727954063e+00    1.7470478289e-01    1.7953088221e+00    2.1760000000e+04    2.0998514312e-02    5.7902113971e-01
         3   -2.2362574777e+00    5.0242841947e+00   -4.0541580517e+00    1.8179005740e+00    1.9462650826e+00   -7.9772618829e+00    1.8152992643e-01    1.7953088221e+00    2.1760000000e+04    2.0903485005e-02    5.8151424632e-01
         4   -2.2361507503e+00    5.0221627716e+00   -4.1147163067e+00    1.8785655563e+00    1.9433699642e+00   -8.0230364820e+00    1.6964138904e-01    1.7953088221e+00    2.1760000000e+04    2.0910931422e-02    5.7768841912e-01
         5   -2.2379970101e+00    5.0748437214e+00   -4.0746142468e+00    1.8366172367e+00    1.9323440611e+00   -7.9775456254e+00    1.7527849546e-01    1.7953088221e+00    2.1760000000e+04    2.0882371594e-02    5.8112936581e-01
         6   -2.2378280880e+00    5.0425507890e+00   -4.0956887270e+00    1.8578606390e+00    1.9456841676e+00   -8.0162659509e+00    1.7958423425e-01    1.7953088221e+00    2.1760000000e+04    2.0923551610e-02    5.8000919118e-01
         7   -2.2371482840e+00    5.0313585250e+00   -4.0837816116e+00    1.8466333276e+00    1.9448422921e+00   -8.0056046907e+00    1.8167196493e-01    1.7953088221e+00    2.1760000000e+04    2.0885563510e-02    5.7860753676e-01
         8   -2.2380057961e+00    5.0287992540e+00   -4.0964584586e+00    1.8584526625e+00    1.9403668485e+00   -8.0083491154e+00    1.7621498630e-01    1.7953088221e+00    2.1760000000e+04    2.0921835785e-02    5.8158892463e-01
         9   -2.2383096688e+00    5.0500211565e+00   -4.0668807872e+00    1.8285711184e+00    1.9486762209e+00   -7.9931445154e+00    1.8227868518e-01    1.7953088221e+00    2.1760000000e+04    2.0928555333e-02    5.8044002757e-01
        10   -2.2385478479e+00    5.0323769024e+00   -4.1246582088e+00    1.8861103609e+00    1.9499353464e+00   -8.0396114280e+00    1.6970905076e-01    1.7953088221e+00    2.1760000000e+04    2.0903678940e-02    5.7899241728e-01
        11   -2.2394644389e+00    5.0375212859e+00   -4.0819437947e+00    1.8424793558e+00    1.9397646017e+00   -7.9893887281e+00    1.7237150969e-01    1.7953088221e+00    2.1760000000e+04    2.0842896446e-02    5.8037683824e-01
        12   -2.2387115791e+00    5.0316249619e+00   -4.0691450463e+00    1.8304334672e+00    1.9445776664e+00   -7.9810181104e+00    1.7198657568e-01    1.7953088221e+00    2.1760000000e+04    2.0923044313e-02    5.8058938419e-01
        13   -2.2379727448e+00    5.0310443554e+00   -4.0482928664e+00    1.8103201217e+00    1.9393706270e+00   -7.9633741156e+00    1.8040180011e-01    1.7953088221e+00    2.1760000000e+04    2.0924382350e-02    5.7892348346e-01
        14   -2.2366816611e+00    5.0250013427e+00   -4.0520228950e+00    1.8153412338e+00    1.9421925744e+00   -7.9716891433e+00    1.8216485185e-01    1.7953088221e+00    2.1760000000e+04    2.0855154404e-02    5.7931410846e-01
        15   -2.2370230079e+00    5.0257818791e+00   -4.0974063844e+00    1.8603833766e+00    1.9390358971e+00   -8.0088246842e+00    1.7707358061e-01    1.7953088221e+00    2.1760000000e+04    2.0896552240e-02    5.7875689338e-01
        16   -2.2366984242e+00    5.0254885665e+00   -4.0883108225e+00    1.8516123984e+00    1.9364874051e+00   -7.9947050159e+00    1.7459796614e-01    1.7953088221e+00    2.1760000000e+04    2.0855572075e-02    5.7914177390e-01
        17   -2.2354158526e+00    5.0221407065e+00   -4.0731611955e+00    1.8377453429e+00    1.9453907503e+00   -7.9928838437e+00    1.7902307577e-01    1.7953088221e+00    2.1760000000e+04    2.0928219180e-02    5.7944048713e-01
        18   -2.2376879931e+00    5.0283801560e+00   -4.0613605004e+00    1.8236725073e+00    1.9379958844e+00   -7.9688059293e+00    1.7414072242e-01    1.7953088221e+00    2.1760000000e+04    2.0964261144e-02    5.8153147978e-01
        19   -2.2385073270e+00    5.0338443798e+00   -4.0611661441e+00    1.8226588171e+00    1.9428649974e+00   -7.9798316366e+00    1.8049167306e-01    1.7953088221e+00    2.1760000000e+04    2.0894414143e-02    5.7947495404e-01
        20   -2.2376102092e+00    5.0282243570e+00   -4.0750853545e+00    1.8374751453e+00    1.9362620097e+00   -7.9911373116e+00    1.8448112541e-01    1.7953088221e+00    2.1760000000e+04    2.0910001415e-02    5.8156594669e-01
        21   -2.2379066175e+00    5.0287991049e+00   -4.0874603503e+00    1.8495537328e+00    1.9473254862e+00   -8.0042796038e+00    1.7418494528e-01    1.7953088221e+00    2.1760000000e+04    2.1558394546e-02    5.7673483456e-01
        22   -2.2377518829e+00    5.0285137772e+00   -4.0419999131e+00    1.8042480302e+00    1.9418733538e+00   -7.9589547856e+00    1.7977269652e-01    1.7953088221e+00    2.1760000000e+04    2.1057676305e-02    5.8095128676e-01
        23   -2.2380269634e+00    5.0293526263e+00   -4.0666470142e+00    1.8286200508e+00    1.9383888985e+00   -7.9683603711e+00    1.6801563637e-01    1.7953088221e+00    2.1760000000e+04    2.0869567333e-02    5.8064108456e-01
        24   -2.2365214279e+00    5.0260390203e+00   -4.0535101331e+00    1.8169887052e+00    1.9364290543e+00   -7.9553832367e+00    1.7013522716e-01    1.7953088221e+00    2.1760000000e+04    2.0842720042e-02    5.8190487132e-01
        25   -2.2390507704e+00    5.0345187991e+00   -4.0740997701e+00    1.8350489997e+00    1.9483895077e+00   -8.0028267221e+00    1.8502862214e-01    1.7953088221e+00    2.1760000000e+04    2.0947780241e-02    5.7838924632e-01
        26   -2.2368646312e+00    5.0264072576e+00   -4.0453674949e+00    1.8085028637e+00    1.9430528658e+00   -7.9647174957e+00    1.8098831299e-01    1.7953088221e+00    2.1760000000e+04    2.0919983220e-02    5.8150275735e-01
        27   -2.2360741932e+00    5.0202518873e+00   -4.0752587159e+00    1.8391845226e+00    1.9375399203e+00   -7.9860503316e+00    1.7794287333e-01    1.7953088221e+00    2.1760000000e+04    2.0871107193e-02    5.7907284007e-01
        28   -2.2362967635e+00    5.0216258943e+00   -4.0708195832e+00    1.8345228197e+00    1.9418321442e+00   -7.9859466612e+00    1.7798611176e-01    1.7953088221e+00    2.1760000000e+04    2.0906145082e-02    5.8102022059e-01
        29   -2.2382702840e+00    5.0302388898e+00   -4.0979918206e+00    1.8597215366e+00    1.9467265437e+00   -8.0263085323e+00    1.8628134595e-01    1.7953088221e+00    2.1760000000e+04    2.0890433780e-02    5.7941750919e-01
        30   -2.2380815274e+00    5.0302933149e+00   -4.1394527637e+00    1.9013712363e+00    1.9456812528e+00   -8.0550964750e+00    1.7465363653e-01    1.7953088221e+00    2.1760000000e+04    2.0938908133e-02    5.7563763787e-01
        31   -2.2396191446e+00    5.0365124981e+00   -4.0806486888e+00    1.8410295442e+00    1.9411212957e+00   -7.9993623925e+00    1.8228358583e-01    1.7953088221e+00    2.1760000000e+04    2.0890784176e-02    5.7559168199e-01
        32   -2.2373019799e+00    5.0264578578e+00   -4.0562525025e+00    1.8189505225e+00    1.9391263355e+00   -7.9715354806e+00    1.8084782056e-01    1.7953088221e+00    2.1760000000e+04    2.0853740985e-02    5.7929113051e-01
        33   -2.2367274838e+00    5.0237790554e+00   -4.0593984650e+00    1.8226709813e+00    1.9394673127e+00   -7.9836445127e+00    1.8946991289e-01    1.7953088221e+00    2.1760000000e+04    2.0857878029e-02    5.8038832721e-01
        34   -2.2379753693e+00    5.0310787846e+00   -4.0576719159e+00    1.8196965466e+00    1.9425117884e+00   -7.9719635173e+00    1.7647099101e-01    1.7953088221e+00    2.1760000000e+04    2.0899071851e-02    5.8136488971e-01
