#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2374628371e+00    5.0278119795e+00   -4.0619392782e+00    1.8244764411e+00    1.9494701471e+00   -7.9854056481e+00    1.7868740076e-01    1.7953088221e+00    2.1760000000e+04    2.1753515391e-02    5.7801011029e-01
         1   -2.2384587516e+00    5.0328413584e+00   -4.0423662061e+00    1.8039074545e+00    1.9444266285e+00   -7.9621022164e+00    1.8000055972e-01    1.7953088221e+00    2.1760000000e+04    2.0995853578e-02    5.8029067096e-01
         2   -2.2359775374e+00    5.0209960209e+00   -4.0419040751e+00    1.8059265378e+00    1.9369579152e+00   -7.9614807070e+00    1.8730989461e-01    1.7953088221e+00    2.1760000000e+04    2.0826855565e-02    5.8085363051e-01
         3   -2.2358005821e+00    5.0215623429e+00   -4.0920777736e+00    1.8562771915e+00    1.9342149106e+00   -7.9973959772e+00    1.7579447096e-01    1.7953088221e+00    2.1760000000e+04    2.0806773620e-02    5.8131318934e-01
         4   -2.2378790537e+00    5.0301272062e+00   -4.0749418474e+00    1.8370627937e+00    1.9438354146e+00   -7.9874450417e+00    1.7335895769e-01    1.7953088221e+00    2.1760000000e+04    2.0738012212e-02    5.7944048713e-01
         5   -2.2392432287e+00    5.0348568882e+00   -4.0934788334e+00    1.8542356047e+00    1.9495764169e+00   -8.0144693555e+00    1.7610528316e-01    1.7953088221e+00    2.1760000000e+04    2.0780563135e-02    5.8024471507e-01
         6   -2.2386203837e+00    5.0316911718e+00   -4.0927239431e+00    1.8541035594e+00    1.9483422968e+00   -8.0165227980e+00    1.8014773606e-01    1.7953088221e+00    2.1760000000e+04    2.0742849392e-02    5.7849264706e-01
         7   -2.2366268318e+00    5.0255368339e+00   -4.0386593412e+00    1.8020325094e+00    1.9447225004e+00   -7.9551992277e+00    1.7650856398e-01    1.7953088221e+00    2.1760000000e+04    2.0772112424e-02    5.8087660846e-01
         8   -2.2367496104e+00    5.0259619678e+00   -4.0776068679e+00    1.8408572575e+00    1.9405808827e+00   -7.9845852472e+00    1.7108867453e-01    1.7953088221e+00    2.1760000000e+04    2.0841376966e-02    5.7996897978e-01
         9   -2.2361841994e+00    5.0226433626e+00   -4.0793270391e+00    1.8431428397e+00    1.9424089437e+00   -7.9979016854e+00    1.8085688063e-01    1.7953088221e+00    2.1760000000e+04    2.0831589751e-02    5.7963005515e-01
        10   -2.2367072377e+00    5.0234213711e+00   -4.0466725799e+00    1.8099653421e+00    1.9335344394e+00   -7.9508169934e+00    1.7530115200e-01    1.7953088221e+00    2.1760000000e+04    2.0715003724e-02    5.8111213235e-01
        11   -2.2395214353e+00    5.0371555122e+00   -4.0695625313e+00    1.8300410960e+00    1.9368394289e+00   -7.9832780991e+00    1.8156731684e-01    1.7953088221e+00    2.1760000000e+04    2.0737245460e-02    5.8000919118e-01
