#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2356026329e+00    5.0300835947e+00   -4.0867617066e+00    1.8511590736e+00    1.9373437588e+00   -8.0018481018e+00    1.8243381439e-01    1.7953088221e+00    2.1760000000e+04    2.2481534411e-02    5.7906709559e-01
         1   -2.2374368864e+00    5.0277035212e+00   -4.0457701790e+00    1.8083332926e+00    1.9457317848e+00   -7.9721836031e+00    1.8537281720e-01    1.7953088221e+00    2.1760000000e+04    2.1220877328e-02    5.8016429228e-01
         2   -2.2394916428e+00    5.0354375636e+00   -4.0782283341e+00    1.8387366913e+00    1.9393440877e+00   -7.9882832992e+00    1.7540205529e-01    1.7953088221e+00    2.1760000000e+04    2.0960089258e-02    5.8061236213e-01
         3   -2.2367909852e+00    5.0234607298e+00   -4.0718339888e+00    1.8350430036e+00    1.9415994917e+00   -7.9869043696e+00    1.7816206707e-01    1.7953088221e+00    2.1760000000e+04    2.0878085976e-02    5.8083065257e-01
         4   -2.2375212218e+00    5.0294939931e+00   -4.0719394134e+00    1.8344181916e+00    1.9431831247e+00   -7.9898200750e+00    1.7938871482e-01    1.7953088221e+00    2.1760000000e+04    2.0835813792e-02    5.7929113051e-01
         5   -2.2364701612e+00    5.0226821183e+00   -4.0839873053e+00    1.8475171442e+00    1.9366352352e+00   -7.9930813725e+00    1.7715000993e-01    1.7953088221e+00    2.1760000000e+04    2.0881302874e-02    5.7710822610e-01
         6   -2.2377978807e+00    5.0300765580e+00   -4.0734148900e+00    1.8356170092e+00    1.9455997991e+00   -7.9971885739e+00    1.8286506274e-01    1.7953088221e+00    2.1760000000e+04    2.0854970331e-02    5.8079618566e-01
         7   -2.2393956346e+00    5.0419547395e+00   -4.0818832178e+00    1.8424875832e+00    1.9405525234e+00   -8.0004489435e+00    1.8270438029e-01    1.7953088221e+00    2.1760000000e+04    2.1076770171e-02    5.7930261949e-01
         8   -2.2360728161e+00    5.0215238241e+00   -4.0834111430e+00    1.8473383269e+00    1.9375980823e+00   -7.9997297592e+00    1.8341171179e-01    1.7953088221e+00    2.1760000000e+04    2.1382953095e-02    5.7896369485e-01
         9   -2.2347162519e+00    5.0254789820e+00   -4.0588890198e+00    1.8241727679e+00    1.9454244367e+00   -7.9923233670e+00    1.9270108844e-01    1.7953088221e+00    2.1760000000e+04    2.0961140885e-02    5.7973345588e-01
        10   -2.2385629526e+00    5.0321489325e+00   -4.0740579448e+00    1.8354949922e+00    1.9365235327e+00   -7.9945146214e+00    1.8862432191e-01    1.7953088221e+00    2.1760000000e+04    2.0881630699e-02    5.8183593750e-01
        11   -2.2372310555e+00    5.0285917902e+00   -4.0309333459e+00    1.7937022904e+00    1.9460490523e+00   -7.9560485122e+00    1.8375729197e-01    1.7953088221e+00    2.1760000000e+04    2.0883714671e-02    5.8243910846e-01
        12   -2.2362865251e+00    5.0235551363e+00   -4.0406158166e+00    1.8043292915e+00    1.9357937735e+00   -7.9510853484e+00    1.7936693618e-01    1.7953088221e+00    2.1760000000e+04    2.0814247649e-02    5.7905560662e-01
        13   -2.2398531865e+00    5.0378054125e+00   -4.0680446728e+00    1.8281914863e+00    1.9360219888e+00   -7.9894648789e+00    1.9008939524e-01    1.7953088221e+00    2.1760000000e+04    2.0916225717e-02    5.7927389706e-01
        14   -2.2368903215e+00    5.0256547856e+00   -4.0483368087e+00    1.8114464872e+00    1.9513576651e+00   -7.9800903739e+00    1.8508707802e-01    1.7953088221e+00    2.1760000000e+04    2.0843464443e-02    5.8095128676e-01
        15   -2.2388415638e+00    5.0346884865e+00   -4.0701334999e+00    1.8312919361e+00    1.9388760710e+00   -7.9833803029e+00    1.7906191005e-01    1.7953088221e+00    2.1760000000e+04    2.0838471239e-02    5.7933134191e-01
        16   -2.2372799285e+00    5.0262149887e+00   -4.0459847882e+00    1.8087048597e+00    1.9483195194e+00   -7.9681602893e+00    1.7854715960e-01    1.7953088221e+00    2.1760000000e+04    2.0898572224e-02    5.7960707721e-01
        17   -2.2387394485e+00    5.0338557192e+00   -4.0844388414e+00    1.8456993929e+00    1.9420951187e+00   -8.0038807460e+00    1.8203796378e-01    1.7953088221e+00    2.1760000000e+04    2.0909610040e-02    5.7783777574e-01
        18   -2.2367813193e+00    5.0269288137e+00   -4.0677098488e+00    1.8309285295e+00    1.9390605169e+00   -7.9921176973e+00    1.9003850954e-01    1.7953088221e+00    2.1760000000e+04    2.0804058980e-02    5.8030790441e-01
        19   -2.2379115859e+00    5.0324680256e+00   -4.0687980935e+00    1.8308865076e+00    1.9355881211e+00   -7.9783582516e+00    1.7866321492e-01    1.7953088221e+00    2.1760000000e+04    2.0857111058e-02    5.7777458640e-01
        20   -2.2341967799e+00    5.0164569542e+00   -4.0682832590e+00    1.8340864791e+00    1.9378597065e+00   -7.9819840790e+00    1.8053229144e-01    1.7953088221e+00    2.1760000000e+04    2.0794163513e-02    5.7975643382e-01
        21   -2.2359779224e+00    5.0252124587e+00   -4.1103794642e+00    1.8744015418e+00    1.9502351744e+00   -8.0340234031e+00    1.7809994241e-01    1.7953088221e+00    2.1760000000e+04    2.0879855927e-02    5.7909007353e-01
        22   -2.2386652316e+00    5.0334068333e+00   -4.0712893078e+00    1.8326240762e+00    1.9405604793e+00   -7.9788495357e+00    1.7169092652e-01    1.7953088221e+00    2.1760000000e+04    2.0836346071e-02    5.8153147978e-01
        23   -2.2389397556e+00    5.0334241206e+00   -4.0645282639e+00    1.8255885082e+00    1.9378724311e+00   -7.9855620767e+00    1.8785255961e-01    1.7953088221e+00    2.1760000000e+04    2.0837319686e-02    5.8154871324e-01
        24   -2.2347824424e+00    5.0202279524e+00   -4.0410541181e+00    1.8062716757e+00    1.9417160331e+00   -7.9539035867e+00    1.7582461351e-01    1.7953088221e+00    2.1760000000e+04    2.0834186279e-02    5.8094554228e-01
        25   -2.2367052782e+00    5.0271750196e+00   -4.1083639768e+00    1.8716586986e+00    1.9431936306e+00   -8.0271593581e+00    1.8029292875e-01    1.7953088221e+00    2.1760000000e+04    2.0862792783e-02    5.7854434743e-01
        26   -2.2390195051e+00    5.0341951664e+00   -4.0864277896e+00    1.8474082844e+00    1.9462358739e+00   -8.0078711429e+00    1.7989865736e-01    1.7953088221e+00    2.1760000000e+04    2.0864594509e-02    5.7960707721e-01
        27   -2.2390459230e+00    5.0340954565e+00   -4.0728648372e+00    1.8338189142e+00    1.9386449682e+00   -7.9940609006e+00    1.8724227317e-01    1.7953088221e+00    2.1760000000e+04    2.0865141469e-02    5.7836626838e-01
        28   -2.2375439465e+00    5.0295422430e+00   -4.0594961372e+00    1.8219521907e+00    1.9430866970e+00   -7.9820041231e+00    1.8411246682e-01    1.7953088221e+00    2.1760000000e+04    2.0856328747e-02    5.7950942096e-01
        29   -2.2359008916e+00    5.0188129283e+00   -4.0560396502e+00    1.8201387587e+00    1.9426226286e+00   -7.9733561904e+00    1.7938508949e-01    1.7953088221e+00    2.1760000000e+04    2.0861987463e-02    5.8096852022e-01
        30   -2.2377041731e+00    5.0289093658e+00   -4.0796462151e+00    1.8419420421e+00    1.9457024792e+00   -7.9978428814e+00    1.7718536501e-01    1.7953088221e+00    2.1760000000e+04    2.0861795720e-02    5.7918198529e-01
        31   -2.2355056800e+00    5.0179326144e+00   -4.0856589711e+00    1.8501532911e+00    1.9454118915e+00   -8.0125203021e+00    1.8614061747e-01    1.7953088221e+00    2.1760000000e+04    2.0845678142e-02    5.7873391544e-01
        32   -2.2366595595e+00    5.0261192216e+00   -4.0620707521e+00    1.8254111925e+00    1.9432180744e+00   -7.9807092042e+00    1.8011155564e-01    1.7953088221e+00    2.1760000000e+04    2.0828533260e-02    5.7926815257e-01
