#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2361598050e+00    5.0231763015e+00   -4.0743544177e+00    1.8381946127e+00    1.9326112621e+00   -7.9807515870e+00    1.7847708505e-01    1.7953088221e+00    2.1760000000e+04    2.1896567415e-02    5.7922794118e-01
         1   -2.2360707643e+00    5.0208197387e+00   -4.1056820548e+00    1.8696112904e+00    1.9418553230e+00   -8.0283485667e+00    1.8550236682e-01    1.7953088221e+00    2.1760000000e+04    2.1087651305e-02    5.7665441176e-01
         2   -2.2351155677e+00    5.0192470119e+00   -4.0552724177e+00    1.8201568500e+00    1.9509740131e+00   -7.9856688367e+00    1.8411358375e-01    1.7953088221e+00    2.1760000000e+04    2.0878320450e-02    5.8008386949e-01
         3   -2.2384516095e+00    5.0333825973e+00   -4.0871893590e+00    1.8487377495e+00    1.9420998191e+00   -8.0065449084e+00    1.8194690819e-01    1.7953088221e+00    2.1760000000e+04    2.1030739169e-02    5.7887752757e-01
         4   -2.2368232877e+00    5.0238315799e+00   -4.0767710867e+00    1.8399477990e+00    1.9356439162e+00   -7.9890918376e+00    1.8136801262e-01    1.7953088221e+00    2.1760000000e+04    2.1330927006e-02    5.8073299632e-01
         5   -2.2382797428e+00    5.0301499478e+00   -4.0530874673e+00    1.8148077245e+00    1.9401697887e+00   -7.9790674800e+00    1.9050140193e-01    1.7953088221e+00    2.1760000000e+04    2.0965586252e-02    5.7875689338e-01
         6   -2.2390768461e+00    5.0342441055e+00   -4.0907621322e+00    1.8516852862e+00    1.9394761277e+00   -8.0075221634e+00    1.8197508136e-01    1.7953088221e+00    2.1760000000e+04    2.0904855693e-02    5.7988855699e-01
         7   -2.2383556102e+00    5.0301135514e+00   -4.0946101508e+00    1.8562545405e+00    1.9445143219e+00   -8.0188403140e+00    1.8440701928e-01    1.7953088221e+00    2.1760000000e+04    2.0828554955e-02    5.7825712316e-01
         8   -2.2390395330e+00    5.0348206492e+00   -4.0939374289e+00    1.8548978958e+00    1.9456881285e+00   -8.0227830149e+00    1.8784863555e-01    1.7953088221e+00    2.1760000000e+04    2.0834643394e-02    5.7675206801e-01
         9   -2.2373874756e+00    5.0287400923e+00   -4.0742113685e+00    1.8368238929e+00    1.9376808652e+00   -7.9866983769e+00    1.7949732112e-01    1.7953088221e+00    2.1760000000e+04    2.0872368532e-02    5.7938304228e-01
        10   -2.2363331087e+00    5.0226840366e+00   -4.0770350197e+00    1.8407019110e+00    1.9444195052e+00   -7.9879493144e+00    1.7118596745e-01    1.7953088221e+00    2.1760000000e+04    2.0822014002e-02    5.8095703125e-01
        11   -2.2356439653e+00    5.0217420671e+00   -4.0480140625e+00    1.8123700972e+00    1.9450641096e+00   -7.9586267352e+00    1.7023974095e-01    1.7953088221e+00    2.1760000000e+04    2.0812867757e-02    5.7864200368e-01
        12   -2.2374851457e+00    5.0284609219e+00   -4.0739121398e+00    1.8364269941e+00    1.9444937183e+00   -7.9943267367e+00    1.8061205662e-01    1.7953088221e+00    2.1760000000e+04    2.0795437781e-02    5.7941176471e-01
        13   -2.2352812599e+00    5.0179159379e+00   -4.0740666517e+00    1.8387853918e+00    1.9439686806e+00   -7.9926290067e+00    1.7928485225e-01    1.7953088221e+00    2.1760000000e+04    2.0776085994e-02    5.8205422794e-01
        14   -2.2382437787e+00    5.0333459310e+00   -4.0926444441e+00    1.8544006653e+00    1.9440499746e+00   -8.0101913525e+00    1.7818811174e-01    1.7953088221e+00    2.1760000000e+04    2.0817309180e-02    5.8118106618e-01
        15   -2.2375934041e+00    5.0258309713e+00   -4.0713970733e+00    1.8338036691e+00    1.9409108300e+00   -7.9913991693e+00    1.8378244397e-01    1.7953088221e+00    2.1760000000e+04    2.0847330637e-02    5.7999770221e-01
        16   -2.2382220756e+00    5.0316139307e+00   -4.0997176516e+00    1.8614955760e+00    1.9493422748e+00   -8.0272123374e+00    1.8284358889e-01    1.7953088221e+00    2.1760000000e+04    2.0885913907e-02    5.7871093750e-01
        17   -2.2373818131e+00    5.0267880861e+00   -4.0709022152e+00    1.8335204021e+00    1.9436086925e+00   -7.9932187716e+00    1.8339904183e-01    1.7953088221e+00    2.1760000000e+04    2.0842865767e-02    5.8014705882e-01
        18   -2.2352491808e+00    5.0201202794e+00   -4.0706389769e+00    1.8353897962e+00    1.9434791726e+00   -7.9789630427e+00    1.6953607114e-01    1.7953088221e+00    2.1760000000e+04    2.0809115513e-02    5.7942899816e-01
        19   -2.2360083984e+00    5.0222550908e+00   -4.0890938043e+00    1.8530854059e+00    1.9432897806e+00   -8.0113259717e+00    1.8363356473e-01    1.7953088221e+00    2.1760000000e+04    2.0792620147e-02    5.7996323529e-01
        20   -2.2366254310e+00    5.0258099702e+00   -4.0788681856e+00    1.8422427546e+00    1.9435328989e+00   -7.9970892779e+00    1.7937937125e-01    1.7953088221e+00    2.1760000000e+04    2.0799378262e-02    5.7807904412e-01
        21   -2.2383829948e+00    5.0349484509e+00   -4.0936258934e+00    1.8552428986e+00    1.9389663602e+00   -8.0058971046e+00    1.7799602899e-01    1.7953088221e+00    2.1760000000e+04    2.0812288803e-02    5.7901539522e-01
        22   -2.2346071680e+00    5.0153692786e+00   -4.0393433276e+00    1.8047361595e+00    1.9448111517e+00   -7.9621895525e+00    1.8272625119e-01    1.7953088221e+00    2.1760000000e+04    2.0887012867e-02    5.7994025735e-01
        23   -2.2372295938e+00    5.0251508221e+00   -4.0766720538e+00    1.8394424600e+00    1.9428119309e+00   -7.9991416146e+00    1.8434880777e-01    1.7953088221e+00    2.1760000000e+04    2.0757484743e-02    5.8049172794e-01
        24   -2.2374627760e+00    5.0297579914e+00   -4.0825003808e+00    1.8450376048e+00    1.9385433431e+00   -7.9851108588e+00    1.6875831285e-01    1.7953088221e+00    2.1760000000e+04    2.0810164511e-02    5.7931985294e-01
        25   -2.2382037517e+00    5.0321140762e+00   -4.0846107810e+00    1.8464070293e+00    1.9432957952e+00   -7.9984216795e+00    1.7520628132e-01    1.7953088221e+00    2.1760000000e+04    2.0809110473e-02    5.7616613051e-01
        26   -2.2374314356e+00    5.0297897573e+00   -4.0728972150e+00    1.8354657794e+00    1.9396528210e+00   -7.9909696226e+00    1.8311076452e-01    1.7953088221e+00    2.1760000000e+04    2.0774751244e-02    5.8236443015e-01
        27   -2.2362414133e+00    5.0236465213e+00   -4.1076489292e+00    1.8714075159e+00    1.9506894195e+00   -8.0219252831e+00    1.6827811226e-01    1.7953088221e+00    2.1760000000e+04    2.0800269483e-02    5.7759650735e-01
        28   -2.2373987067e+00    5.0279023895e+00   -4.0803636304e+00    1.8429649236e+00    1.9326166382e+00   -7.9886790734e+00    1.8038998283e-01    1.7953088221e+00    2.1760000000e+04    2.1232572329e-02    5.8149126838e-01
        29   -2.2383034364e+00    5.0507665297e+00   -4.0989502500e+00    1.8606468136e+00    1.9390490728e+00   -8.0088244771e+00    1.7551633223e-01    1.7953088221e+00    2.1760000000e+04    2.0987202578e-02    5.7887178309e-01
        30   -2.2382733389e+00    5.0305459548e+00   -4.0771066674e+00    1.8388333286e+00    1.9430535533e+00   -7.9939271633e+00    1.7845812048e-01    1.7953088221e+00    2.1760000000e+04    2.0807790186e-02    5.7535615809e-01
        31   -2.2353462093e+00    5.0177189076e+00   -4.0935099757e+00    1.8581637665e+00    1.9400762285e+00   -8.0095125153e+00    1.8061748897e-01    1.7953088221e+00    2.1760000000e+04    2.0790899282e-02    5.8010684743e-01
