#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2373728264e+00    5.0275910638e+00   -4.0850339492e+00    1.8476611228e+00    1.9466695917e+00   -8.0024737393e+00    1.7546137630e-01    1.7953088221e+00    2.1760000000e+04    2.2106185555e-02    5.7860179228e-01
         1   -2.2394647479e+00    5.0452576272e+00   -4.0470937949e+00    1.8076290470e+00    1.9332101544e+00   -7.9642132665e+00    1.8860049516e-01    1.7953088221e+00    2.1760000000e+04    2.1179534714e-02    5.8143382353e-01
         2   -2.2377644936e+00    5.0278254277e+00   -4.0632996453e+00    1.8255351517e+00    1.9426009610e+00   -7.9822409171e+00    1.8103148870e-01    1.7953088221e+00    2.1760000000e+04    2.0956152940e-02    5.7924517463e-01
         3   -2.2361294544e+00    5.0219774762e+00   -4.1020623986e+00    1.8659329441e+00    1.9393638383e+00   -8.0138209490e+00    1.7708589003e-01    1.7953088221e+00    2.1760000000e+04    2.0939067444e-02    5.7813074449e-01
         4   -2.2372358299e+00    5.0303918997e+00   -4.0738994536e+00    1.8366636237e+00    1.9402496209e+00   -7.9864480568e+00    1.7699016018e-01    1.7953088221e+00    2.1760000000e+04    2.0899297122e-02    5.8050321691e-01
         5   -2.2380920165e+00    5.0287512760e+00   -4.0815483720e+00    1.8434563554e+00    1.9386020371e+00   -7.9934689723e+00    1.7800974118e-01    1.7953088221e+00    2.1760000000e+04    2.0846021745e-02    5.7922794118e-01
         6   -2.2364509404e+00    5.0241955554e+00   -4.0883259947e+00    1.8518750543e+00    1.9437897820e+00   -8.0090832410e+00    1.8165864221e-01    1.7953088221e+00    2.1760000000e+04    2.0874312695e-02    5.8119255515e-01
         7   -2.2376081366e+00    5.0283282508e+00   -4.1004101868e+00    1.8628020502e+00    1.9403109850e+00   -8.0097091075e+00    1.7367911366e-01    1.7953088221e+00    2.1760000000e+04    2.0894477692e-02    5.8104894301e-01
         8   -2.2379360263e+00    5.0320578500e+00   -4.0850810939e+00    1.8471450676e+00    1.9329397530e+00   -7.9839244587e+00    1.7059478976e-01    1.7953088221e+00    2.1760000000e+04    2.0903149072e-02    5.8216911765e-01
         9   -2.2383130013e+00    5.0338346492e+00   -4.0622286280e+00    1.8239156267e+00    1.9435387290e+00   -7.9886410172e+00    1.8756483814e-01    1.7953088221e+00    2.1760000000e+04    2.0824830979e-02    5.7913602941e-01
        10   -2.2381132439e+00    5.0305378847e+00   -4.0372849314e+00    1.7991716875e+00    1.9440259272e+00   -7.9471472553e+00    1.7052757461e-01    1.7953088221e+00    2.1760000000e+04    2.0863491604e-02    5.7983111213e-01
        11   -2.2355040398e+00    5.0193021532e+00   -4.0592824078e+00    1.8237783680e+00    1.9389694019e+00   -7.9697048178e+00    1.7614418603e-01    1.7953088221e+00    2.1760000000e+04    2.0843764438e-02    5.7984260110e-01
        12   -2.2379863997e+00    5.0291924735e+00   -4.0819385711e+00    1.8439521714e+00    1.9390875947e+00   -7.9883311194e+00    1.7199613149e-01    1.7953088221e+00    2.1760000000e+04    2.0842340939e-02    5.8160041360e-01
        13   -2.2380959447e+00    5.0379776522e+00   -4.0752372641e+00    1.8371413194e+00    1.9468857023e+00   -7.9994160900e+00    1.8198430157e-01    1.7953088221e+00    2.1760000000e+04    2.0903989892e-02    5.8125574449e-01
        14   -2.2365892001e+00    5.0232397975e+00   -4.0952456689e+00    1.8586564688e+00    1.9380245604e+00   -8.0077583195e+00    1.7917926815e-01    1.7953088221e+00    2.1760000000e+04    2.0787487793e-02    5.8076746324e-01
        15   -2.2383562825e+00    5.0325204112e+00   -4.0370466044e+00    1.7986903218e+00    1.9386057754e+00   -7.9594174457e+00    1.8845624382e-01    1.7953088221e+00    2.1760000000e+04    2.1085795234e-02    5.8174977022e-01
        16   -2.2359377988e+00    5.0212836527e+00   -4.0557985262e+00    1.8198607274e+00    1.9398210645e+00   -7.9709694781e+00    1.8004106523e-01    1.7953088221e+00    2.1760000000e+04    2.1230831523e-02    5.8201401654e-01
        17   -2.2387967855e+00    5.0356553811e+00   -4.0310086338e+00    1.7922118483e+00    1.9394041186e+00   -7.9539113122e+00    1.8818973772e-01    1.7953088221e+00    2.1760000000e+04    2.0860721522e-02    5.8039981618e-01
