# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2462915498e+01    2.0967137339e-01    4.0860000000e+03    4.0960000000e+03    0.0000000000e+00   -1.2444145875e+01    8.0417714059e-01    9.6972656250e-01
         1   -1.2472070501e+01    3.3689446259e-01    4.1139920970e+03    4.0960000000e+03    0.0000000000e+00   -1.2450693541e+01    8.0529608944e-01    9.6069335938e-01
         2   -1.2462251591e+01    2.2686943140e-01    4.0997953582e+03    4.1350000000e+03    3.7500000000e+00   -1.2519452705e+01    8.0611246462e-01    9.7509068924e-01
         3   -1.2480781763e+01    2.9747735020e-01    4.1039579180e+03    4.1110000000e+03    1.5000000000e+00   -1.2480528692e+01    8.0495562426e-01    9.7397226952e-01
         4   -1.2474705786e+01    2.6624018415e-01    4.0946497888e+03    4.0900000000e+03    1.0000000000e+00   -1.2473452174e+01    8.0425727933e-01    9.7677261614e-01
         5   -1.2475843631e+01    2.7973219224e-01    4.0950588372e+03    4.0910000000e+03    1.7500000000e+00   -1.2468598542e+01    8.0881721243e-01    9.7775604987e-01
         6   -1.2480703937e+01    2.7660158084e-01    4.0975133126e+03    4.0950000000e+03    5.0000000000e-01   -1.2474622779e+01    8.0415473574e-01    9.8168498168e-01
         7   -1.2482594033e+01    2.9624363285e-01    4.0977721578e+03    4.1060000000e+03    1.7500000000e+00   -1.2492896091e+01    8.0178494309e-01    9.7686312713e-01
         8   -1.2488753716e+01    3.4496125905e-01    4.1020310901e+03    4.1100000000e+03    1.0000000000e+00   -1.2499654737e+01    8.0578285219e-01    9.7518248175e-01
         9   -1.2484736937e+01    2.5960302237e-01    4.0977455891e+03    4.1010000000e+03    1.5000000000e+00   -1.2494853509e+01    8.0052134631e-01    9.7585954645e-01
        10   -1.2494307725e+01    3.4711771431e-01    4.0987009883e+03    4.0930000000e+03    1.0000000000e+00   -1.2481073486e+01    8.0355445358e-01    9.7849987784e-01
        11   -1.2488786448e+01    2.5674692505e-01    4.0990302250e+03    4.1110000000e+03    1.7500000000e+00   -1.2512584826e+01    8.1248930449e-01    9.7859401605e-01
        12   -1.2486873851e+01    2.8851212671e-01    4.0980350190e+03    4.1140000000e+03    1.5000000000e+00   -1.2510710966e+01    8.0548226893e-01    9.7277588721e-01
