#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2397153370e+01    1.5387032969e+02   -2.2034878927e+01    9.6377255570e+00    1.8374601580e+01    1.3050036718e+01   -5.4911375055e+01    1.4518578298e+00    8.0000000000e+01    2.2171020508e-02    4.4000000000e-01
         1   -1.2364143822e+01    1.5307717790e+02   -2.1759262302e+01    9.3951184799e+00    1.7489956464e+01    1.3050036718e+01   -5.3453038656e+01    1.1537831719e+00    8.0000000000e+01    2.1285295486e-02    4.2625000000e-01
         2   -1.2381617558e+01    1.5349071686e+02   -2.2764247644e+01    1.0382630086e+01    1.7813584172e+01    1.3050036718e+01   -5.4252082814e+01    6.2421427890e-01    8.0000000000e+01    2.1163225174e-02    4.0750000000e-01
         3   -1.2365432742e+01    1.5309023933e+02   -2.2001172300e+01    9.6357395578e+00    1.8881007150e+01    1.3050036718e+01   -5.5152938941e+01    1.2207227725e+00    8.0000000000e+01    2.1827518940e-02    4.3187500000e-01
         4   -1.2430787251e+01    1.5462639776e+02   -2.1709377910e+01    9.2785906595e+00    1.8006612434e+01    1.3050036718e+01   -5.3751448517e+01    9.8542145399e-01    8.0000000000e+01    2.1669447422e-02    4.2750000000e-01
         5   -1.2388382583e+01    1.5368159821e+02   -2.2128046852e+01    9.7396642691e+00    1.8099640119e+01    1.3050036718e+01   -5.4691737639e+01    1.4140139497e+00    8.0000000000e+01    2.1537005901e-02    4.2187500000e-01
         6   -1.2382892038e+01    1.5352060862e+02   -2.3817055124e+01    1.1434163086e+01    1.7778036638e+01    1.3050036718e+01   -5.5677998321e+01    1.0328698411e+00    8.0000000000e+01    2.0697236061e-02    4.1562500000e-01
         7   -1.2438113598e+01    1.5488520735e+02   -2.1781018161e+01    9.3429045635e+00    1.7972189419e+01    1.3050036718e+01   -5.3968149431e+01    1.1649051333e+00    8.0000000000e+01    2.1037220955e-02    4.2562500000e-01
         8   -1.2440748783e+01    1.5495292713e+02   -2.3599794390e+01    1.1159045606e+01    1.8954340914e+01    1.3050036718e+01   -5.7382396757e+01    1.7782247358e+00    8.0000000000e+01    2.2002041340e-02    3.9875000000e-01
         9   -1.2417489723e+01    1.5436550054e+02   -2.3171126396e+01    1.0753636674e+01    1.7677422299e+01    1.3050036718e+01   -5.4890756415e+01    9.9217100261e-01    8.0000000000e+01    2.1116197109e-02    4.1937500000e-01
        10   -1.2383749735e+01    1.5362324921e+02   -2.1897019449e+01    9.5132697136e+00    1.7819891254e+01    1.3050036718e+01   -5.3341099087e+01    5.7415166563e-01    8.0000000000e+01    2.1010279655e-02    4.1375000000e-01
        11   -1.2408409382e+01    1.5408416250e+02   -2.1306919177e+01    8.8985097953e+00    1.8137626325e+01    1.3050036718e+01   -5.3817950297e+01    1.3233680768e+00    8.0000000000e+01    2.1239757538e-02    4.1000000000e-01
        12   -1.2406040401e+01    1.5402042478e+02   -2.2601148566e+01    1.0195108166e+01    1.7720918196e+01    1.3050036718e+01   -5.4089313249e+01    7.1720976859e-01    8.0000000000e+01    2.1299719810e-02    4.1937500000e-01
        13   -1.2347391885e+01    1.5260013821e+02   -2.2053702181e+01    9.7063102957e+00    1.7854722677e+01    1.3050036718e+01   -5.3707615577e+01    7.4915400147e-01    8.0000000000e+01    2.0980954170e-02    4.1937500000e-01
        14   -1.2392840031e+01    1.5372950630e+02   -2.2055971570e+01    9.6631315386e+00    1.7839295931e+01    1.3050036718e+01   -5.3691704577e+01    7.4640035824e-01    8.0000000000e+01    2.1310329437e-02    4.3312500000e-01
        15   -1.2386170665e+01    1.5366111983e+02   -2.1059252803e+01    8.6730821373e+00    1.7985369598e+01    1.3050036718e+01   -5.3792686942e+01    1.6980278232e+00    8.0000000000e+01    2.0885050297e-02    4.2812500000e-01
        16   -1.2539490437e+01    1.5745908783e+02   -2.2422064547e+01    9.8825741104e+00    1.8193913545e+01    1.3050036718e+01   -5.4891424375e+01    1.2254095645e+00    8.0000000000e+01    2.1269559860e-02    4.0937500000e-01
        17   -1.2402428463e+01    1.5399329209e+02   -2.2330189914e+01    9.9277614510e+00    1.8063670172e+01    1.3050036718e+01   -5.4154880568e+01    7.1098376392e-01    8.0000000000e+01    2.1395087242e-02    3.9750000000e-01
        18   -1.2473419551e+01    1.5570705740e+02   -2.1465510432e+01    8.9920908804e+00    1.7662496544e+01    1.3050036718e+01   -5.2950304900e+01    7.7226120683e-01    8.0000000000e+01    2.1200716496e-02    4.2562500000e-01
        19   -1.2327783005e+01    1.5234552510e+02   -2.3141208167e+01    1.0813425162e+01    1.8840369895e+01    1.3050036718e+01   -5.6063736328e+01    1.0321215479e+00    8.0000000000e+01    2.1757781506e-02    4.1062500000e-01
        20   -1.2386275103e+01    1.5357422147e+02   -2.0955691315e+01    8.5694162128e+00    1.7878208827e+01    1.3050036718e+01   -5.3006670857e+01    1.1227339964e+00    8.0000000000e+01    2.1429955959e-02    4.4437500000e-01
        21   -1.2398746951e+01    1.5389938896e+02   -2.1652804540e+01    9.2540575888e+00    1.7621705140e+01    1.3050036718e+01   -5.3368968422e+01    1.0444220238e+00    8.0000000000e+01    2.1357476711e-02    4.3875000000e-01
        22   -1.2387758263e+01    1.5386601908e+02   -2.3714387673e+01    1.1326629410e+01    1.8475533248e+01    1.3050036718e+01   -5.6177907264e+01    9.3794962425e-01    8.0000000000e+01    2.1352171898e-02    4.1875000000e-01
        23   -1.2454565099e+01    1.5520674177e+02   -2.0973338920e+01    8.5187738214e+00    1.7853634531e+01    1.3050036718e+01   -5.2771922939e+01    8.9491276962e-01    8.0000000000e+01    2.0751297474e-02    4.3562500000e-01
