#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2425437201e+02    6.0939261409e+05   -2.1546869387e+03    1.5304325666e+03    2.4453660761e+01    1.3050036718e+01   -6.6938491947e+01   -2.1252521442e+03    2.0593650000e+06    5.6336003649e+02    9.1833740293e-01
         1   -5.6125087300e+02    5.1151253717e+05   -1.9957178538e+03    1.4344669808e+03    2.4175314723e+01    1.3050036718e+01   -6.7920461512e+01   -1.9650227437e+03    8.2000000000e+05    2.3027575493e+02    9.2185829268e-01
         2   -5.9100451704e+02    5.5041764967e+05   -2.0505712281e+03    1.4595667111e+03    2.4670156292e+01    1.3050036718e+01   -6.8618037028e+01   -2.0196733841e+03    8.5196200000e+05    2.4128263474e+02    9.2001337076e-01
         3   -5.3144105601e+02    4.5655673298e+05   -1.9184211131e+03    1.3869800571e+03    2.4662809078e+01    1.3050036718e+01   -6.9875009238e+01   -1.8862589497e+03    8.2000000000e+05    2.4150972790e+02    9.2282158537e-01
         4   -5.2506672702e+02    4.5234559258e+05   -1.9206032870e+03    1.3955365600e+03    2.4420274366e+01    1.3050036718e+01   -6.9174533273e+01   -1.8888990648e+03    8.2007800000e+05    2.4214579332e+02    9.2278588392e-01
         5   -6.1736831865e+02    5.9660086313e+05   -2.1584828277e+03    1.5411145091e+03    2.4644965174e+01    1.3050036718e+01   -6.8895555388e+01   -2.1272822742e+03    2.5527640000e+06    7.1249729753e+02    9.1696051007e-01
         6   -5.9886464012e+02    5.7856205307e+05   -2.0999977465e+03    1.5011331064e+03    2.4469997985e+01    1.3050036718e+01   -6.8350759793e+01   -2.0691670214e+03    8.5659900000e+05    2.4986188275e+02    9.2033639593e-01
         7   -5.8752771212e+02    5.4917606534e+05   -2.0994586963e+03    1.5119309842e+03    2.4470960553e+01    1.3050036718e+01   -6.9164129933e+01   -2.0678155636e+03    8.2865700000e+05    2.4249643379e+02    9.1989828522e-01
         8   -6.2580018517e+02    6.2053725089e+05   -2.1876340958e+03    1.5618339106e+03    2.4309831376e+01    1.3050036718e+01   -6.7907974688e+01   -2.1570859892e+03    9.5860700000e+05    2.7414052725e+02    9.1855768983e-01
         9   -7.4951069823e+02    8.2980784723e+05   -2.5504883923e+03    1.8009776941e+03    2.4800308469e+01    1.3050036718e+01   -6.8263418360e+01   -2.5200753192e+03    7.9679310000e+06    2.2328936837e+03    9.1434351468e-01
