# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2048081291e+00    9.9484534092e-03    1.3059000000e+04    1.3056000000e+04    0.0000000000e+00   -2.1923731835e+00    9.9686774096e-01    9.9931066176e-01
         1   -2.2136351394e+00    1.0829184029e-02    1.3055765410e+04    1.3056000000e+04    0.0000000000e+00   -2.2162957800e+00    9.9486888135e-01    9.9839154412e-01
         2   -2.2180282354e+00    1.1488625712e-02    1.3056574043e+04    1.3056000000e+04    8.7500000000e-01   -2.2136351394e+00    9.9441744875e-01    9.9885110294e-01
         3   -2.2210268121e+00    1.1783386522e-02    1.3056375654e+04    1.3052000000e+04    3.7500000000e-01   -2.2027072609e+00    9.9501257661e-01    9.9954030034e-01
         4   -2.2239393136e+00    1.2406848964e-02    1.3056414277e+04    1.3064000000e+04    5.6250000000e-01   -2.2516546844e+00    9.9554587347e-01    9.9946417636e-01
         5   -2.2266197847e+00    1.3229326012e-02    1.3056395358e+04    1.3067000000e+04    3.7500000000e-01   -2.2660478029e+00    9.9583942840e-01    9.9885207010e-01
         6   -2.2269282892e+00    1.3759697258e-02    1.3056064265e+04    1.3061000000e+04    5.0000000000e-01   -2.2457644034e+00    9.9634738296e-01    9.9946405329e-01
         7   -2.2288098190e+00    1.4180586117e-02    1.3056240979e+04    1.3059000000e+04    3.1250000000e-01   -2.2384159400e+00    9.9618110500e-01    9.9915766904e-01
         8   -2.2295719008e+00    1.4338595917e-02    1.3056094656e+04    1.3057000000e+04    5.0000000000e-01   -2.2326393293e+00    9.9623078644e-01    9.9938730183e-01
         9   -2.2297897829e+00    1.4898059937e-02    1.3056015472e+04    1.3056000000e+04    4.3750000000e-01   -2.2295719008e+00    9.9455040891e-01    9.9923406863e-01
        10   -2.2300610584e+00    1.4818457830e-02    1.3056027015e+04    1.3056000000e+04    3.7500000000e-01   -2.2297897829e+00    9.9440392390e-01    9.9938725490e-01
        11   -2.2317173936e+00    1.5131716459e-02    1.3056224629e+04    1.3059000000e+04    5.0000000000e-01   -2.2415487092e+00    9.9543157003e-01    9.9885136687e-01
        12   -2.2327465302e+00    1.5379200630e-02    1.3056142521e+04    1.3056000000e+04    4.3750000000e-01   -2.2317173936e+00    9.9583381177e-01    9.9946384804e-01
        13   -2.2330867401e+00    1.5459302696e-02    1.3056091808e+04    1.3066000000e+04    4.3750000000e-01   -2.2710284400e+00    9.9532257781e-01    9.9854584418e-01
        14   -2.2322284586e+00    1.5654185702e-02    1.3055891085e+04    1.3056000000e+04    5.0000000000e-01   -2.2330867401e+00    9.9554273594e-01    9.9954044118e-01
        15   -2.2321902707e+00    1.6121615422e-02    1.3056025289e+04    1.3064000000e+04    5.0000000000e-01   -2.2628563310e+00    9.9544226737e-01    9.9885180649e-01
        16   -2.2335185124e+00    1.9232926048e-02    1.3056148523e+04    1.3052000000e+04    4.3750000000e-01   -2.2168692962e+00    9.9502911441e-01    9.9931045051e-01
        17   -2.2334641943e+00    1.6697484158e-02    1.3055998303e+04    1.3057000000e+04    4.3750000000e-01   -2.2373480226e+00    9.9628579691e-01    9.9892777820e-01
        18   -2.2344489330e+00    1.8168492449e-02    1.3056155222e+04    1.3060000000e+04    5.0000000000e-01   -2.2487804756e+00    9.9536031900e-01    9.9900459418e-01
        19   -2.2350690064e+00    2.6142343646e-02    1.3056063280e+04    1.3056000000e+04    4.3750000000e-01   -2.2344489330e+00    9.9479043097e-01    9.9908088235e-01
        20   -2.2361311528e+00    1.9566115176e-02    1.3056162624e+04    1.3057000000e+04    5.0000000000e-01   -2.2388985166e+00    9.9489449394e-01    9.9915754002e-01
        21   -2.2360031662e+00    1.8785576034e-02    1.3055985658e+04    1.3060000000e+04    3.7500000000e-01   -2.2514474341e+00    9.9520355524e-01    9.9854517611e-01
        22   -2.2360906831e+00    2.0250992753e-02    1.3055993274e+04    1.3050000000e+04    5.6250000000e-01   -2.2130199436e+00    9.9510110420e-01    9.9938697318e-01
        23   -2.2370615792e+00    1.9453436602e-02    1.3056143843e+04    1.3060000000e+04    5.6250000000e-01   -2.2514069645e+00    9.9603151280e-01    9.9915773354e-01
        24   -2.2368028514e+00    1.9697722017e-02    1.3056012115e+04    1.3064000000e+04    4.3750000000e-01   -2.2676894516e+00    9.9546642547e-01    9.9862216779e-01
        25   -2.2380109851e+00    1.9489620364e-02    1.3056159713e+04    1.3055000000e+04    5.6250000000e-01   -2.2329730479e+00    9.9489761020e-01    9.9961700498e-01
        26   -2.2365943838e+00    1.7596370161e-02    1.3055827213e+04    1.3063000000e+04    4.3750000000e-01   -2.2648113993e+00    9.9542281481e-01    9.9839240603e-01
