#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2340463719e+00    5.0085820537e+00   -4.0874912953e+00    1.8534449234e+00    2.0227271846e+00   -8.0511630455e+00    1.4563574357e-01    1.7953088221e+00    6.5285900000e+05    3.4252636805e+01    9.9735012308e-01
         1   -2.2428244917e+00    5.0529237721e+00   -4.1409730112e+00    1.8981485195e+00    1.9886269895e+00   -8.0969443697e+00    1.7203554696e-01    1.7953088221e+00    6.5277400000e+05    3.0878035113e+01    9.9736472335e-01
         2   -2.2442717678e+00    5.0582703763e+00   -4.1147559437e+00    1.8704841759e+00    1.9698963777e+00   -8.0573755874e+00    1.7741444391e-01    1.7953088221e+00    6.5233200000e+05    2.9935745075e+01    9.9734037709e-01
         3   -2.2449988497e+00    5.0617766919e+00   -4.0898979539e+00    1.8448991041e+00    1.9551030721e+00   -8.0152454639e+00    1.7493561585e-01    1.7953088221e+00    6.5205000000e+05    2.9655694813e+01    9.9740852340e-01
         4   -2.2450299859e+00    5.0612411315e+00   -4.0780986425e+00    1.8330686566e+00    1.9446973915e+00   -7.9975081364e+00    1.7940328037e-01    1.7953088221e+00    6.5173200000e+05    2.9611109585e+01    9.9741391258e-01
         5   -2.2449475408e+00    5.0620542360e+00   -4.0728372715e+00    1.8278897306e+00    1.9395080695e+00   -7.9886134610e+00    1.8095929798e-01    1.7953088221e+00    6.5171800000e+05    2.9522827089e+01    9.9738996843e-01
         6   -2.2438569747e+00    5.0557869719e+00   -4.0690437969e+00    1.8251868222e+00    1.9410576564e+00   -7.9821151143e+00    1.7670483893e-01    1.7953088221e+00    6.5182900000e+05    2.9404829681e+01    9.9736919652e-01
         7   -2.2456622882e+00    5.0653767708e+00   -4.0778129710e+00    1.8321506828e+00    1.9432829346e+00   -7.9848872898e+00    1.6848256212e-01    1.7953088221e+00    6.5392300000e+05    2.9447666749e+01    9.9748532225e-01
         8   -2.2459692001e+00    5.0677632223e+00   -4.0729796068e+00    1.8270104067e+00    1.9411560433e+00   -7.9818123541e+00    1.7236788190e-01    1.7953088221e+00    6.5512200000e+05    2.9656673655e+01    9.9740480871e-01
         9   -2.2457673277e+00    5.0660860358e+00   -4.0696921922e+00    1.8239248644e+00    1.9419376942e+00   -7.9860342658e+00    1.7909555729e-01    1.7953088221e+00    6.5371800000e+05    2.9491352618e+01    9.9735814027e-01
        10   -2.2439952602e+00    5.0578037235e+00   -4.0695026916e+00    1.8255074313e+00    1.9377496891e+00   -7.9816009996e+00    1.7903979684e-01    1.7953088221e+00    6.5300400000e+05    2.9418362886e+01    9.9733483951e-01
        11   -2.2445467368e+00    5.0591525072e+00   -4.0781825386e+00    1.8336358018e+00    1.9355295991e+00   -7.9855863176e+00    1.7656535780e-01    1.7953088221e+00    6.5390600000e+05    2.9482518896e+01    9.9744416252e-01
        12   -2.2454687265e+00    5.0644466868e+00   -4.0859480189e+00    1.8404792924e+00    1.9418840145e+00   -8.0024068997e+00    1.7926604423e-01    1.7953088221e+00    6.5343200000e+05    2.9640718177e+01    9.9740930149e-01
        13   -2.2457988782e+00    5.0659825275e+00   -4.0845801170e+00    1.8387812388e+00    1.9393390076e+00   -7.9930302100e+00    1.7380226329e-01    1.7953088221e+00    6.5383500000e+05    2.9404822722e+01    9.9737552637e-01
        14   -2.2451547890e+00    5.0634638761e+00   -4.0766624303e+00    1.8315076413e+00    1.9379910960e+00   -7.9831639968e+00    1.7320164846e-01    1.7953088221e+00    6.5397500000e+05    2.9399112076e+01    9.9743348585e-01
        15   -2.2440756439e+00    5.0580678283e+00   -4.0693579242e+00    1.8252822804e+00    1.9411122244e+00   -7.9796830146e+00    1.7390404383e-01    1.7953088221e+00    6.5297600000e+05    2.9428057104e+01    9.9736702407e-01
        16   -2.2449033044e+00    5.0604740133e+00   -4.0579229331e+00    1.8130196287e+00    1.9411764640e+00   -7.9713492048e+00    1.7694098567e-01    1.7953088221e+00    6.5431500000e+05    2.9496244892e+01    9.9740516510e-01
        17   -2.2453342851e+00    5.0632292679e+00   -4.0738277908e+00    1.8284935056e+00    1.9370790122e+00   -7.9806332170e+00    1.7441759193e-01    1.7953088221e+00    6.5401200000e+05    2.9610487297e+01    9.9732095909e-01
        18   -2.2430103946e+00    5.0538200024e+00   -4.0726834680e+00    1.8296730734e+00    1.9426559095e+00   -7.9855423917e+00    1.7489419205e-01    1.7953088221e+00    6.5431600000e+05    2.9461140662e+01    9.9734777269e-01
        19   -2.2443554900e+00    5.0604658592e+00   -4.0774604259e+00    1.8331049360e+00    1.9427214058e+00   -7.9892935855e+00    1.7380293168e-01    1.7953088221e+00    6.5250500000e+05    2.9503772661e+01    9.9737222057e-01
