# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2478620783e+00    2.7580100121e-02    1.3045000000e+04    1.3052000000e+04    0.0000000000e+00   -2.2445279556e+00    9.9830604043e-01    9.9892736745e-01
         1   -2.2468345931e+00    2.4000714410e-02    1.3062799660e+04    1.3052000000e+04    4.3750000000e-01   -2.1635741150e+00    9.9832451364e-01    9.9908060067e-01
         2   -2.2459874651e+00    2.3717292037e-02    1.3055977853e+04    1.3064000000e+04    4.3750000000e-01   -2.3080903377e+00    9.9874833280e-01    9.9885180649e-01
         3   -2.2458515861e+00    2.3052049019e-02    1.3055962934e+04    1.3051000000e+04    3.1250000000e-01   -2.2076835614e+00    9.9879794043e-01    1.0000000000e+00
         4   -2.2451617881e+00    2.2606859006e-02    1.3055970622e+04    1.3061000000e+04    3.1250000000e-01   -2.2841408235e+00    9.9799588318e-01    9.9931092566e-01
         5   -2.2453290210e+00    2.2633020159e-02    1.3056056562e+04    1.3061000000e+04    4.3750000000e-01   -2.2834510255e+00    9.9827512090e-01    9.9877497894e-01
         6   -2.2449215857e+00    2.2904264524e-02    1.3055953961e+04    1.3049000000e+04    3.1250000000e-01   -2.1916994468e+00    9.9858595308e-01    9.9977009733e-01
         7   -2.2445852411e+00    2.4618257991e-02    1.3055940915e+04    1.3050000000e+04    2.5000000000e-01   -2.1989551404e+00    9.9816431060e-01    1.0000000000e+00
         8   -2.2442124604e+00    2.1547592279e-02    1.3055975510e+04    1.3057000000e+04    2.5000000000e-01   -2.2522442615e+00    9.9825516538e-01    9.9946388910e-01
         9   -2.2442038999e+00    2.4732440094e-02    1.3056008945e+04    1.3057000000e+04    3.1250000000e-01   -2.2518714809e+00    9.9870561063e-01    9.9908095275e-01
        10   -2.2440691761e+00    2.2536587112e-02    1.3055964090e+04    1.3050000000e+04    3.1250000000e-01   -2.1982374546e+00    9.9830906645e-01    9.9977011494e-01
        11   -2.2444197021e+00    2.3825684341e-02    1.3056020556e+04    1.3057000000e+04    1.8750000000e-01   -2.2517281965e+00    9.9841948607e-01    9.9969365092e-01
        12   -2.2446565129e+00    2.2802049924e-02    1.3056009056e+04    1.3056000000e+04    1.8750000000e-01   -2.2444197021e+00    9.9820092137e-01    9.9954044118e-01
        13   -2.2454190323e+00    2.4088623802e-02    1.3056033981e+04    1.3054000000e+04    2.5000000000e-01   -2.2293367120e+00    9.9798837153e-01    9.9969358051e-01
        14   -2.2459475539e+00    2.9933161287e-02    1.3056037271e+04    1.3058000000e+04    3.7500000000e-01   -2.2607364865e+00    9.9828981264e-01    9.9946393016e-01
        15   -2.2453766629e+00    2.5041647082e-02    1.3055953173e+04    1.3055000000e+04    3.7500000000e-01   -2.2382879468e+00    9.9804553820e-01    9.9946380697e-01
        16   -2.2456292552e+00    2.4658913844e-02    1.3056012532e+04    1.3056000000e+04    2.5000000000e-01   -2.2453766629e+00    9.9858730413e-01    9.9961703431e-01
        17   -2.2456702072e+00    2.2418947023e-02    1.3056023347e+04    1.3062000000e+04    4.3750000000e-01   -2.2915745811e+00    9.9860301302e-01    9.9923442046e-01
        18   -2.2452224185e+00    2.0996187681e-02    1.3055999465e+04    1.3061000000e+04    2.5000000000e-01   -2.2839594446e+00    9.9812454175e-01    9.9931092566e-01
        19   -2.2454317739e+00    2.2213152578e-02    1.3056022506e+04    1.3058000000e+04    3.1250000000e-01   -2.2605398728e+00    9.9844081353e-01    9.9923418594e-01
        20   -2.2453411489e+00    2.4320396900e-02    1.3055967155e+04    1.3051000000e+04    3.7500000000e-01   -2.2071278703e+00    9.9811776956e-01    9.9969351008e-01
        21   -2.2451771429e+00    2.1023917317e-02    1.3055969506e+04    1.3052000000e+04    1.8750000000e-01   -2.2146991998e+00    9.9860890547e-01    9.9977015017e-01
        22   -2.2446991976e+00    2.2173764321e-02    1.3055955949e+04    1.3054000000e+04    3.1250000000e-01   -2.2298573420e+00    9.9755508886e-01    9.9931055615e-01
        23   -2.2451758724e+00    2.3289145699e-02    1.3055999070e+04    1.3049000000e+04    3.7500000000e-01   -2.1910696234e+00    9.9819628855e-01    9.9984673155e-01
        24   -2.2442216038e+00    2.1254108942e-02    1.3055925413e+04    1.3055000000e+04    3.7500000000e-01   -2.2375162653e+00    9.9885436666e-01    9.9946380697e-01
        25   -2.2445334397e+00    2.5143155399e-02    1.3056030744e+04    1.3056000000e+04    3.1250000000e-01   -2.2442216038e+00    9.9839099414e-01    9.9954044118e-01
        26   -2.2445995291e+00    2.2999555807e-02    1.3056019357e+04    1.3059000000e+04    3.7500000000e-01   -2.2675087413e+00    9.9809045233e-01    9.9915766904e-01
        27   -2.2442120876e+00    2.1088726772e-02    1.3055971667e+04    1.3055000000e+04    5.0000000000e-01   -2.2369399220e+00    9.9848979903e-01    9.9923400996e-01
        28   -2.2444636969e+00    2.1184237597e-02    1.3055990627e+04    1.3050000000e+04    3.1250000000e-01   -2.1982456423e+00    9.9831250211e-01    9.9977011494e-01
        29   -2.2455858040e+00    2.1565447472e-02    1.3056111911e+04    1.3064000000e+04    5.6250000000e-01   -2.3057194415e+00    9.9828368602e-01    9.9908144519e-01
        30   -2.2457056743e+00    2.1458404179e-02    1.3055987756e+04    1.3053000000e+04    3.7500000000e-01   -2.2226052225e+00    9.9823216887e-01    9.9961694630e-01
        31   -2.2455284890e+00    2.0728816746e-02    1.3055974465e+04    1.3054000000e+04    3.1250000000e-01   -2.2303858734e+00    9.9803154991e-01    9.9977018538e-01
        32   -2.2457011049e+00    2.0825336398e-02    1.3056005611e+04    1.3056000000e+04    2.5000000000e-01   -2.2455284890e+00    9.9793322170e-01    9.9923406863e-01
        33   -2.2455520865e+00    2.1099947478e-02    1.3055996938e+04    1.3056000000e+04    2.5000000000e-01   -2.2457011049e+00    9.9846272000e-01    9.9977022059e-01
        34   -2.2445278320e+00    2.2441833502e-02    1.3055962177e+04    1.3062000000e+04    3.1250000000e-01   -2.2914974124e+00    9.9827547265e-01    9.9915786250e-01
        35   -2.2454807877e+00    2.1287074906e-02    1.3056054763e+04    1.3054000000e+04    4.3750000000e-01   -2.2292080312e+00    9.9779386521e-01    9.9946376590e-01
        36   -2.2457697830e+00    2.3561022903e-02    1.3056030383e+04    1.3056000000e+04    3.1250000000e-01   -2.2454807877e+00    9.9845260081e-01    9.9969362745e-01
        37   -2.2456125732e+00    2.2959904021e-02    1.3055996869e+04    1.3059000000e+04    3.1250000000e-01   -2.2687450847e+00    9.9858658797e-01    9.9938739567e-01
        38   -2.2467323891e+00    2.3868990694e-02    1.3056079963e+04    1.3057000000e+04    2.5000000000e-01   -2.2532715937e+00    9.9817998325e-01    9.9969365092e-01
        39   -2.2468452871e+00    2.5964379336e-02    1.3056026868e+04    1.3056000000e+04    2.5000000000e-01   -2.2467323891e+00    9.9843953978e-01    9.9969362745e-01
        40   -2.2484828310e+00    4.1397631685e-02    1.3056050534e+04    1.3058000000e+04    2.5000000000e-01   -2.2621627414e+00    9.9826168229e-01    9.9946393016e-01
        41   -2.2488996353e+00    4.6319392330e-02    1.3055883036e+04    1.3057000000e+04    3.1250000000e-01   -2.2561418515e+00    9.9854960496e-01    9.9946388910e-01
        42   -2.2486941424e+00    2.8356008883e-02    1.3055886599e+04    1.3057000000e+04    2.5000000000e-01   -2.2565586557e+00    9.9828901690e-01    9.9946388910e-01
        43   -2.2485644741e+00    2.5410486967e-02    1.3056001233e+04    1.3054000000e+04    2.5000000000e-01   -2.2333743416e+00    9.9851969543e-01    9.9977018538e-01
        44   -2.2471954620e+00    2.5465803353e-02    1.3055919670e+04    1.3060000000e+04    2.5000000000e-01   -2.2791970367e+00    9.9847799150e-01    9.9961715161e-01
        45   -2.2469055788e+00    2.6183597346e-02    1.3056004006e+04    1.3061000000e+04    2.5000000000e-01   -2.2854846994e+00    9.9862664982e-01    9.9915779802e-01
        46   -2.2470976914e+00    2.3402271235e-02    1.3056045730e+04    1.3060000000e+04    3.1250000000e-01   -2.2775381414e+00    9.9852550273e-01    9.9923430322e-01
        47   -2.2468960490e+00    2.2938339005e-02    1.3055972214e+04    1.3054000000e+04    3.1250000000e-01   -2.2317778905e+00    9.9855184630e-01    9.9961697564e-01
        48   -2.2465247164e+00    2.2264942906e-02    1.3055968668e+04    1.3055000000e+04    1.8750000000e-01   -2.2392364419e+00    9.9845441553e-01    9.9961700498e-01
        49   -2.2457528187e+00    2.1282956026e-02    1.3055949732e+04    1.3057000000e+04    2.5000000000e-01   -2.2541837368e+00    9.9853223493e-01    9.9946388910e-01
        50   -2.2465596804e+00    2.1055067133e-02    1.3056042768e+04    1.3055000000e+04    3.1250000000e-01   -2.2380932116e+00    9.9835960373e-01    9.9938720797e-01
        51   -2.2467700051e+00    2.2271285483e-02    1.3056007531e+04    1.3054000000e+04    3.7500000000e-01   -2.2312398795e+00    9.9797118763e-01    9.9969358051e-01
        52   -2.2471163231e+00    2.2515802490e-02    1.3056032100e+04    1.3058000000e+04    3.1250000000e-01   -2.2620874593e+00    9.9878993146e-01    9.9969367438e-01
        53   -2.2465915904e+00    2.1935354210e-02    1.3056002414e+04    1.3064000000e+04    3.7500000000e-01   -2.3083720677e+00    9.9821546158e-01    9.9961726883e-01
        54   -2.2456818381e+00    2.2098443064e-02    1.3055976253e+04    1.3063000000e+04    1.2500000000e-01   -2.3001924187e+00    9.9875004916e-01    9.9900482278e-01
        55   -2.2462963389e+00    2.4416916823e-02    1.3056011098e+04    1.3051000000e+04    3.7500000000e-01   -2.2073779345e+00    9.9851047627e-01    9.9961688759e-01
        56   -2.2464112499e+00    2.3298167341e-02    1.3056002295e+04    1.3054000000e+04    3.1250000000e-01   -2.2309765380e+00    9.9789533858e-01    9.9969358051e-01
