                     0              0.093645                 -0.25
                  0.05             0.0831981             -0.169233
                   0.1             0.0765862            -0.0965958
                  0.15              0.073403            -0.0320872
                   0.2              0.073242             0.0242922
                  0.25             0.0756968             0.0725427
                   0.3             0.0803608              0.112664
                  0.35             0.0868277              0.144656
                   0.4             0.0946909               0.16852
                  0.45              0.103544              0.184254
                   0.5              0.112999              0.193067
                  0.55              0.122764              0.196661
                   0.6              0.132578              0.195049
                  0.65              0.142182               0.18823
                   0.7              0.151315              0.176205
                  0.75              0.159716              0.158974
                   0.8              0.167125              0.136536
                  0.85              0.173283              0.108892
                   0.9              0.177928             0.0760408
                  0.95              0.180843              0.041111
                     1              0.182107              0.010164
                  1.05              0.181928            -0.0166459
                   1.1              0.180512            -0.0393185
                  1.15              0.178065            -0.0578539
                   1.2              0.174795            -0.0722521
                  1.25              0.170909            -0.0825131
                   1.3              0.166613            -0.0886369
                  1.35              0.162114            -0.0906235
                   1.4              0.157605            -0.0896284
                  1.45              0.153148            -0.0887024
                   1.5              0.148731            -0.0880082
                  1.55              0.144343            -0.0875457
                   1.6              0.139973            -0.0873149
                  1.65              0.135608            -0.0873158
                   1.7              0.131237            -0.0875484
                  1.75              0.126849            -0.0880128
                   1.8              0.122432            -0.0887089
                  1.85              0.117976            -0.0895323
                   1.9              0.113484            -0.0901064
                  1.95               0.10897            -0.0903969
                     2              0.104449             -0.090404
                  2.05             0.0999342            -0.0901276
                   2.1             0.0954406            -0.0895677
                  2.15             0.0909821            -0.0887242
                   2.2             0.0865729            -0.0875973
                  2.25             0.0822271            -0.0861869
                   2.3             0.0779589            -0.0844939
                  2.35             0.0737824             -0.082523
                   2.4             0.0697113            -0.0802747
                  2.45             0.0657595             -0.077749
                   2.5              0.061941            -0.0749461
                  2.55             0.0582695            -0.0718658
                   2.6              0.054759            -0.0685081
                  2.65             0.0514234            -0.0648731
                   2.7             0.0482763            -0.0609608
                  2.75             0.0453314            -0.0568315
                   2.8             0.0425889             -0.052922
                  2.85             0.0400341            -0.0493193
                   2.9             0.0376518            -0.0460234
                  2.95             0.0354267            -0.0430343
                     3             0.0333433            -0.0403519
                  3.05             0.0313864            -0.0379763
                   3.1             0.0295405            -0.0359075
                  3.15             0.0277905            -0.0341455
                   3.2              0.026121            -0.0326737
                  3.25             0.0245216            -0.0313105
                   3.3              0.022989            -0.0300054
                  3.35             0.0215201            -0.0287584
                   3.4             0.0201122            -0.0275695
                  3.45             0.0187622            -0.0264388
                   3.5             0.0174673            -0.0253662
                  3.55             0.0162246            -0.0243518
                   3.6             0.0150312            -0.0233954
                  3.65             0.0138841            -0.0224953
                   3.7             0.0127814             -0.021615
                  3.75             0.0117225            -0.0207407
                   3.8             0.0107072            -0.0198725
                  3.85            0.00973514            -0.0190104
                   3.9            0.00880605            -0.0181543
                  3.95            0.00791961            -0.0173043
                     4            0.00707552            -0.0164603
                  4.05            0.00627348            -0.0156224
                   4.1            0.00551319            -0.0147897
                  4.15            0.00479502            -0.0139298
                   4.2            0.00412093            -0.0130261
                  4.25            0.00349313            -0.0120786
                   4.3             0.0029138            -0.0110872
                  4.35            0.00238514             -0.010052
                   4.4            0.00190934            -0.0089729
                  4.45            0.00148858           -0.00784996
                   4.5            0.00112507           -0.00668318
                  4.55           0.000820993           -0.00547329
                   4.6            0.00057661           -0.00432457
                  4.65           0.000386283             -0.003311
                   4.7           0.000243257           -0.00243257
                  4.75           0.000140774           -0.00168929
                   4.8           7.20762e-05           -0.00108114
                  4.85           3.04071e-05          -0.000608143
                   4.9           9.00952e-06          -0.000270286
                  4.95           1.12619e-06          -6.75714e-05
