#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2419232843e+01    1.5441248041e+02   -2.2679343676e+01    1.0260110833e+01    1.8382246836e+01    1.3050037665e+01   -5.5575738552e+01    1.4641103761e+00    1.6000000000e+02    1.9503554540e+00    4.2187500000e-01
         1   -1.2482612114e+01    1.5596214267e+02   -2.1476610526e+01    8.9939984112e+00    1.7837569779e+01    1.3050037665e+01   -5.3129166778e+01    7.6494880870e-01    1.6000000000e+02    1.9392121195e+00    4.1593750000e-01
         2   -1.2460093522e+01    1.5537731649e+02   -2.1821902232e+01    9.3618087097e+00    1.8302797476e+01    1.3050037665e+01   -5.4029280397e+01    8.5454302448e-01    1.6000000000e+02    1.9697352524e+00    4.2000000000e-01
         3   -1.2462784605e+01    1.5540202526e+02   -2.2072905006e+01    9.6101204009e+00    1.8300816892e+01    1.3050037665e+01   -5.4180577627e+01    7.5681806410e-01    1.6000000000e+02    1.9462605548e+00    4.1531250000e-01
         4   -1.2440308917e+01    1.5487582091e+02   -2.1659596151e+01    9.2192872339e+00    1.7935437321e+01    1.3050037665e+01   -5.3690473738e+01    1.0454026015e+00    1.6000000000e+02    1.9514547734e+00    4.2000000000e-01
         5   -1.2392144617e+01    1.5366594563e+02   -2.2016422466e+01    9.6242778493e+00    1.8169931306e+01    1.3050037665e+01   -5.4093909832e+01    8.5751839450e-01    1.6000000000e+02    1.9435762358e+00    4.1656250000e-01
         6   -1.2419176191e+01    1.5437665166e+02   -2.1534865648e+01    9.1156894568e+00    1.7686549844e+01    1.3050037665e+01   -5.3284569165e+01    1.0131160089e+00    1.6000000000e+02    1.9538484971e+00    4.1187500000e-01
         7   -1.2565135689e+01    1.5804818337e+02   -2.2253022137e+01    9.6878864476e+00    1.8136118525e+01    1.3050037665e+01   -5.3744935055e+01    3.0575672796e-01    1.6000000000e+02    1.9378560951e+00    4.1187500000e-01
         8   -1.2460574545e+01    1.5538774651e+02   -2.2908367162e+01    1.0447792616e+01    1.7632635214e+01    1.3050037665e+01   -5.4488139803e+01    8.9709976248e-01    1.6000000000e+02    1.9491740272e+00    4.1343750000e-01
         9   -1.2437807520e+01    1.5479504468e+02   -2.2664564183e+01    1.0226756663e+01    1.8320958696e+01    1.3050037665e+01   -5.5181301153e+01    1.1457406090e+00    1.6000000000e+02    1.9994867300e+00    3.9437500000e-01
        10   -1.2377812426e+01    1.5335670302e+02   -2.2391023750e+01    1.0013211324e+01    1.8555486701e+01    1.3050037665e+01   -5.4805022454e+01    8.0847433873e-01    1.6000000000e+02    1.9835289040e+00    4.0718750000e-01
        11   -1.2480403240e+01    1.5592432264e+02   -2.2329427510e+01    9.8490242702e+00    1.8116190594e+01    1.3050037665e+01   -5.3680837470e+01    1.8518170079e-01    1.6000000000e+02    1.9638072098e+00    4.2375000000e-01
        12   -1.2439832117e+01    1.5489268897e+02   -2.2437965220e+01    9.9981331030e+00    1.8177265805e+01    1.3050037665e+01   -5.4930415339e+01    1.2651466497e+00    1.6000000000e+02    1.9764612940e+00    4.1093750000e-01
        13   -1.2460845183e+01    1.5539728252e+02   -2.0579094669e+01    8.1182494853e+00    1.7784400494e+01    1.3050037665e+01   -5.2423784265e+01    1.0102514379e+00    1.6000000000e+02    1.9483055422e+00    4.3937500000e-01
        14   -1.2451569226e+01    1.5520621633e+02   -2.1533725366e+01    9.0821561398e+00    1.7578293602e+01    1.3050037665e+01   -5.3188127642e+01    1.0260710093e+00    1.6000000000e+02    1.9068182841e+00    4.5312500000e-01
        15   -1.2403948409e+01    1.5407616598e+02   -2.3666623713e+01    1.1262675304e+01    1.8149723938e+01    1.3050037665e+01   -5.5426634650e+01    5.6024933422e-01    1.6000000000e+02    1.9953334909e+00    4.1000000000e-01
