# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2437238596e+01    2.6511765164e-01    4.0820000000e+03    4.0960000000e+03    0.0000000000e+00   -1.2412952109e+01    9.0738221287e-01    9.8461914062e-01
         1   -1.2451006073e+01    4.8781038929e-01    4.1175772862e+03    4.0960000000e+03    0.0000000000e+00   -1.2403000363e+01    9.0625439221e-01    9.7875976562e-01
         2   -1.2459239407e+01    2.4821630581e-01    4.1009408103e+03    4.1180000000e+03    2.5000000000e+00   -1.2504573282e+01    9.0530046050e-01    9.8688683827e-01
         3   -1.2461641417e+01    2.4810724651e-01    4.0983200198e+03    4.1160000000e+03    1.0000000000e+00   -1.2507948709e+01    9.0774553140e-01    9.8396501458e-01
         4   -1.2461514685e+01    2.4431939107e-01    4.0956806573e+03    4.0910000000e+03    1.2500000000e+00   -1.2449426929e+01    9.0271581476e-01    9.8728917135e-01
         5   -1.2461576294e+01    2.4881310643e-01    4.0955154017e+03    4.0890000000e+03    2.5000000000e-01   -1.2444410221e+01    9.0773488092e-01    9.8777207141e-01
         6   -1.2463329447e+01    2.4829684494e-01    4.0944932172e+03    4.0830000000e+03    1.0000000000e+00   -1.2429787540e+01    9.1095691701e-01    9.9069311781e-01
         7   -1.2464970583e+01    3.1539471552e-01    4.0967849492e+03    4.1030000000e+03    1.0000000000e+00   -1.2480404704e+01    9.0621429211e-01    9.8415793322e-01
         8   -1.2454818400e+01    2.3354750881e-01    4.0927166905e+03    4.0860000000e+03    1.0000000000e+00   -1.2440526670e+01    9.1063448893e-01    9.8874204601e-01
         9   -1.2471546082e+01    2.7812756248e-01    4.0969032328e+03    4.0770000000e+03    5.0000000000e-01   -1.2408323761e+01    9.0522699418e-01    9.8994358597e-01
        10   -1.2467847454e+01    2.1957954229e-01    4.0961092293e+03    4.1040000000e+03    7.5000000000e-01   -1.2491058284e+01    9.0398567821e-01    9.8245614035e-01
        11   -1.2480129529e+01    2.7336131051e-01    4.0969798393e+03    4.0790000000e+03    1.2500000000e+00   -1.2426257180e+01    9.0486278983e-01    9.8921304241e-01
        12   -1.2483030060e+01    3.7155484407e-01    4.0957565473e+03    4.0930000000e+03    2.0000000000e+00   -1.2472802627e+01    9.0421274262e-01    9.9022721720e-01
        13   -1.2466792923e+01    2.2448818422e-01    4.0944148638e+03    4.1040000000e+03    7.5000000000e-01   -1.2502542262e+01    9.0540593179e-01    9.8611111111e-01
        14   -1.2469857960e+01    2.5010409969e-01    4.0976618478e+03    4.1050000000e+03    1.0000000000e+00   -1.2488741474e+01    9.0660039922e-01    9.8879415347e-01
        15   -1.2457332567e+01    2.3847637376e-01    4.0956020617e+03    4.1150000000e+03    1.5000000000e+00   -1.2516137424e+01    9.0755157789e-01    9.8201701094e-01
        16   -1.2476995189e+01    2.6319137890e-01    4.0984884514e+03    4.0810000000e+03    7.5000000000e-01   -1.2420644254e+01    9.0981710369e-01    9.9264886057e-01
        17   -1.2472064043e+01    2.6814134753e-01    4.0952302802e+03    4.1030000000e+03    5.0000000000e-01   -1.2494070446e+01    9.0940466661e-01    9.8830124299e-01
        18   -1.2470763426e+01    2.3175914802e-01    4.0976762040e+03    4.1100000000e+03    1.0000000000e+00   -1.2506185451e+01    9.0997900292e-01    9.8807785888e-01
        19   -1.2481392133e+01    2.9613057167e-01    4.0999215198e+03    4.1200000000e+03    5.0000000000e-01   -1.2529186182e+01    9.0575972894e-01    9.8470873786e-01
        20   -1.2478762524e+01    2.3427252676e-01    4.0958287525e+03    4.0920000000e+03    1.0000000000e+00   -1.2471621737e+01    9.0332582020e-01    9.8851417400e-01
        21   -1.2469197298e+01    2.2515576741e-01    4.0939956983e+03    4.0950000000e+03    5.0000000000e-01   -1.2476320820e+01    9.0862274617e-01    9.8632478632e-01
        22   -1.2470250129e+01    3.5796298428e-01    4.0938785582e+03    4.0800000000e+03    5.0000000000e-01   -1.2430058305e+01    9.0540151565e-01    9.8774509804e-01
        23   -1.2480728263e+01    2.8601030849e-01    4.0995317266e+03    4.1030000000e+03    1.0000000000e+00   -1.2487325387e+01    9.0671147017e-01    9.8513282964e-01
        24   -1.2471801589e+01    2.9441758710e-01    4.0946664703e+03    4.0970000000e+03    1.0000000000e+00   -1.2483169372e+01    9.0819918482e-01    9.8608738101e-01
        25   -1.2458929049e+01    2.4743466390e-01    4.0929914006e+03    4.0910000000e+03    1.0000000000e+00   -1.2459587101e+01    9.0519889580e-01    9.8557809826e-01
        26   -1.2467836035e+01    2.3815896101e-01    4.0967323843e+03    4.0830000000e+03    7.5000000000e-01   -1.2427140295e+01    9.0671295380e-01    9.8579475876e-01
        27   -1.2466250722e+01    2.4173999736e-01    4.0938419458e+03    4.0730000000e+03    1.5000000000e+00   -1.2411525444e+01    9.0505766779e-01    9.9140682544e-01
        28   -1.2472159001e+01    2.4168307042e-01    4.0959181296e+03    4.0920000000e+03    7.5000000000e-01   -1.2456480326e+01    9.0091917823e-01    9.8729227761e-01
        29   -1.2480164411e+01    3.3620717299e-01    4.0965655193e+03    4.0910000000e+03    1.7500000000e+00   -1.2459944513e+01    9.0952533677e-01    9.8948912246e-01
        30   -1.2469351552e+01    2.3195194933e-01    4.0953414590e+03    4.1010000000e+03    1.0000000000e+00   -1.2492363998e+01    9.0635960514e-01    9.8610095099e-01
