# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2451228315e+01    2.1341007754e-01    4.0870000000e+03    4.0960000000e+03    0.0000000000e+00   -1.2473778427e+01    9.8829608242e-01    9.9560546875e-01
         1   -1.2456932806e+01    2.7035720297e-01    4.1041640006e+03    4.0960000000e+03    0.0000000000e+00   -1.2341244157e+01    9.8793296522e-01    9.9365234375e-01
         2   -1.2457538732e+01    2.4360661918e-01    4.0960834627e+03    4.0970000000e+03    7.5000000000e-01   -1.2469138347e+01    9.8689356713e-01    9.9780327069e-01
         3   -1.2452367185e+01    2.3059605772e-01    4.0957739730e+03    4.0970000000e+03    1.0000000000e+00   -1.2469744273e+01    9.8749278613e-01    9.9658286551e-01
         4   -1.2463919809e+01    2.3086617355e-01    4.0965809209e+03    4.1000000000e+03    7.5000000000e-01   -1.2501171484e+01    9.8566275017e-01    9.9756097561e-01
         5   -1.2463256501e+01    1.9802517229e-01    4.0960092894e+03    4.1010000000e+03    5.0000000000e-01   -1.2524917743e+01    9.8559415845e-01    9.9658619849e-01
         6   -1.2460574708e+01    2.3543443156e-01    4.0959205999e+03    4.0960000000e+03    7.5000000000e-01   -1.2463256501e+01    9.8678945285e-01    9.9658203125e-01
         7   -1.2470557932e+01    3.8121468776e-01    4.0964394966e+03    4.0970000000e+03    5.0000000000e-01   -1.2472780249e+01    9.8640076154e-01    9.9707102758e-01
         8   -1.2458531884e+01    2.5526666314e-01    4.0955471097e+03    4.0980000000e+03    5.0000000000e-01   -1.2494966036e+01    9.8704943086e-01    9.9731576379e-01
         9   -1.2457099042e+01    2.5056232152e-01    4.0959151686e+03    4.0960000000e+03    1.2500000000e+00   -1.2458531884e+01    9.8664143081e-01    9.9780273438e-01
        10   -1.2464225646e+01    2.1260761209e-01    4.0963841756e+03    4.0990000000e+03    5.0000000000e-01   -1.2493706731e+01    9.8732953532e-01    9.9658453281e-01
        11   -1.2466023103e+01    2.1973804683e-01    4.0962080461e+03    4.1020000000e+03    1.2500000000e+00   -1.2537414242e+01    9.8800098155e-01    9.9488054608e-01
        12   -1.2463056748e+01    2.1595474379e-01    4.0957541963e+03    4.0890000000e+03    7.5000000000e-01   -1.2380500786e+01    9.8794561308e-01    9.9926632428e-01
        13   -1.2467332057e+01    2.2036403221e-01    4.0961836061e+03    4.1010000000e+03    5.0000000000e-01   -1.2524054681e+01    9.8706197193e-01    9.9609851256e-01
        14   -1.2468939187e+01    1.8572357258e-01    4.0960364687e+03    4.0910000000e+03    5.0000000000e-01   -1.2406259618e+01    9.8771640901e-01    9.9682229284e-01
        15   -1.2476914883e+01    3.1438579298e-01    4.0962250382e+03    4.0910000000e+03    5.0000000000e-01   -1.2407866748e+01    9.8623283198e-01    9.9853336593e-01
        16   -1.2461217839e+01    2.0457772159e-01    4.0955755727e+03    4.1000000000e+03    7.5000000000e-01   -1.2525719182e+01    9.8749265532e-01    9.9756097561e-01
        17   -1.2455047842e+01    2.0137747934e-01    4.0957417752e+03    4.0980000000e+03    5.0000000000e-01   -1.2485625943e+01    9.8651469231e-01    9.9731576379e-01
        18   -1.2451416528e+01    2.5848062600e-01    4.0958693012e+03    4.0980000000e+03    5.0000000000e-01   -1.2479455946e+01    9.8567786258e-01    9.9585163494e-01
        19   -1.2453873809e+01    2.6071159470e-01    4.0960474193e+03    4.0930000000e+03    2.5000000000e-01   -1.2414782017e+01    9.8608716963e-01    9.9926704129e-01
        20   -1.2461735484e+01    3.2447326717e-01    4.0962846800e+03    4.1010000000e+03    7.5000000000e-01   -1.2514871743e+01    9.8572599071e-01    9.9585466959e-01
        21   -1.2468689483e+01    2.2183347677e-01    4.0962080907e+03    4.0920000000e+03    7.5000000000e-01   -1.2412883502e+01    9.8631085306e-01    9.9828934506e-01
        22   -1.2468676908e+01    2.3160278728e-01    4.0960637060e+03    4.1030000000e+03    7.5000000000e-01   -1.2554065770e+01    9.8712599961e-01    9.9488179381e-01
        23   -1.2467718038e+01    2.1601250567e-01    4.0959503915e+03    4.0890000000e+03    1.5000000000e+00   -1.2383154590e+01    9.8922990279e-01    9.9828809000e-01
        24   -1.2466186402e+01    2.1092246815e-01    4.0959428366e+03    4.0980000000e+03    7.5000000000e-01   -1.2492126142e+01    9.8724253557e-01    9.9731576379e-01
        25   -1.2463273275e+01    2.5268593012e-01    4.0958906713e+03    4.0980000000e+03    5.0000000000e-01   -1.2490594506e+01    9.8671285003e-01    9.9731576379e-01
        26   -1.2463823986e+01    2.1456488037e-01    4.0960808706e+03    4.0990000000e+03    1.0000000000e+00   -1.2499880965e+01    9.8691649046e-01    9.9682849475e-01
        27   -1.2466784759e+01    2.1592529243e-01    4.0961727435e+03    4.0960000000e+03    1.0000000000e+00   -1.2463823986e+01    9.8700510999e-01    9.9731445312e-01
        28   -1.2460671689e+01    2.2193283347e-01    4.0957283463e+03    4.0950000000e+03    2.5000000000e-01   -1.2454576238e+01    9.8786375844e-01    9.9658119658e-01
        29   -1.2468561794e+01    2.1406823554e-01    4.0964228221e+03    4.0990000000e+03    7.5000000000e-01   -1.2497279378e+01    9.8668313518e-01    9.9853622835e-01
        30   -1.2468099331e+01    1.9820580881e-01    4.0960938398e+03    4.1050000000e+03    5.0000000000e-01   -1.2578304552e+01    9.8835845177e-01    9.9585870889e-01
        31   -1.2463005668e+01    2.2087032007e-01    4.0958733791e+03    4.0980000000e+03    5.0000000000e-01   -1.2492507435e+01    9.8782482476e-01    9.9658369937e-01
