# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.3956897968e+01    3.6419740192e+01    1.3486000000e+04    1.3510000000e+04    0.0000000000e+00   -1.3797907726e+01    9.8102886004e-01    9.7757216876e-01
         1   -1.3889088044e+01    3.5923691295e+01    1.3108941857e+04    1.3510000000e+04    1.5625000000e+00   -2.0437760386e+01    9.8078787413e-01    9.5262768320e-01
         2   -1.3840304737e+01    3.6027999539e+01    1.3056177272e+04    1.3106000000e+04    1.9375000000e+00   -1.4653556523e+01    9.7978635271e-01    9.8756294827e-01
         3   -1.3814249836e+01    3.5250305144e+01    1.3054595786e+04    1.3048000000e+04    9.3750000000e-01   -1.3717718157e+01    9.8198028614e-01    9.9011342735e-01
         4   -1.3797558935e+01    3.6122173883e+01    1.3054675667e+04    1.3048000000e+04    1.0000000000e+00   -1.3691663255e+01    9.8271409405e-01    9.8796750460e-01
         5   -1.3838007171e+01    3.6272584877e+01    1.3056144774e+04    1.3020000000e+04    1.1250000000e+00   -1.3245326646e+01    9.7989412698e-01    9.9201228879e-01
         6   -1.3819156309e+01    3.5337530850e+01    1.3056133143e+04    1.3077000000e+04    8.1250000000e-01   -1.4159439912e+01    9.8059020848e-01    9.8707654661e-01
         7   -1.3858486892e+01    3.5611936101e+01    1.3057018701e+04    1.3039000000e+04    1.3750000000e+00   -1.3558569953e+01    9.8025376746e-01    9.8972313828e-01
         8   -1.3811286976e+01    3.6247741547e+01    1.3054263611e+04    1.3046000000e+04    1.3750000000e+00   -1.3705241922e+01    9.8231371902e-01    9.8988195616e-01
         9   -1.3855401810e+01    3.5608311723e+01    1.3056555597e+04    1.3044000000e+04    8.1250000000e-01   -1.3627378917e+01    9.8183447631e-01    9.9072370439e-01
        10   -1.3812773206e+01    3.6267695048e+01    1.3055946810e+04    1.3078000000e+04    8.7500000000e-01   -1.4192127993e+01    9.8247359759e-01    9.8768924912e-01
        11   -1.3809127249e+01    3.6477395629e+01    1.3055608786e+04    1.3044000000e+04    1.1250000000e+00   -1.3628865147e+01    9.8105278185e-01    9.9026372278e-01
        12   -1.3800622548e+01    3.6122945662e+01    1.3055897508e+04    1.3062000000e+04    8.7500000000e-01   -1.3901017901e+01    9.8000602630e-01    9.8966467616e-01
        13   -1.3804853015e+01    3.5879814918e+01    1.3056108082e+04    1.3056000000e+04    9.3750000000e-01   -1.3800622548e+01    9.7943215708e-01    9.8950674020e-01
        14   -1.3825315745e+01    3.5887463155e+01    1.3056966337e+04    1.3054000000e+04    1.0625000000e+00   -1.3774213414e+01    9.8100890324e-01    9.8766661560e-01
        15   -1.3800453795e+01    3.5707793780e+01    1.3054111565e+04    1.3032000000e+04    1.1875000000e+00   -1.3457330361e+01    9.7959570151e-01    9.9017802333e-01
        16   -1.3753724734e+01    3.5944748728e+01    1.3054459351e+04    1.3058000000e+04    1.2500000000e+00   -1.3831088703e+01    9.7978814273e-01    9.8950834737e-01
        17   -1.3751874166e+01    3.5622804610e+01    1.3055594083e+04    1.3053000000e+04    1.0000000000e+00   -1.3707763571e+01    9.8101754286e-01    9.8896805332e-01
