# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.0051223586e+01    3.0015609302e+01    2.6012000000e+04    2.6128000000e+04    0.0000000000e+00   -6.5810627245e+00    9.6372944553e-01    9.6241579914e-01
         1   -1.0444767906e+01    3.3978375447e+01    1.3834985312e+04    2.6128000000e+04    0.0000000000e+00   -7.8982240764e+01    9.6313861556e-01    5.2824556032e-01
         2   -1.0435833375e+01    3.2980469721e+01    1.3056275977e+04    1.3816000000e+04    6.3125000000e+00   -1.6102722168e+01    9.6194201535e-01    9.4231325999e-01
         3   -1.0499169581e+01    3.2517642887e+01    1.3004221864e+04    1.3046000000e+04    1.7500000000e+00   -1.0359210891e+01    9.6361025782e-01    9.8060708263e-01
         4   -1.0573253467e+01    3.3678810816e+01    1.3002599081e+04    1.3001000000e+04    1.0625000000e+00   -1.0077017517e+01    9.6409402930e-01    9.8107837859e-01
         5   -1.0660394772e+01    3.2928672262e+01    1.3002529275e+04    1.2964000000e+04    1.2500000000e+00   -9.8661021723e+00    9.6349009053e-01    9.8264424560e-01
         6   -1.0722087060e+01    3.2675556786e+01    1.3006034660e+04    1.3000000000e+04    1.5000000000e+00   -1.0230550696e+01    9.6210255798e-01    9.8092307692e-01
         7   -1.0826511792e+01    3.3195356418e+01    1.3008118110e+04    1.3001000000e+04    1.7500000000e+00   -1.0299934996e+01    9.6357718268e-01    9.8084762711e-01
         8   -1.0866673310e+01    3.2944166710e+01    1.3001458166e+04    1.2978000000e+04    1.3125000000e+00   -1.0227293589e+01    9.6167905982e-01    9.8058252427e-01
         9   -1.0921958727e+01    3.1778620203e+01    1.3004210200e+04    1.2972000000e+04    9.3750000000e-01   -1.0221212332e+01    9.5963104582e-01    9.8489053346e-01
        10   -1.0954062887e+01    3.1917082234e+01    1.3004401028e+04    1.2998000000e+04    1.0000000000e+00   -1.0476728852e+01    9.6046426620e-01    9.7976611786e-01
        11   -1.0990512839e+01    3.4011423873e+01    1.3002221338e+04    1.2947000000e+04    1.3125000000e+00   -1.0115693172e+01    9.6077628827e-01    9.8308488453e-01
