#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2352295459e+00    5.0143854835e+00   -4.2476062354e+00    2.0123766896e+00    1.9403869201e+00   -8.1577389478e+00    1.7443697013e-01    1.7953088221e+00    3.2000000000e+02    8.2252025604e-03    6.8906250000e-01
         1   -2.2424102414e+00    5.0381703169e+00   -4.1251606283e+00    1.8827503868e+00    1.9492590857e+00   -8.0696484562e+00    1.9991992014e-01    1.7953088221e+00    3.2000000000e+02    8.1142485142e-03    6.9218750000e-01
         2   -2.2441536209e+00    5.0480730806e+00   -4.1267451318e+00    1.8825915109e+00    1.9323432433e+00   -8.0211394856e+00    1.6674228849e-01    1.7953088221e+00    3.2000000000e+02    8.1019401550e-03    6.9179687500e-01
         3   -2.2343415704e+00    5.0127076137e+00   -4.2124390274e+00    1.9780974570e+00    1.9289640651e+00   -8.1661824409e+00    2.2947052630e-01    1.7953088221e+00    3.2000000000e+02    8.1214457750e-03    7.0273437500e-01
         4   -2.2477114773e+00    5.0780796727e+00   -3.9448386776e+00    1.6971272003e+00    1.9401431789e+00   -7.8956329438e+00    2.1534226524e-01    1.7953088221e+00    3.2000000000e+02    7.9675763845e-03    6.9414062500e-01
         5   -2.2342901629e+00    5.0051164154e+00   -4.1202527182e+00    1.8859625552e+00    1.9448785421e+00   -8.0219119679e+00    1.6147188556e-01    1.7953088221e+00    3.2000000000e+02    7.9620033503e-03    6.9218750000e-01
         6   -2.2523159303e+00    5.1166746122e+00   -4.0837199515e+00    1.8314040213e+00    1.9016513572e+00   -7.8572443111e+00    7.6564180287e-02    1.7953088221e+00    3.2000000000e+02    7.8854411840e-03    6.8671875000e-01
         7   -2.2303871876e+00    4.9912239188e+00   -4.0819494260e+00    1.8515622384e+00    1.9604557381e+00   -8.0430539436e+00    2.0533995745e-01    1.7953088221e+00    3.2000000000e+02    8.2741081715e-03    6.9687500000e-01
         8   -2.2444679032e+00    5.0477509116e+00   -4.1918837069e+00    1.9474158038e+00    1.9053692713e+00   -8.0123693728e+00    1.1980757246e-01    1.7953088221e+00    3.2000000000e+02    7.9854726791e-03    7.0898437500e-01
         9   -2.2372191026e+00    5.0189547279e+00   -4.2596662647e+00    2.0224471621e+00    1.9439037079e+00   -8.1807326861e+00    1.8185389141e-01    1.7953088221e+00    3.2000000000e+02    7.9354345798e-03    7.0585937500e-01
        10   -2.2259374238e+00    4.9770038362e+00   -4.1359218173e+00    1.9099843935e+00    1.9733062200e+00   -8.0850738992e+00    1.8053703972e-01    1.7953088221e+00    3.2000000000e+02    7.9352557659e-03    6.8828125000e-01
        11   -2.2510942174e+00    5.0790670916e+00   -3.9463641727e+00    1.6952699553e+00    1.9324908095e+00   -7.8170189279e+00    1.4285512372e-01    1.7953088221e+00    3.2000000000e+02    8.0837011337e-03    7.1718750000e-01
        12   -2.2268287630e+00    4.9761429306e+00   -3.8500121610e+00    1.6231833980e+00    1.9714811355e+00   -7.7959415256e+00    1.7913940702e-01    1.7953088221e+00    3.2000000000e+02    8.0064833164e-03    7.1562500000e-01
        13   -2.2441473884e+00    5.0593855526e+00   -4.0730921506e+00    1.8289447622e+00    1.8757562273e+00   -7.8872629878e+00    1.4310578782e-01    1.7953088221e+00    3.2000000000e+02    7.8750401735e-03    7.0078125000e-01
        14   -2.2454550408e+00    5.0528637562e+00   -4.2463463266e+00    2.0008912859e+00    1.9284726871e+00   -8.1795791733e+00    2.0945133750e-01    1.7953088221e+00    3.2000000000e+02    7.9250335693e-03    6.8554687500e-01
        15   -2.2499817232e+00    5.0757154384e+00   -4.4491529778e+00    2.1991712547e+00    2.0852710035e+00   -8.5581138133e+00    2.2838100992e-01    1.7953088221e+00    3.2000000000e+02    8.3015114069e-03    6.8046875000e-01
        16   -2.2453519518e+00    5.0581010496e+00   -4.1465169782e+00    1.9011650264e+00    1.9315808608e+00   -8.0595436410e+00    1.8613697988e-01    1.7953088221e+00    3.2000000000e+02    7.9735219479e-03    6.8750000000e-01
        17   -2.2358497824e+00    5.0164631746e+00   -3.9626061700e+00    1.7267563876e+00    1.9692694075e+00   -7.9388197018e+00    2.1163530227e-01    1.7953088221e+00    3.2000000000e+02    8.0405026674e-03    6.8242187500e-01
        18   -2.2426213038e+00    5.0447629395e+00   -3.9774063876e+00    1.7347850838e+00    1.9565956868e+00   -7.8978806467e+00    1.6856975023e-01    1.7953088221e+00    3.2000000000e+02    7.9593956470e-03    7.0117187500e-01
