#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -1.3775732981e+01    2.2660995444e+02   -3.5082482055e+01    2.1306749074e+01    4.9642805452e+00   -1.2881657792e+01   -2.8960413629e+01    1.7953088221e+00    2.6115580000e+06    6.2084652811e+01    9.8882951737e-01
         1   -1.3742000827e+01    2.2546080915e+02   -3.5092374932e+01    2.1350374105e+01    4.9570053536e+00   -1.2872659073e+01   -2.8972030034e+01    1.7953088221e+00    2.6106330000e+06    6.1928918183e+01    9.8884334881e-01
         2   -1.3736762297e+01    2.2502649881e+02   -3.4946861209e+01    2.1210098912e+01    4.9498842204e+00   -1.2831942362e+01   -2.8860111889e+01    1.7953088221e+00    2.5691860000e+06    6.0939531893e+01    9.8887741015e-01
         3   -1.3720592413e+01    2.2428780971e+02   -3.4995382062e+01    2.1274789649e+01    4.9502603691e+00   -1.2860615691e+01   -2.8880335562e+01    1.7953088221e+00    2.5595590000e+06    6.0729837194e+01    9.8886957507e-01
         4   -1.3789350683e+01    2.2688081157e+02   -3.5086454712e+01    2.1297104029e+01    4.9671243136e+00   -1.2877856624e+01   -2.8971031224e+01    1.7953088221e+00    2.6495090000e+06    6.2936394200e+01    9.8885714086e-01
         5   -1.3744105971e+01    2.2523704703e+02   -3.5006464475e+01    2.1262358503e+01    4.9375079135e+00   -1.2846428999e+01   -2.8892852211e+01    1.7953088221e+00    2.6624620000e+06    6.3136223391e+01    9.8890065593e-01
         6   -1.3811148030e+01    2.2774374598e+02   -3.5148908406e+01    2.1337760376e+01    4.9772074774e+00   -1.2888127440e+01   -2.9033297266e+01    1.7953088221e+00    2.6527220000e+06    6.2996676877e+01    9.8883544823e-01
         7   -1.3810862214e+01    2.2729366310e+02   -3.5138373520e+01    2.1327511306e+01    4.9793687817e+00   -1.2893999284e+01   -2.9019051839e+01    1.7953088221e+00    2.7089990000e+06    6.4353340939e+01    9.8886538349e-01
         8   -1.3779250818e+01    2.2610165216e+02   -3.5080588785e+01    2.1301337968e+01    4.9738423481e+00   -1.2890031815e+01   -2.8959708140e+01    1.7953088221e+00    2.7211670000e+06    6.4748429000e+01    9.8885322856e-01
         9   -1.3753085863e+01    2.2554800371e+02   -3.5022387090e+01    2.1269301227e+01    4.9675247569e+00   -1.2886272326e+01   -2.8898948343e+01    1.7953088221e+00    2.6339330000e+06    6.2837573022e+01    9.8889544717e-01
