#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2458490470e+00    5.0720420304e+00   -4.0545529658e+00    1.8087039188e+00    1.9442308823e+00   -7.9751573029e+00    1.8106463273e-01    1.7953088221e+00    1.3056070000e+06    2.4205550164e+01    9.9904202031e-01
         1   -2.2454019835e+00    5.0685603739e+00   -4.0641757680e+00    1.8187737845e+00    1.9440386565e+00   -7.9816767434e+00    1.7815349682e-01    1.7953088221e+00    1.3055420000e+06    2.3964630231e+01    9.9901976173e-01
         2   -2.2454532818e+00    5.0685720469e+00   -4.0698148838e+00    1.8243616020e+00    1.9418634909e+00   -7.9820230567e+00    1.7503585996e-01    1.7953088221e+00    1.3056010000e+06    2.3978800982e+01    9.9901311498e-01
         3   -2.2435177977e+00    5.0584719890e+00   -4.0583404292e+00    1.8148226316e+00    1.9465222112e+00   -7.9841681899e+00    1.8399672735e-01    1.7953088221e+00    1.3036570000e+06    2.4032314211e+01    9.9903578664e-01
         4   -2.2439335009e+00    5.0610471704e+00   -4.0592028838e+00    1.8152693829e+00    1.9492203442e+00   -7.9897445743e+00    1.8601252418e-01    1.7953088221e+00    1.3053040000e+06    2.4861354962e+01    9.9904484397e-01
         5   -2.2454629244e+00    5.0669103117e+00   -4.0503294924e+00    1.8048665680e+00    1.9447799207e+00   -7.9711345335e+00    1.8071629832e-01    1.7953088221e+00    1.3057730000e+06    2.4129469618e+01    9.9905516601e-01
         6   -2.2444716465e+00    5.0633212558e+00   -4.0541006557e+00    1.8096290091e+00    1.9448134989e+00   -7.9706520837e+00    1.7642910705e-01    1.7953088221e+00    1.3052450000e+06    2.3994511425e+01    9.9902068544e-01
         7   -2.2448961314e+00    5.0655060059e+00   -4.0539230302e+00    1.8090268989e+00    1.9440432168e+00   -7.9724795552e+00    1.7920448604e-01    1.7953088221e+00    1.3059050000e+06    2.4095192522e+01    9.9903841521e-01
         8   -2.2441634182e+00    5.0653494137e+00   -4.0702247700e+00    1.8260613518e+00    1.9501814488e+00   -7.9943437597e+00    1.7862871882e-01    1.7953088221e+00    1.3044610000e+06    2.4061816037e+01    9.9902334352e-01
         9   -2.2453755992e+00    5.0683879468e+00   -4.0591641595e+00    1.8137885603e+00    1.9446926678e+00   -7.9742610771e+00    1.7509542769e-01    1.7953088221e+00    1.3063710000e+06    2.5236126006e+01    9.9902381793e-01
        10   -2.2450944687e+00    5.0697442565e+00   -4.0599436337e+00    1.8148491650e+00    1.9441427005e+00   -7.9804280355e+00    1.8103287916e-01    1.7953088221e+00    1.3090930000e+06    2.4383916691e+01    9.9902391837e-01
        11   -2.2459095272e+00    5.0713795406e+00   -4.0699131507e+00    1.8240036235e+00    1.9404524624e+00   -7.9821657785e+00    1.7649134326e-01    1.7953088221e+00    1.3102740000e+06    2.4091708988e+01    9.9903302830e-01
        12   -2.2450388213e+00    5.0662236216e+00   -4.0559249099e+00    1.8108860886e+00    1.9408160683e+00   -7.9720511891e+00    1.8000138886e-01    1.7953088221e+00    1.3077590000e+06    2.4015862942e+01    9.9905297673e-01
        13   -2.2466719184e+00    5.0743544153e+00   -4.0588436726e+00    1.8121717542e+00    1.9430200363e+00   -7.9760858126e+00    1.7891328162e-01    1.7953088221e+00    1.3047340000e+06    2.4031413481e+01    9.9901551964e-01
        14   -2.2461343713e+00    5.0708210890e+00   -4.0545076078e+00    1.8083732365e+00    1.9445265215e+00   -7.9681518733e+00    1.7380892202e-01    1.7953088221e+00    1.3074240000e+06    2.4058398247e+01    9.9903528217e-01
        15   -2.2448667720e+00    5.0636605513e+00   -4.0664123738e+00    1.8215456018e+00    1.9470222571e+00   -7.9851021264e+00    1.7635867343e-01    1.7953088221e+00    1.3089340000e+06    2.4134847045e+01    9.9902765681e-01
        16   -2.2461951820e+00    5.0714777907e+00   -4.0625113964e+00    1.8163162144e+00    1.9455492869e+00   -7.9771898911e+00    1.7382038575e-01    1.7953088221e+00    1.3073820000e+06    2.4028561264e+01    9.9902822738e-01
        17   -2.2458742230e+00    5.0707446774e+00   -4.0574268734e+00    1.8115526503e+00    1.9449917586e+00   -7.9741118967e+00    1.7638444266e-01    1.7953088221e+00    1.3086010000e+06    2.4064607129e+01    9.9903925333e-01
        18   -2.2441145149e+00    5.0613733246e+00   -4.0626514863e+00    1.8185369714e+00    1.9443845313e+00   -7.9875341027e+00    1.8518926302e-01    1.7953088221e+00    1.3066030000e+06    2.4045398340e+01    9.9902112535e-01
        19   -2.2453412671e+00    5.0689862886e+00   -4.0710652883e+00    1.8257240212e+00    1.9466145814e+00   -7.9949914651e+00    1.8200277328e-01    1.7953088221e+00    1.3077850000e+06    2.4006859243e+01    9.9902296603e-01
