#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2449648876e+00    5.0650168156e+00   -4.0710008343e+00    1.8260359467e+00    1.9430511944e+00   -7.9900064318e+00    1.8064558099e-01    1.7953088221e+00    2.6111340000e+06    4.8348551512e+01    9.9964316475e-01
         1   -2.2457079365e+00    5.0675288005e+00   -4.0743078828e+00    1.8285999463e+00    1.9394073110e+00   -7.9887997415e+00    1.7977572568e-01    1.7953088221e+00    2.6111720000e+06    4.8101924181e+01    9.9964623295e-01
         2   -2.2452077834e+00    5.0652696843e+00   -4.0517607392e+00    1.8065529558e+00    1.9416825315e+00   -7.9621322148e+00    1.7338012207e-01    1.7953088221e+00    2.6160100000e+06    4.7958991170e+01    9.9965003692e-01
         3   -2.2451679569e+00    5.0651444695e+00   -4.0683204864e+00    1.8231525294e+00    1.9450020244e+00   -7.9875873330e+00    1.7895600018e-01    1.7953088221e+00    2.6144220000e+06    5.2504626080e+01    9.9964657816e-01
         4   -2.2442325109e+00    5.0605672385e+00   -4.0655256836e+00    1.8212931727e+00    1.9470357531e+00   -7.9871117424e+00    1.7924148359e-01    1.7953088221e+00    2.6123590000e+06    4.8087286383e+01    9.9964629958e-01
         5   -2.2444015273e+00    5.0609041923e+00   -4.0644966646e+00    1.8200951373e+00    1.9430385906e+00   -7.9854021861e+00    1.8255810887e-01    1.7953088221e+00    2.6096540000e+06    4.8095626563e+01    9.9965742806e-01
         6   -2.2461140111e+00    5.0712459907e+00   -4.0658527822e+00    1.8197387711e+00    1.9507769986e+00   -7.9934640464e+00    1.8152544347e-01    1.7953088221e+00    2.6055470000e+06    4.8291683242e+01    9.9963942767e-01
         7   -2.2451054573e+00    5.0663771023e+00   -4.0728596428e+00    1.8277541855e+00    1.9503818148e+00   -7.9992105210e+00    1.8066024138e-01    1.7953088221e+00    2.6042000000e+06    4.8038581222e+01    9.9965373118e-01
         8   -2.2450703161e+00    5.0663443509e+00   -4.0608585845e+00    1.8157882684e+00    1.9461252374e+00   -7.9827297719e+00    1.8043712783e-01    1.7953088221e+00    2.6083300000e+06    5.0253639832e+01    9.9963722339e-01
         9   -2.2441177924e+00    5.0603862389e+00   -4.0636528741e+00    1.8195350816e+00    1.9410431989e+00   -7.9782123533e+00    1.7820745819e-01    1.7953088221e+00    2.6046630000e+06    4.7954262123e+01    9.9964151221e-01
        10   -2.2451426835e+00    5.0661012024e+00   -4.0723787273e+00    1.8272360438e+00    1.9392603500e+00   -7.9894069607e+00    1.8245906124e-01    1.7953088221e+00    2.6034220000e+06    4.7791955799e+01    9.9963960493e-01
        11   -2.2457517794e+00    5.0706399750e+00   -4.0655048287e+00    1.8197530493e+00    1.9442489647e+00   -7.9853270091e+00    1.8026439367e-01    1.7953088221e+00    2.6119830000e+06    4.7811449096e+01    9.9964556589e-01
        12   -2.2455684327e+00    5.0659083097e+00   -4.0616576773e+00    1.8160892446e+00    1.9404521145e+00   -7.9710571071e+00    1.7363849322e-01    1.7953088221e+00    2.6135660000e+06    4.9700338140e+01    9.9964693855e-01
        13   -2.2455761570e+00    5.0683308810e+00   -4.0696204359e+00    1.8240442790e+00    1.9418453104e+00   -7.9802181764e+00    1.7344360792e-01    1.7953088221e+00    2.6120740000e+06    4.8005754039e+01    9.9964396050e-01
        14   -2.2458669880e+00    5.0682351187e+00   -4.0635120796e+00    1.8176450916e+00    1.9451090822e+00   -7.9857952875e+00    1.8186530367e-01    1.7953088221e+00    2.6120930000e+06    4.8174208775e+01    9.9964444689e-01
        15   -2.2455725048e+00    5.0687411492e+00   -4.0586840481e+00    1.8131115434e+00    1.9419969227e+00   -7.9734720313e+00    1.7748223836e-01    1.7953088221e+00    2.6164000000e+06    4.8051550120e+01    9.9963069605e-01
        16   -2.2444011926e+00    5.0621846649e+00   -4.0710754493e+00    1.8266742566e+00    1.9479030311e+00   -7.9887892531e+00    1.7450195061e-01    1.7953088221e+00    2.6149980000e+06    4.8004803494e+01    9.9964674849e-01
        17   -2.2448415962e+00    5.0642327045e+00   -4.0699546086e+00    1.8251130124e+00    1.9461434004e+00   -7.9883149197e+00    1.7690808863e-01    1.7953088221e+00    2.6133610000e+06    4.7953009039e+01    9.9964777257e-01
        18   -2.2446085197e+00    5.0639328298e+00   -4.0705400902e+00    1.8259315706e+00    1.9455456562e+00   -7.9943078151e+00    1.8291324659e-01    1.7953088221e+00    2.6104190000e+06    4.8318207040e+01    9.9963875663e-01
        19   -2.2455206413e+00    5.0691070320e+00   -4.0657583020e+00    1.8202376607e+00    1.9439678576e+00   -7.9858731206e+00    1.8083813888e-01    1.7953088221e+00    2.6131330000e+06    4.8374380916e+01    9.9963960331e-01
