#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2456648023e+00    5.0717290788e+00   -4.0671417102e+00    1.8214769079e+00    1.9440334409e+00   -7.9840476573e+00    1.7756368416e-01    1.7953088221e+00    1.3056016000e+07    2.4172504792e+02    9.9996442257e-01
         1   -2.2457403438e+00    5.0674451772e+00   -4.0517323954e+00    1.8059920516e+00    1.9446158724e+00   -7.9700458814e+00    1.7838879152e-01    1.7953088221e+00    1.3055965000e+07    2.4281728300e+02    9.9996595455e-01
         2   -2.2449637019e+00    5.0654609073e+00   -4.0507618857e+00    1.8057981837e+00    1.9450033524e+00   -7.9708099247e+00    1.7973586456e-01    1.7953088221e+00    1.3067045000e+07    2.3937191342e+02    9.9996512266e-01
         3   -2.2441803380e+00    5.0613315512e+00   -4.0750985053e+00    1.8309181673e+00    1.9466665155e+00   -7.9925475983e+00    1.7547375534e-01    1.7953088221e+00    1.3054797000e+07    2.4164649773e+02    9.9996612399e-01
         4   -2.2456632462e+00    5.0682944824e+00   -4.0586056267e+00    1.8129423805e+00    1.9491608387e+00   -7.9796972808e+00    1.7662199325e-01    1.7953088221e+00    1.3044196000e+07    2.4222193263e+02    9.9996672834e-01
         5   -2.2439690422e+00    5.0597896916e+00   -4.0611979853e+00    1.8172289431e+00    1.9474372698e+00   -7.9811097164e+00    1.7716563937e-01    1.7953088221e+00    1.3037323000e+07    2.4280094999e+02    9.9996628859e-01
         6   -2.2438794785e+00    5.0602191590e+00   -4.0504298391e+00    1.8065503606e+00    1.9460419698e+00   -7.9687839178e+00    1.7700328679e-01    1.7953088221e+00    1.3023932000e+07    2.4313427594e+02    9.9996640830e-01
         7   -2.2447475560e+00    5.0641194795e+00   -4.0559277870e+00    1.8111802310e+00    1.9442439168e+00   -7.9714587667e+00    1.7597824086e-01    1.7953088221e+00    1.3024829000e+07    2.3905118477e+02    9.9996575756e-01
         8   -2.2449080605e+00    5.0668886932e+00   -4.0538922958e+00    1.8089842353e+00    1.9448787660e+00   -7.9744334121e+00    1.8035352830e-01    1.7953088221e+00    1.3025095000e+07    2.4149513702e+02    9.9996689072e-01
         9   -2.2447966690e+00    5.0663407663e+00   -4.0604237892e+00    1.8156271202e+00    1.9416362662e+00   -7.9806625343e+00    1.8329365676e-01    1.7953088221e+00    1.3033088000e+07    2.4263411960e+02    9.9996658518e-01
        10   -2.2446133848e+00    5.0631942165e+00   -4.0568087520e+00    1.8121953672e+00    1.9456357606e+00   -7.9807579432e+00    1.8300460866e-01    1.7953088221e+00    1.3084912000e+07    2.4267024185e+02    9.9996520787e-01
        11   -2.2452432872e+00    5.0655552811e+00   -4.0581922698e+00    1.8129489826e+00    1.9463908554e+00   -7.9807200177e+00    1.8082807039e-01    1.7953088221e+00    1.3050049000e+07    2.4326409738e+02    9.9996561295e-01
        12   -2.2454363785e+00    5.0660600326e+00   -4.0775176835e+00    1.8320813051e+00    1.9488115320e+00   -7.9997987051e+00    1.7816066754e-01    1.7953088221e+00    1.3054641000e+07    2.4063657391e+02    9.9996721429e-01
        13   -2.2453752564e+00    5.0656926564e+00   -4.0688079811e+00    1.8234327247e+00    1.9468463629e+00   -7.9888041666e+00    1.7784100047e-01    1.7953088221e+00    1.3035860000e+07    2.7213468677e+02    9.9996743600e-01
        14   -2.2456014111e+00    5.0679004259e+00   -4.0505479786e+00    1.8049465675e+00    1.9429911219e+00   -7.9694933843e+00    1.8064546170e-01    1.7953088221e+00    1.3061846000e+07    2.4104599179e+02    9.9996587396e-01
        15   -2.2455056903e+00    5.0678352439e+00   -4.0772345440e+00    1.8317288537e+00    1.9477215497e+00   -7.9941070674e+00    1.7384215165e-01    1.7953088221e+00    1.3076531000e+07    2.4087652092e+02    9.9996495630e-01
        16   -2.2459435100e+00    5.0710220673e+00   -4.0635352302e+00    1.8175917202e+00    1.9467886568e+00   -7.9735150587e+00    1.6788234964e-01    1.7953088221e+00    1.3051319000e+07    2.3944031601e+02    9.9996707270e-01
        17   -2.2445244423e+00    5.0627814890e+00   -4.0574567336e+00    1.8129322913e+00    1.9489814127e+00   -7.9835170609e+00    1.8177009256e-01    1.7953088221e+00    1.3059035000e+07    2.3999713431e+02    9.9996563671e-01
        18   -2.2460369740e+00    5.0723854042e+00   -4.0567527504e+00    1.8107157764e+00    1.9485870473e+00   -7.9793485243e+00    1.7869990452e-01    1.7953088221e+00    1.3050359000e+07    2.4317856120e+02    9.9996540233e-01
        19   -2.2445482726e+00    5.0627648018e+00   -4.0600212213e+00    1.8154729488e+00    1.9486676371e+00   -7.9790797814e+00    1.7508210089e-01    1.7953088221e+00    1.3033093000e+07    2.4301431850e+02    9.9996652756e-01
