# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.1916490593e+01    1.4711677833e+02    2.2880000000e+03    2.2820000000e+03    0.0000000000e+00   -2.0842030283e+01    9.9724699314e-01    9.7677475898e-01
         1   -2.1834601955e+01    1.4248767827e+02    2.0458203821e+03    2.2820000000e+03    5.0000000000e-01   -1.3273085693e+02    9.9658362356e-01    9.0227870289e-01
         2   -2.1787843555e+01    1.4691641874e+02    2.0479138781e+03    2.0650000000e+03    2.2500000000e+00   -3.0101121191e+01    9.9650086050e-01    9.9031476998e-01
         3   -2.1843003435e+01    1.4622728164e+02    2.0481124637e+03    2.0500000000e+03    5.0000000000e-01   -2.2763929528e+01    9.9747843474e-01    9.9121951220e-01
         4   -2.1770066100e+01    1.3981046083e+02    2.0479890903e+03    2.0420000000e+03    5.0000000000e-01   -1.8909016000e+01    9.9722574074e-01    9.9755142018e-01
         5   -2.1784715680e+01    1.3878090305e+02    2.0479716638e+03    2.0450000000e+03    2.5000000000e-01   -2.0304148417e+01    9.9610994907e-01    9.9315403423e-01
         6   -2.1814013730e+01    1.3409179317e+02    2.0480170097e+03    2.0410000000e+03    5.0000000000e-01   -1.8360892330e+01    9.9702220421e-01    9.9902008819e-01
         7   -2.1756454203e+01    1.3606504755e+02    2.0479428951e+03    2.0540000000e+03    7.5000000000e-01   -2.4739418059e+01    9.9879100453e-01    9.9123661149e-01
         8   -2.1797643690e+01    1.3710385446e+02    2.0480310091e+03    2.0410000000e+03    7.5000000000e-01   -1.8332630854e+01    9.9624209643e-01    9.9559039686e-01
         9   -2.1875311779e+01    1.4645581584e+02    2.0481159865e+03    2.0470000000e+03    5.0000000000e-01   -2.1309243192e+01    9.9702890926e-01    9.9462628236e-01
        10   -2.1795095156e+01    1.4593776605e+02    2.0479087040e+03    2.0450000000e+03    7.5000000000e-01   -2.0409394096e+01    9.9450556792e-01    9.9902200489e-01
        11   -2.1840544459e+01    1.4245464518e+02    2.0480687534e+03    2.0570000000e+03    5.0000000000e-01   -2.6179998650e+01    9.9775477887e-01    9.9368011667e-01
        12   -2.1924315071e+01    1.4005619583e+02    2.0480526932e+03    2.0490000000e+03    5.0000000000e-01   -2.2328706538e+01    9.9660888987e-01    9.9414348463e-01
        13   -2.1966025942e+01    1.4391975898e+02    2.0480050239e+03    2.0440000000e+03    5.0000000000e-01   -1.9969280236e+01    9.9659174226e-01    9.9706457926e-01
        14   -2.1844705619e+01    1.4112858296e+02    2.0478442909e+03    2.0480000000e+03    7.5000000000e-01   -2.1966025942e+01    9.9777562046e-01    9.9511718750e-01
        15   -2.1808300029e+01    1.4119853447e+02    2.0479114902e+03    2.0430000000e+03    5.0000000000e-01   -1.9400314277e+01    9.9467053263e-01    9.9657366618e-01
        16   -2.1800777884e+01    1.3341613725e+02    2.0479851310e+03    2.0510000000e+03    2.5000000000e-01   -2.3272071942e+01    9.9689601142e-01    9.9122379327e-01
        17   -2.1709873471e+01    1.4509268123e+02    2.0479215585e+03    2.0400000000e+03    5.0000000000e-01   -1.7886878563e+01    9.9726385973e-01    9.9705882353e-01
        18   -2.1730597182e+01    1.4401318904e+02    2.0480417394e+03    2.0470000000e+03    5.0000000000e-01   -2.1221472973e+01    9.9723791246e-01    9.9462628236e-01
        19   -2.1857647056e+01    1.3733668235e+02    2.0481442787e+03    2.0460000000e+03    5.0000000000e-01   -2.0753557534e+01    9.9642647312e-01    9.9608993157e-01
        20   -2.1830399960e+01    1.3431065778e+02    2.0479069900e+03    2.0410000000e+03    1.0000000000e+00   -1.8433823707e+01    9.9665399439e-01    9.9804017638e-01
        21   -2.1905014662e+01    1.3065966555e+02    2.0481626797e+03    2.0570000000e+03    5.0000000000e-01   -2.6215303454e+01    9.9560214055e-01    9.9562469616e-01
        22   -2.1707000830e+01    1.6300910214e+02    2.0477387134e+03    2.0520000000e+03    5.0000000000e-01   -2.3856234794e+01    9.9647019650e-01    9.9317738791e-01
        23   -2.1705803956e+01    1.3963468998e+02    2.0479962282e+03    2.0430000000e+03    7.5000000000e-01   -1.9262609488e+01    9.9817794937e-01    9.9314733235e-01
        24   -2.1904712021e+01    1.3046094591e+02    2.0484125695e+03    2.0500000000e+03    2.5000000000e-01   -2.2681889929e+01    9.9726848400e-01    9.9365853659e-01
        25   -2.1933823445e+01    1.3172702188e+02    2.0480618783e+03    2.0470000000e+03    1.0000000000e+00   -2.1416311523e+01    9.9689214457e-01    9.9609184172e-01
        26   -2.1977519950e+01    1.3229931256e+02    2.0481116155e+03    2.0560000000e+03    7.5000000000e-01   -2.5832463861e+01    9.9696578684e-01    9.9416342412e-01
        27   -2.1835205128e+01    1.3146750045e+02    2.0478320955e+03    2.0480000000e+03    2.5000000000e-01   -2.1977519950e+01    9.9627872104e-01    9.9462890625e-01
        28   -2.1899222531e+01    1.2701400680e+02    2.0480581490e+03    2.0470000000e+03    7.5000000000e-01   -2.1346804630e+01    9.9646765123e-01    9.9706888129e-01
        29   -2.1796228007e+01    1.3551912194e+02    2.0478550402e+03    2.0490000000e+03    0.0000000000e+00   -2.2387384610e+01    9.9728747885e-01    9.9560761347e-01
        30   -2.1734383864e+01    1.3297234947e+02    2.0479575388e+03    2.0500000000e+03    7.5000000000e-01   -2.2772313980e+01    9.9711013569e-01    9.9365853659e-01
        31   -2.1703940380e+01    1.2938566905e+02    2.0479230528e+03    2.0430000000e+03    7.5000000000e-01   -1.9289992522e+01    9.9785550122e-01    9.9559471366e-01
        32   -2.1748877864e+01    1.2984350507e+02    2.0480827760e+03    2.0490000000e+03    5.0000000000e-01   -2.2192102460e+01    9.9760444021e-01    9.9707174231e-01
        33   -2.1670773007e+01    1.3258396251e+02    2.0478929166e+03    2.0510000000e+03    7.5000000000e-01   -2.3212649777e+01    9.9795931237e-01    9.9463676255e-01
        34   -2.1644950513e+01    1.3132865068e+02    2.0479885905e+03    2.0480000000e+03    5.0000000000e-01   -2.1670773007e+01    9.9757687004e-01    9.9462890625e-01
        35   -2.1745400689e+01    1.3016035273e+02    2.0480735677e+03    2.0430000000e+03    5.0000000000e-01   -1.9200559171e+01    9.9827912073e-01    9.9363680861e-01
        36   -2.1762209458e+01    1.3435018130e+02    2.0480198573e+03    2.0400000000e+03    5.0000000000e-01   -1.7831501367e+01    9.9706453493e-01    9.9460784314e-01
        37   -2.1817767470e+01    1.3160152186e+02    2.0482171466e+03    2.0550000000e+03    1.0000000000e+00   -2.5174350229e+01    9.9643400632e-01    9.9416058394e-01
        38   -2.1794039969e+01    1.3144599288e+02    2.0479301677e+03    2.0450000000e+03    7.5000000000e-01   -2.0351849787e+01    9.9643451336e-01    9.9462102689e-01
        39   -2.1771205823e+01    1.3309874022e+02    2.0480012235e+03    2.0450000000e+03    7.5000000000e-01   -2.0328122286e+01    9.9795002513e-01    9.9511002445e-01
        40   -2.1771617372e+01    1.3211072476e+02    2.0479991354e+03    2.0450000000e+03    7.5000000000e-01   -2.0305288141e+01    9.9632299751e-01    9.9706601467e-01
        41   -2.1792283102e+01    1.2960208263e+02    2.0480112840e+03    2.0480000000e+03    7.5000000000e-01   -2.1771617372e+01    9.9763054449e-01    9.9462890625e-01
        42   -2.1738231467e+01    1.3058236655e+02    2.0479765891e+03    2.0500000000e+03    5.0000000000e-01   -2.2768369075e+01    9.9746414221e-01    9.9804878049e-01
        43   -2.1678971338e+01    1.3078975262e+02    2.0479411002e+03    2.0550000000e+03    7.5000000000e-01   -2.5150372238e+01    9.9805165967e-01    9.9270072993e-01
        44   -2.1640377631e+01    1.3207678000e+02    2.0479568715e+03    2.0460000000e+03    7.5000000000e-01   -2.0701931690e+01    9.9709768443e-01    9.9315738025e-01
        45   -2.1664788724e+01    1.3402548301e+02    2.0480386510e+03    2.0390000000e+03    5.0000000000e-01   -1.7236162046e+01    9.9769161649e-01    9.9803825405e-01
        46   -2.1666416498e+01    1.3467563136e+02    2.0480112566e+03    2.0500000000e+03    2.5000000000e-01   -2.2640874697e+01    9.9730103463e-01    9.9317073171e-01
        47   -2.1737174229e+01    1.3429404999e+02    2.0480823936e+03    2.0440000000e+03    5.0000000000e-01   -1.9711381662e+01    9.9779134718e-01    9.9902152642e-01
        48   -2.1634584896e+01    1.3584356332e+02    2.0478126736e+03    2.0490000000e+03    5.0000000000e-01   -2.2225336308e+01    9.9729784671e-01    9.9511957052e-01
        49   -2.1476974802e+01    1.4828718695e+02    2.0478099020e+03    2.0460000000e+03    7.5000000000e-01   -2.0657545248e+01    9.9617591319e-01    9.9560117302e-01
        50   -2.1588485362e+01    1.4473667566e+02    2.0481656412e+03    2.0480000000e+03    2.5000000000e-01   -2.1476974802e+01    9.9642773404e-01    9.9267578125e-01
        51   -2.1693744558e+01    1.4139948648e+02    2.0482087333e+03    2.0440000000e+03    5.0000000000e-01   -1.9633450526e+01    9.9738412417e-01    9.9755381605e-01
        52   -2.1764805997e+01    1.3793542878e+02    2.0480346937e+03    2.0480000000e+03    7.5000000000e-01   -2.1693744558e+01    9.9585165883e-01    9.9658203125e-01
        53   -2.1723940249e+01    1.3981290112e+02    2.0480119064e+03    2.0530000000e+03    7.5000000000e-01   -2.4203236857e+01    9.9733406787e-01    9.9512907940e-01
        54   -2.1694905507e+01    1.4027124688e+02    2.0479710409e+03    2.0480000000e+03    7.5000000000e-01   -2.1723940249e+01    9.9796337174e-01    9.9804687500e-01
        55   -2.1662039367e+01    1.4063501999e+02    2.0479897958e+03    2.0570000000e+03    2.5000000000e-01   -2.6079809001e+01    9.9814390913e-01    9.9465240642e-01
        56   -2.1634244670e+01    1.3826470989e+02    2.0479319288e+03    2.0510000000e+03    2.5000000000e-01   -2.3125811280e+01    9.9639308174e-01    9.9512432960e-01
