-15.89485458 0.004171386464
-15.90213183 0.0003565049744
-15.90145927 0.0003700162609
-15.90169469 0.0002535637204
-15.90188007 0.000203687889
-15.90165374 0.0002238510906
-15.90214807 0.0001612433677
-15.9018253 0.0001774906531
-15.90147366 0.0002005011888
-15.90206364 0.0001458302652
-15.90170658 0.0001286396397
-15.90204859 0.000145354668
-15.90180805 0.0001340690598
-15.90199898 0.0001207657923
-15.90164517 0.0001191166551
-15.90193931 0.0001218624307
-15.9018739 0.0001143806237
-15.90184996 0.0001142616043
-15.90196702 0.000104722692
-15.90187951 0.0001186763201
-15.9016161 0.0001081220104
-15.90204598 0.0005011942956
-15.90503602 0.0004686110566
-15.90690593 0.0004836088546
-15.90758754 0.0001863719372
-15.91021975 0.0006511827983
-15.91566273 0.001015989715
-15.93671304 0.002162235909
