#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2514808280e+01    1.5673787371e+02   -2.0996161146e+01    8.4813528659e+00    1.7750183569e+01    1.3050036718e+01   -5.2527822526e+01    7.3144109311e-01    8.0000000000e+01    2.2558033466e-02    4.2250000000e-01
         1   -1.2339074593e+01    1.5234268803e+02   -2.0433909389e+01    8.0948347969e+00    1.7402944470e+01    1.3050036718e+01   -5.1671176210e+01    7.8428563229e-01    8.0000000000e+01    2.0819485188e-02    4.3437500000e-01
         2   -1.2428631439e+01    1.5466702058e+02   -2.1679093364e+01    9.2504619250e+00    1.8363412431e+01    1.3050036718e+01   -5.3677330251e+01    5.8478773802e-01    8.0000000000e+01    2.1382808685e-02    4.0562500000e-01
         3   -1.2543863763e+01    1.5759271130e+02   -2.0507681504e+01    7.9638177416e+00    1.8182416858e+01    1.3050036718e+01   -5.3022293243e+01    1.2821581635e+00    8.0000000000e+01    2.1513462067e-02    4.3312500000e-01
         4   -1.2395758157e+01    1.5419604811e+02   -2.2673756249e+01    1.0277998092e+01    1.8367032661e+01    1.3050036718e+01   -5.5370906347e+01    1.2800807187e+00    8.0000000000e+01    2.1109521389e-02    4.1250000000e-01
         5   -1.2625427090e+01    1.6170774787e+02   -2.2608172624e+01    9.9827455338e+00    1.8335817054e+01    1.3050036718e+01   -5.4252134109e+01    2.5810771331e-01    8.0000000000e+01    2.1375298500e-02    4.4500000000e-01
         6   -1.2506727601e+01    1.5665577997e+02   -2.2070427053e+01    9.5636994515e+00    1.8125468347e+01    1.3050036718e+01   -5.4220241874e+01    9.7430975645e-01    8.0000000000e+01    2.1468162537e-02    4.2125000000e-01
         7   -1.2483357535e+01    1.5594936377e+02   -2.1558464155e+01    9.0751066202e+00    1.8580094054e+01    1.3050036718e+01   -5.3748897454e+01    5.6030252653e-01    8.0000000000e+01    2.1140873432e-02    4.0562500000e-01
         8   -1.2448202228e+01    1.5522153866e+02   -2.2293935457e+01    9.8457332283e+00    1.7541949964e+01    1.3050036718e+01   -5.4633888726e+01    1.7479665872e+00    8.0000000000e+01    2.1316051483e-02    4.2625000000e-01
         9   -1.2467593650e+01    1.5557565722e+02   -2.1114422081e+01    8.6468284315e+00    1.7659834331e+01    1.3050036718e+01   -5.2766407071e+01    9.4211394088e-01    8.0000000000e+01    2.1006047726e-02    4.5437500000e-01
        10   -1.2377022735e+01    1.5332785780e+02   -2.1625327315e+01    9.2483045806e+00    1.7835019063e+01    1.3050036718e+01   -5.4396280267e+01    1.8858971702e+00    8.0000000000e+01    2.1179020405e-02    4.3125000000e-01
        11   -1.2497655567e+01    1.5650078858e+02   -2.0973595870e+01    8.4759403027e+00    1.7441623881e+01    1.3050036718e+01   -5.2934809105e+01    1.4695526362e+00    8.0000000000e+01    2.0768284798e-02    4.2187500000e-01
        12   -1.2413465086e+01    1.5429078162e+02   -2.1212143197e+01    8.7986781116e+00    1.7479430646e+01    1.3050036718e+01   -5.2722115747e+01    9.8050518519e-01    8.0000000000e+01    2.1008491516e-02    4.7125000000e-01
        13   -1.2429933688e+01    1.5490245352e+02   -2.4458857410e+01    1.2028923723e+01    1.8180415490e+01    1.3050036718e+01   -5.6388127369e+01    6.9881775146e-01    8.0000000000e+01    2.1411597729e-02    4.0687500000e-01
        14   -1.2542105669e+01    1.5757056204e+02   -2.1969423243e+01    9.4273175744e+00    1.8581718520e+01    1.3050036718e+01   -5.4168943273e+01    5.6776479180e-01    8.0000000000e+01    2.1398127079e-02    4.0875000000e-01
