# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.5844585549e+01    1.7140169270e+01    8.1980000000e+03    8.1960000000e+03    0.0000000000e+00   -1.4875511174e+01    9.7725943649e-01    9.7413372377e-01
         1   -1.6091876992e+01    1.9732238075e+01    4.2077234820e+03    8.1960000000e+03    0.0000000000e+00   -8.5232518983e+01    9.7601317251e-01    5.1781356759e-01
         2   -1.6046608080e+01    1.8710583350e+01    4.0859253313e+03    4.2450000000e+03    9.7500000000e+00   -1.9664970195e+01    9.7489364107e-01    9.5665488810e-01
         3   -1.6063294303e+01    2.0056980227e+01    4.0811017194e+03    4.0750000000e+03    1.2500000000e+00   -1.5532593976e+01    9.7595740628e-01    9.8453987730e-01
         4   -1.6058056724e+01    1.9090757951e+01    4.0807666738e+03    4.0700000000e+03    1.2500000000e+00   -1.5426505475e+01    9.7476130678e-01    9.8894348894e-01
         5   -1.6111071143e+01    1.8567343596e+01    4.0844071180e+03    4.0880000000e+03    5.0000000000e-01   -1.5862553240e+01    9.7590888649e-01    9.8532289628e-01
         6   -1.6212867979e+01    2.0335953007e+01    4.0849852869e+03    4.0930000000e+03    1.0000000000e+00   -1.6037802120e+01    9.7678797168e-01    9.8485218666e-01
         7   -1.6196715325e+01    2.0301282453e+01    4.0804761664e+03    4.0760000000e+03    1.0000000000e+00   -1.5723390741e+01    9.7536776962e-01    9.8503434740e-01
         8   -1.6141403512e+01    1.8853369421e+01    4.0799021147e+03    4.0680000000e+03    1.5000000000e+00   -1.5510774370e+01    9.7479787729e-01    9.9016715831e-01
         9   -1.6160566786e+01    1.8186711727e+01    4.0840626484e+03    4.0910000000e+03    1.2500000000e+00   -1.6019258633e+01    9.7644385943e-01    9.8533365925e-01
        10   -1.6181556313e+01    1.8546677466e+01    4.0835064886e+03    4.0760000000e+03    1.0000000000e+00   -1.5671089548e+01    9.7521294268e-01    9.8650637880e-01
        11   -1.6228002644e+01    1.9329222108e+01    4.0832672105e+03    4.0800000000e+03    1.5000000000e+00   -1.5790166381e+01    9.7452449365e-01    9.8504901961e-01
        12   -1.6231530203e+01    1.8407406462e+01    4.0828754866e+03    4.0760000000e+03    1.5000000000e+00   -1.5738525406e+01    9.7607485218e-01    9.8675171737e-01
        13   -1.6255124889e+01    1.8728626759e+01    4.0834006579e+03    4.0790000000e+03    1.5000000000e+00   -1.5815627463e+01    9.7297896554e-01    9.8651630302e-01
        14   -1.6265403738e+01    2.3725029826e+01    4.0823616296e+03    4.0800000000e+03    1.0000000000e+00   -1.5863734957e+01    9.7405464575e-01    9.8357843137e-01
        15   -1.6201632092e+01    1.8128714024e+01    4.0819824855e+03    4.0670000000e+03    5.0000000000e-01   -1.5554877657e+01    9.7394891116e-01    9.8991885911e-01
        16   -1.6224595565e+01    1.8241792153e+01    4.0852262962e+03    4.0900000000e+03    7.5000000000e-01   -1.6055040324e+01    9.7583008678e-01    9.8435207824e-01
        17   -1.6269908018e+01    1.8801054499e+01    4.0851067127e+03    4.0860000000e+03    7.5000000000e-01   -1.5980156431e+01    9.7424257693e-01    9.8507097406e-01
        18   -1.6336613651e+01    1.9131789310e+01    4.0862087328e+03    4.0940000000e+03    2.2500000000e+00   -1.6221067969e+01    9.7617646620e-01    9.8168050806e-01
        19   -1.6431507693e+01    1.8969161337e+01    4.0849409205e+03    4.0760000000e+03    5.0000000000e-01   -1.5847136413e+01    9.7269992499e-01    9.8822374877e-01
        20   -1.6462952126e+01    2.0996044926e+01    4.0819863020e+03    4.0870000000e+03    7.5000000000e-01   -1.6211539378e+01    9.7502885683e-01    9.8164913139e-01
        21   -1.6470236283e+01    2.0822348112e+01    4.0788009534e+03    4.0600000000e+03    1.2500000000e+00   -1.5580160714e+01    9.7525880991e-01    9.8768472906e-01
        22   -1.6470393172e+01    2.0135930852e+01    4.0786057776e+03    4.0620000000e+03    1.0000000000e+00   -1.5636693825e+01    9.7259102690e-01    9.8719842442e-01
        23   -1.6474897646e+01    2.0600710748e+01    4.0803872417e+03    4.0760000000e+03    1.0000000000e+00   -1.5980915934e+01    9.7312371233e-01    9.8699705594e-01
        24   -1.6513898382e+01    2.3105736022e+01    4.0820583465e+03    4.0900000000e+03    1.7500000000e+00   -1.6328305878e+01    9.7356914552e-01    9.8606356968e-01
        25   -1.6462917593e+01    1.8656782958e+01    4.0817952320e+03    4.0890000000e+03    5.0000000000e-01   -1.6342853747e+01    9.7421941415e-01    9.8581560284e-01
        26   -1.6519683248e+01    1.9396254360e+01    4.0858142666e+03    4.1040000000e+03    7.5000000000e-01   -1.6658039606e+01    9.7206519736e-01    9.8513645224e-01
        27   -1.6510255247e+01    1.9182767662e+01    4.0829335817e+03    4.0920000000e+03    7.5000000000e-01   -1.6421979283e+01    9.7411406589e-01    9.8802541544e-01
        28   -1.6507704313e+01    1.8731110360e+01    4.0834951437e+03    4.0930000000e+03    1.7500000000e+00   -1.6436986225e+01    9.7389676795e-01    9.8192035182e-01
        29   -1.6571969617e+01    1.9540980965e+01    4.0833616387e+03    4.0690000000e+03    1.0000000000e+00   -1.5846342441e+01    9.7179480117e-01    9.8943229295e-01
        30   -1.6580353695e+01    1.9954043331e+01    4.0827167031e+03    4.0940000000e+03    7.5000000000e-01   -1.6523129567e+01    9.7518652226e-01    9.8094772838e-01
        31   -1.6621119816e+01    1.9950199507e+01    4.0812033818e+03    4.0550000000e+03    1.2500000000e+00   -1.5574333678e+01    9.7307996684e-01    9.8865598027e-01
        32   -1.6609182763e+01    1.8701006411e+01    4.0834215988e+03    4.0800000000e+03    1.2500000000e+00   -1.6229729884e+01    9.7212563379e-01    9.8700980392e-01
        33   -1.6644679687e+01    1.9879707460e+01    4.0852142361e+03    4.1040000000e+03    1.0000000000e+00   -1.6804304776e+01    9.7292598861e-01    9.8391812865e-01
        34   -1.6649209616e+01    1.9933288616e+01    4.0821668548e+03    4.0880000000e+03    1.0000000000e+00   -1.6449176203e+01    9.7295439789e-01    9.8385518591e-01
        35   -1.6630490289e+01    2.0414697555e+01    4.0802353927e+03    4.0740000000e+03    1.2500000000e+00   -1.6110652623e+01    9.7131804904e-01    9.8281786942e-01
        36   -1.6614185700e+01    2.0880985474e+01    4.0791345678e+03    4.0560000000e+03    5.0000000000e-01   -1.5649128144e+01    9.7304846829e-01    9.8791913215e-01
        37   -1.6719296068e+01    2.3825093144e+01    4.0821341208e+03    4.0750000000e+03    1.0000000000e+00   -1.6100171596e+01    9.7447046219e-01    9.8699386503e-01
