# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2435913311e+00    1.8315248134e-02    4.0790000000e+03    4.0780000000e+03    0.0000000000e+00   -2.2401737344e+00    9.9945072482e-01    1.0000000000e+00
         1   -2.2436854417e+00    1.8876583079e-02    4.0949593610e+03    4.0780000000e+03    6.2500000000e-02   -1.4117858507e+00    9.9947725969e-01    1.0000000000e+00
         2   -2.2436933349e+00    1.8599414341e-02    4.0959703394e+03    4.0870000000e+03    1.8750000000e-01   -1.8037488107e+00    9.9919006101e-01    1.0000000000e+00
         3   -2.2446352673e+00    2.0537358027e-02    4.0960190676e+03    4.0990000000e+03    3.1250000000e-01   -2.3901240919e+00    9.9964423327e-01    9.9926811417e-01
         4   -2.2430213838e+00    2.0200303617e-02    4.0959834344e+03    4.0960000000e+03    1.2500000000e-01   -2.2446352673e+00    9.9956632914e-01    9.9975585938e-01
         5   -2.2438947517e+00    2.1222703759e-02    4.0960123136e+03    4.0970000000e+03    6.2500000000e-02   -2.2918435493e+00    9.9910296735e-01    9.9902367586e-01
         6   -2.2437679896e+00    2.0864475745e-02    4.0959890288e+03    4.0930000000e+03    1.8750000000e-01   -2.0973567063e+00    9.9950842454e-01    1.0000000000e+00
         7   -2.2422909825e+00    2.0022218825e-02    4.0959837973e+03    4.0960000000e+03    1.8750000000e-01   -2.2437679896e+00    9.9959957874e-01    9.9975585938e-01
         8   -2.2417755689e+00    2.1038869038e-02    4.0959908009e+03    4.0950000000e+03    0.0000000000e+00   -2.1934568961e+00    9.9881032417e-01    1.0000000000e+00
         9   -2.2421638007e+00    2.2061060901e-02    4.0960031409e+03    4.0960000000e+03    6.2500000000e-02   -2.2417755689e+00    9.9951289833e-01    1.0000000000e+00
        10   -2.2442697819e+00    2.5097396771e-02    4.0960203849e+03    4.0960000000e+03    0.0000000000e+00   -2.2421638007e+00    9.9965474869e-01    1.0000000000e+00
        11   -2.2451297911e+00    3.3071426050e-02    4.0960110081e+03    4.0970000000e+03    6.2500000000e-02   -2.2930919474e+00    9.9934940363e-01    1.0000000000e+00
        12   -2.2452309303e+00    3.2008059920e-02    4.0960235469e+03    4.0980000000e+03    6.2500000000e-02   -2.3427622070e+00    9.9968900594e-01    9.9902391410e-01
