# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2490648054e+00    2.4344724320e-02    4.1110000000e+03    4.1070000000e+03    0.0000000000e+00   -2.2475503780e+00    9.9769687554e-01    9.9951302654e-01
         1   -2.2494681313e+00    2.3890187423e-02    4.0921759466e+03    4.1070000000e+03    1.8750000000e-01   -2.6146068233e+00    9.9838033180e-01    9.9537375213e-01
         2   -2.2497161536e+00    2.3159955737e-02    4.0959767183e+03    4.0900000000e+03    5.6250000000e-01   -2.1028763631e+00    9.9861701067e-01    1.0000000000e+00
         3   -2.2487616812e+00    2.3036416535e-02    4.0959736944e+03    4.0950000000e+03    1.8750000000e-01   -2.2252991104e+00    9.9833883704e-01    1.0000000000e+00
         4   -2.2487252045e+00    2.3306678910e-02    4.0959961551e+03    4.0960000000e+03    6.2500000000e-02   -2.2487616812e+00    9.9875016452e-01    9.9975585938e-01
         5   -2.2488876711e+00    2.4790949320e-02    4.0960048800e+03    4.0970000000e+03    6.2500000000e-02   -2.2731362873e+00    9.9888623255e-01    9.9951183793e-01
         6   -2.2484227477e+00    2.5483380709e-02    4.0959882045e+03    4.0960000000e+03    1.2500000000e-01   -2.2488876711e+00    9.9848550434e-01    9.9951171875e-01
         7   -2.2500292795e+00    2.5663814925e-02    4.0960421756e+03    4.0980000000e+03    1.8750000000e-01   -2.2972389557e+00    9.9875102491e-01    9.9853587116e-01
         8   -2.2485907229e+00    2.3926934477e-02    4.0959627616e+03    4.0940000000e+03    1.8750000000e-01   -2.2011892297e+00    9.9854048304e-01    9.9975574011e-01
         9   -2.2474315032e+00    2.4849964774e-02    4.0959701821e+03    4.0950000000e+03    6.2500000000e-02   -2.2241736797e+00    9.9896998953e-01    9.9926739927e-01
        10   -2.2457165245e+00    2.4370505519e-02    4.0959538941e+03    4.0940000000e+03    1.2500000000e-01   -2.1985914534e+00    9.9837615309e-01    1.0000000000e+00
        11   -2.2468970790e+00    2.6635201544e-02    4.0960194586e+03    4.0960000000e+03    1.2500000000e-01   -2.2457165245e+00    9.9861236453e-01    9.9926757812e-01
        12   -2.2472986063e+00    2.4893241903e-02    4.0960068858e+03    4.0960000000e+03    1.8750000000e-01   -2.2468970790e+00    9.9817552014e-01    9.9926757812e-01
        13   -2.2475544114e+00    2.6036690040e-02    4.0960110561e+03    4.0970000000e+03    2.5000000000e-01   -2.2717096891e+00    9.9850449509e-01    9.9877959483e-01
        14   -2.2461204374e+00    2.6725191394e-02    4.0959554736e+03    4.0930000000e+03    1.2500000000e-01   -2.1742853887e+00    9.9874312238e-01    9.9975568043e-01
        15   -2.2464535562e+00    2.4623823903e-02    4.0960275104e+03    4.1000000000e+03    2.5000000000e-01   -2.3437290347e+00    9.9795402300e-01    9.9853658537e-01
        16   -2.2479705052e+00    2.3989498637e-02    4.0960478743e+03    4.0980000000e+03    2.5000000000e-01   -2.2952697641e+00    9.9777511346e-01    9.9975597853e-01
        17   -2.2461083325e+00    2.3553827916e-02    4.0959688848e+03    4.0980000000e+03    6.2500000000e-02   -2.2967867131e+00    9.9800300184e-01    9.9975597853e-01
        18   -2.2461469547e+00    2.2726112963e-02    4.0960239800e+03    4.1010000000e+03    2.5000000000e-01   -2.3681041998e+00    9.9792598040e-01    9.9902462814e-01
        19   -2.2449908059e+00    2.2834417224e-02    4.0959787946e+03    4.0970000000e+03    2.5000000000e-01   -2.2705580375e+00    9.9856341880e-01    9.9926775690e-01
        20   -2.2458516787e+00    2.2268990102e-02    4.0960064348e+03    4.0940000000e+03    1.8750000000e-01   -2.1961507560e+00    9.9899895163e-01    9.9951148021e-01
        21   -2.2448014841e+00    2.4235532327e-02    4.0959777076e+03    4.0950000000e+03    1.2500000000e-01   -2.2214346355e+00    9.9831444090e-01    9.9975579976e-01
        22   -2.2445785426e+00    2.3289734536e-02    4.0960030466e+03    4.0980000000e+03    2.5000000000e-01   -2.2936176921e+00    9.9771782587e-01    9.9877989263e-01
        23   -2.2442388735e+00    2.3182686071e-02    4.0959901811e+03    4.0950000000e+03    2.5000000000e-01   -2.2201614994e+00    9.9807988491e-01    9.9926739927e-01
        24   -2.2455541411e+00    2.2743040699e-02    4.0960344772e+03    4.0960000000e+03    1.2500000000e-01   -2.2442388735e+00    9.9851995341e-01    9.9902343750e-01
        25   -2.2459450443e+00    2.3250346304e-02    4.0960005587e+03    4.0940000000e+03    1.8750000000e-01   -2.1967140913e+00    9.9903181266e-01    1.0000000000e+00
        26   -2.2478507616e+00    2.4022361701e-02    4.0960306981e+03    4.0950000000e+03    6.2500000000e-02   -2.2215280011e+00    9.9865212410e-01    9.9951159951e-01
        27   -2.2478007970e+00    2.2425522265e-02    4.0959953175e+03    4.0950000000e+03    6.2500000000e-02   -2.2234337184e+00    9.9829293897e-01    9.9951159951e-01
        28   -2.2472083048e+00    2.4096259900e-02    4.0959825059e+03    4.0950000000e+03    6.2500000000e-02   -2.2233837538e+00    9.9750072121e-01    9.9951159951e-01
        29   -2.2487142368e+00    2.5114480108e-02    4.0960181431e+03    4.0940000000e+03    1.2500000000e-01   -2.1983682550e+00    9.9827076599e-01    9.9902296043e-01
