#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2437020868e+00    5.0562928822e+00   -4.0813138514e+00    1.8376117646e+00    1.9553274546e+00   -8.0079568043e+00    1.7600667619e-01    1.7953088221e+00    8.1917500000e+05    3.7813255548e+01    9.9963285413e-01
         1   -2.2454148742e+00    5.0635921310e+00   -4.1105680087e+00    1.8651531345e+00    1.9563253308e+00   -8.0383157726e+00    1.7611361109e-01    1.7953088221e+00    8.1926400000e+05    3.7763671190e+01    9.9963291181e-01
         2   -2.2471321353e+00    5.0728571489e+00   -4.0667763519e+00    1.8196442166e+00    1.9445879446e+00   -7.9867686010e+00    1.8009548251e-01    1.7953088221e+00    8.1603900000e+05    3.7485554844e+01    9.9962655511e-01
         3   -2.2463418504e+00    5.0687570069e+00   -4.0759282850e+00    1.8295864347e+00    1.9420784358e+00   -7.9897582666e+00    1.7644272376e-01    1.7953088221e+00    8.1387700000e+05    3.7334784091e+01    9.9964216758e-01
         4   -2.2427355959e+00    5.0512674199e+00   -4.0572500824e+00    1.8145144865e+00    1.9354256980e+00   -7.9642414292e+00    1.7625682677e-01    1.7953088221e+00    8.1381300000e+05    3.7294374824e+01    9.9964548221e-01
         5   -2.2439748726e+00    5.0562112172e+00   -4.0859619195e+00    1.8419870469e+00    1.9428082503e+00   -8.0018261759e+00    1.7774718397e-01    1.7953088221e+00    8.1743300000e+05    3.7773967221e+01    9.9965257013e-01
         6   -2.2446355873e+00    5.0583603466e+00   -4.0886988531e+00    1.8440632658e+00    1.9491142219e+00   -8.0052751100e+00    1.7215321304e-01    1.7953088221e+00    8.1905000000e+05    3.7850769982e+01    9.9964164671e-01
         7   -2.2446516501e+00    5.0601300405e+00   -4.0974634375e+00    1.8528117874e+00    1.9450545901e+00   -8.0123811413e+00    1.7455429162e-01    1.7953088221e+00    8.1703000000e+05    3.7603037402e+01    9.9964049384e-01
         8   -2.2449522288e+00    5.0621803540e+00   -4.0716744021e+00    1.8267221733e+00    1.9340568425e+00   -7.9797450709e+00    1.7870500417e-01    1.7953088221e+00    8.1662700000e+05    3.7918777719e+01    9.9965315030e-01
         9   -2.2448095288e+00    5.0611096897e+00   -4.0427175705e+00    1.7979080416e+00    1.9311786051e+00   -7.9533119457e+00    1.8410694812e-01    1.7953088221e+00    8.1942200000e+05    3.7766687274e+01    9.9963784353e-01
        10   -2.2431102054e+00    5.0527512390e+00   -4.0460442168e+00    1.8029340114e+00    1.9350146700e+00   -7.9623486843e+00    1.8598097545e-01    1.7953088221e+00    8.2067300000e+05    3.7685180709e+01    9.9964026548e-01
        11   -2.2428805580e+00    5.0517103791e+00   -4.0690903211e+00    1.8262097630e+00    1.9407150505e+00   -7.9943827038e+00    1.8926851016e-01    1.7953088221e+00    8.1294600000e+05    3.7296388075e+01    9.9965341266e-01
        12   -2.2464002975e+00    5.0685936419e+00   -4.0817996926e+00    1.8353993952e+00    1.9424204647e+00   -8.0016257742e+00    1.8209679479e-01    1.7953088221e+00    8.1490800000e+05    3.7355587319e+01    9.9963403205e-01
        13   -2.2419560597e+00    5.0484313475e+00   -4.0770351366e+00    1.8350790769e+00    1.9356817033e+00   -7.9923411204e+00    1.8431545849e-01    1.7953088221e+00    8.1576200000e+05    3.7321217194e+01    9.9963930884e-01
        14   -2.2437830023e+00    5.0555545173e+00   -4.0830356790e+00    1.8392526766e+00    1.9353768611e+00   -7.9853954762e+00    1.7167411411e-01    1.7953088221e+00    8.1827200000e+05    3.7558379441e+01    9.9963245932e-01
        15   -2.2441340902e+00    5.0596339846e+00   -4.0609097413e+00    1.8167756511e+00    1.9383355014e+00   -7.9659257518e+00    1.7137168702e-01    1.7953088221e+00    8.1809200000e+05    3.8383913651e+01    9.9965195756e-01
        16   -2.2464701781e+00    5.0697654547e+00   -4.0577821016e+00    1.8113119235e+00    1.9368332232e+00   -7.9671572965e+00    1.7723314967e-01    1.7953088221e+00    8.1838700000e+05    3.7365755573e+01    9.9965758042e-01
        17   -2.2469472824e+00    5.0743604964e+00   -4.0495223390e+00    1.8025750566e+00    1.9289146657e+00   -7.9444904822e+00    1.7074465547e-01    1.7953088221e+00    8.2237200000e+05    3.7633960813e+01    9.9963276325e-01
        18   -2.2461348190e+00    5.0689341250e+00   -4.0665614714e+00    1.8204266523e+00    1.9307266558e+00   -7.9729470516e+00    1.8035010239e-01    1.7953088221e+00    8.1878400000e+05    3.7552938014e+01    9.9963301070e-01
        19   -2.2439210153e+00    5.0574410309e+00   -4.0650143452e+00    1.8210933300e+00    1.9349994434e+00   -7.9702264350e+00    1.7490382426e-01    1.7953088221e+00    8.1786800000e+05    3.7526267797e+01    9.9963534985e-01
