#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2458823672e+00    5.0686365375e+00   -4.0613115107e+00    1.8154291435e+00    1.9428204823e+00   -7.9755070712e+00    1.7606625614e-01    1.7953088221e+00    4.0962200000e+05    1.8918393850e+01    9.9902044584e-01
         1   -2.2458018005e+00    5.0679675235e+00   -4.0513830634e+00    1.8055812629e+00    1.9400570363e+00   -7.9656834337e+00    1.7893451188e-01    1.7953088221e+00    4.0961300000e+05    1.8772559524e+01    9.9905642749e-01
         2   -2.2438267018e+00    5.0577316610e+00   -4.0442793441e+00    1.8004526423e+00    1.9338644571e+00   -7.9460400798e+00    1.7258745657e-01    1.7953088221e+00    4.0977000000e+05    1.8795656636e+01    9.9903605063e-01
         3   -2.2459339759e+00    5.0689006688e+00   -4.0261095007e+00    1.7801755248e+00    1.9305277807e+00   -7.9312183984e+00    1.7927229497e-01    1.7953088221e+00    4.0863500000e+05    1.8891088039e+01    9.9901256802e-01
         4   -2.2477741492e+00    5.0776020908e+00   -4.0517279178e+00    1.8039537686e+00    1.9365333350e+00   -7.9618060988e+00    1.7823602391e-01    1.7953088221e+00    4.0913700000e+05    1.9119850665e+01    9.9900769402e-01
         5   -2.2449916190e+00    5.0628593418e+00   -4.0482046010e+00    1.8032129819e+00    1.9363217577e+00   -7.9520822964e+00    1.7224711562e-01    1.7953088221e+00    4.0846100000e+05    1.9143056363e+01    9.9902993562e-01
         6   -2.2445765080e+00    5.0639387381e+00   -4.0885628034e+00    1.8439862954e+00    1.9359222001e+00   -7.9965477836e+00    1.7675395797e-01    1.7953088221e+00    4.0847900000e+05    1.8738022730e+01    9.9903789286e-01
         7   -2.2444154411e+00    5.0598278232e+00   -4.0813998813e+00    1.8369844402e+00    1.9460686053e+00   -8.0016427688e+00    1.7886546014e-01    1.7953088221e+00    4.1097200000e+05    1.8896998048e+01    9.9905221786e-01
         8   -2.2443990219e+00    5.0602163959e+00   -4.0820175598e+00    1.8376185379e+00    1.9464015482e+00   -8.0031691081e+00    1.7944117795e-01    1.7953088221e+00    4.1005900000e+05    1.9008926377e+01    9.9901664046e-01
         9   -2.2455139017e+00    5.0641416626e+00   -4.0635693624e+00    1.8180554608e+00    1.9383815468e+00   -7.9710908949e+00    1.7383116357e-01    1.7953088221e+00    4.0912400000e+05    1.8816509083e+01    9.9903331075e-01
        10   -2.2448230337e+00    5.0595622753e+00   -4.0544403533e+00    1.8096173197e+00    1.9362919626e+00   -7.9587264583e+00    1.7268532034e-01    1.7953088221e+00    4.1022300000e+05    1.8832857624e+01    9.9906756716e-01
        11   -2.2459000810e+00    5.0663975533e+00   -4.0332949134e+00    1.7873948324e+00    1.9358014800e+00   -7.9486998773e+00    1.8429466188e-01    1.7953088221e+00    4.0965300000e+05    1.8882756904e+01    9.9903947224e-01
        12   -2.2440558072e+00    5.0563070008e+00   -4.0542944459e+00    1.8102386386e+00    1.9359736510e+00   -7.9603236533e+00    1.7474673438e-01    1.7953088221e+00    4.0945800000e+05    1.8884827152e+01    9.9902496034e-01
        13   -2.2445475235e+00    5.0597351872e+00   -4.0474732822e+00    1.8029257587e+00    1.9416704794e+00   -7.9661903018e+00    1.8173771815e-01    1.7953088221e+00    4.0806800000e+05    1.8777943045e+01    9.9898919162e-01
        14   -2.2432265570e+00    5.0544646075e+00   -4.0390789401e+00    1.7958523832e+00    1.9396598055e+00   -7.9490291861e+00    1.7498161843e-01    1.7953088221e+00    4.0812100000e+05    1.8874723062e+01    9.9901615189e-01
        15   -2.2426447838e+00    5.0525964055e+00   -4.0592323078e+00    1.8165875239e+00    1.9446647187e+00   -7.9697584564e+00    1.7055260791e-01    1.7953088221e+00    4.0992800000e+05    1.8959288850e+01    9.9903636525e-01
        16   -2.2444478298e+00    5.0585365600e+00   -4.0701948708e+00    1.8257470410e+00    1.9345674159e+00   -7.9716081339e+00    1.7153702514e-01    1.7953088221e+00    4.0918500000e+05    1.8821643159e+01    9.9899801023e-01
        17   -2.2434001979e+00    5.0551601022e+00   -4.0611548182e+00    1.8177546203e+00    1.9295084636e+00   -7.9596432593e+00    1.7367115542e-01    1.7953088221e+00    4.1054200000e+05    1.8903435454e+01    9.9901164864e-01
        18   -2.2438242260e+00    5.0561844554e+00   -4.0264003149e+00    1.7825760889e+00    1.9314031171e+00   -7.9206492452e+00    1.6753699123e-01    1.7953088221e+00    4.1040700000e+05    1.8860338330e+01    9.9905219925e-01
        19   -2.2443190125e+00    5.0577361028e+00   -4.0789671997e+00    1.8346481872e+00    1.9525617037e+00   -7.9997597887e+00    1.7292206326e-01    1.7953088221e+00    4.0990600000e+05    1.9016329363e+01    9.9900958718e-01
