                     0             -0.232863                     0
                  0.05             -0.232138             0.0281859
                   0.1             -0.230126             0.0514671
                  0.15             -0.227073             0.0698437
                   0.2             -0.223224             0.0833157
                  0.25             -0.218823             0.0918831
                   0.3             -0.214117             0.0955458
                  0.35             -0.209351             0.0943038
                   0.4             -0.204769             0.0881573
                  0.45             -0.200617             0.0771061
                   0.5             -0.197095             0.0640846
                  0.55             -0.194172             0.0532303
                   0.6             -0.191736             0.0445726
                  0.65             -0.189678             0.0381115
                   0.7             -0.187888             0.0338469
                  0.75             -0.186256             0.0317788
                   0.8             -0.184673             0.0319073
                  0.85             -0.183029             0.0342324
                   0.9             -0.181213              0.038754
                  0.95              -0.17913             0.0444901
                     1             -0.176777             0.0495375
                  1.05             -0.174189             0.0538475
                   1.1             -0.171404             0.0574203
                  1.15             -0.168459             0.0602557
                   1.2             -0.165391             0.0623538
                  1.25             -0.162236             0.0637147
                   1.3             -0.159032             0.0643382
                  1.35             -0.155815             0.0642244
                   1.4             -0.152619             0.0635951
                  1.45             -0.149454             0.0630359
                   1.5             -0.146314              0.062578
                  1.55             -0.143194             0.0622213
                   1.6              -0.14009              0.061966
                  1.65             -0.136996             0.0618119
                   1.7             -0.133907             0.0617591
                  1.75             -0.130818             0.0618077
                   1.8             -0.127724             0.0619575
                  1.85             -0.124621             0.0621996
                   1.9             -0.121504             0.0625018
                  1.95              -0.11837              0.062861
                     2             -0.115216             0.0632774
                  2.05             -0.112041             0.0637508
                   2.1              -0.10884             0.0642814
                  2.15             -0.105612              0.064869
                   2.2             -0.102353             0.0655138
                  2.25            -0.0990596             0.0662156
                   2.3            -0.0957303             0.0669515
                  2.35            -0.0923659             0.0676054
                   2.4            -0.0889713             0.0681614
                  2.45            -0.0855514             0.0686193
                   2.5             -0.082111             0.0689793
                  2.55            -0.0786551             0.0692413
                   2.6            -0.0751885             0.0694053
                  2.65            -0.0717162             0.0694714
                   2.7             -0.068243             0.0694394
                  2.75            -0.0647739             0.0693177
                   2.8            -0.0613117             0.0691652
                  2.85            -0.0578576             0.0689939
                   2.9            -0.0544126             0.0688037
                  2.95            -0.0509776             0.0685946
                     3            -0.0475535             0.0683665
                  3.05            -0.0441413             0.0681196
                   3.1            -0.0407418             0.0678537
                  3.15            -0.0373562              0.067569
                   3.2            -0.0339854             0.0672412
                  3.25            -0.0306377             0.0666035
                   3.3            -0.0273315             0.0655821
                  3.35            -0.0240859             0.0641769
                   3.4            -0.0209202             0.0623879
                  3.45            -0.0178535             0.0602151
                   3.5             -0.014905             0.0576586
                  3.55             -0.012094             0.0547183
                   3.6           -0.00943962             0.0513942
                  3.65           -0.00696097             0.0476928
                   3.7           -0.00467441             0.0437345
                  3.75           -0.00259105             0.0395649
                   3.8          -0.000721443             0.0351841
                  3.85           0.000923838              0.030592
                   3.9            0.00233423             0.0257886
                  3.95            0.00349918              0.020774
                     4            0.00440811             0.0155481
                  4.05            0.00505047              0.010111
                   4.1            0.00541574            0.00448054
                  4.15            0.00550816          -0.000637497
                   4.2             0.0053666           -0.00487907
                  4.25            0.00503487           -0.00824417
                   4.3            0.00455679            -0.0107328
                  4.35            0.00397619             -0.012345
                   4.4             0.0033369            -0.0130807
                  4.45            0.00268273              -0.01294
                   4.5            0.00205751            -0.0119227
                  4.55            0.00150506            -0.0100337
                   4.6            0.00105705           -0.00792786
                  4.65            0.00070814           -0.00606977
                   4.7           0.000445942           -0.00445942
                  4.75           0.000258069           -0.00309682
                   4.8           0.000132131           -0.00198197
                  4.85           5.57428e-05           -0.00111486
                   4.9           1.65164e-05          -0.000495492
                  4.95           2.06455e-06          -0.000123873
