#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2315111007e+00    4.9943704346e+00   -3.8218834768e+00    1.5903723761e+00    1.8975756581e+00    1.7953086932e+00   -7.6456013907e+00    1.3083356259e-01    1.6000000000e+02    5.1589354116e-03    5.8515625000e-01
         1   -2.2403811799e+00    5.0412325188e+00   -4.3981369223e+00    2.1577557423e+00    1.9646036231e+00    1.7953086932e+00   -8.2814703561e+00    1.2342111752e-01    1.6000000000e+02    8.9557696483e-03    5.7187500000e-01
         2   -2.2359657599e+00    5.0230538430e+00   -4.1358467793e+00    1.8998810194e+00    1.9606048800e+00    1.7953086932e+00   -8.0416624781e+00    1.4990212559e-01    1.6000000000e+02    4.1388688551e-03    5.8281250000e-01
         3   -2.2247126288e+00    4.9827584442e+00   -3.9111307726e+00    1.6864181438e+00    2.0131957682e+00    1.7953086932e+00   -7.9432990569e+00    2.2366382284e-01    1.6000000000e+02    9.4706400123e-03    6.0468750000e-01
         4   -2.2572327096e+00    5.1152026092e+00   -4.3514182759e+00    2.0941855663e+00    2.0096731089e+00    1.7953086932e+00   -8.3465853680e+00    1.9018529004e-01    1.6000000000e+02    2.8105290257e-03    5.4531250000e-01
         5   -2.2274396244e+00    5.0037215438e+00   -4.1038607417e+00    1.8764211173e+00    2.0535833296e+00    1.7953086932e+00   -8.2004375359e+00    2.4768477148e-01    1.6000000000e+02    6.4400566043e-03    5.9687500000e-01
         6   -2.2728313076e+00    5.1906201049e+00   -4.3323076102e+00    2.0594763026e+00    1.9759493652e+00    1.7953086932e+00   -8.2871618086e+00    1.8359614000e-01    1.6000000000e+02    6.8278519611e-03    5.8906250000e-01
         7   -2.2433879802e+00    5.0625186142e+00   -3.9365927011e+00    1.6932047208e+00    1.8936970704e+00    1.7953086932e+00   -7.8922076001e+00    2.6660913544e-01    1.6000000000e+02    1.6793193354e-03    5.7343750000e-01
         8   -2.2588017598e+00    5.1395041508e+00   -3.6591490880e+00    1.4003473282e+00    1.9778313231e+00    1.7953086932e+00   -7.6942234148e+00    2.6193431051e-01    1.6000000000e+02    3.1812641828e-03    6.0625000000e-01
         9   -2.2513840106e+00    5.0845239965e+00   -3.7186878784e+00    1.4673038678e+00    1.9069743001e+00    1.7953086932e+00   -7.5773803053e+00    1.5640943352e-01    1.6000000000e+02    4.1276330594e-03    5.9687500000e-01
        10   -2.2414432906e+00    5.0424078605e+00   -3.8911921297e+00    1.6497488391e+00    1.9999375011e+00    1.7953086932e+00   -7.9472496026e+00    2.6081127866e-01    1.6000000000e+02    1.0270895145e-02    5.8437500000e-01
        11   -2.2182302893e+00    4.9619518696e+00   -3.9300094819e+00    1.7117791926e+00    1.9045497221e+00    1.7953086932e+00   -7.8571367120e+00    2.2726881476e-01    1.6000000000e+02    6.5447081288e-03    6.0390625000e-01
        12   -2.2300666569e+00    4.9942640464e+00   -3.9766229129e+00    1.7465562560e+00    1.9630509201e+00    1.7953086932e+00   -7.9433944368e+00    2.0841191064e-01    1.6000000000e+02    3.7288909080e-03    6.1250000000e-01
        13   -2.1862296764e+00    4.9064826281e+00   -3.7947174578e+00    1.6084877814e+00    1.9480302419e+00    1.7953086932e+00   -7.8772921238e+00    3.3923573085e-01    1.6000000000e+02    1.7198012210e-03    6.1093750000e-01
        14   -2.2385147619e+00    5.0471361774e+00   -4.1133416953e+00    1.8748269335e+00    1.9950808253e+00    1.7953086932e+00   -8.0929030085e+00    1.8917179466e-01    1.6000000000e+02    2.6664366014e-03    5.8281250000e-01
        15   -2.2394351642e+00    5.0388332360e+00   -4.0084597710e+00    1.7690246069e+00    2.0067042608e+00    1.7953086932e+00   -8.0801635095e+00    2.6969078447e-01    1.6000000000e+02    6.3072863850e-03    5.7500000000e-01
