#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2275062701e+00    4.9767008356e+00   -4.0571959769e+00    1.8296897069e+00    1.9307557330e+00   -7.9511319894e+00    1.6787145751e-01    1.7953088221e+00    6.5278500000e+05    3.4074962094e+01    9.9746166276e-01
         1   -2.2392645153e+00    5.0345677257e+00   -4.0533911624e+00    1.8141266471e+00    1.9190194869e+00   -7.9471991907e+00    1.7947971940e-01    1.7953088221e+00    6.5284100000e+05    3.2612476110e+01    9.9742315975e-01
         2   -2.2421594616e+00    5.0510195456e+00   -4.0477032268e+00    1.8055437652e+00    1.9236516819e+00   -7.9472798753e+00    1.8061614454e-01    1.7953088221e+00    6.5304300000e+05    2.9967477456e+01    9.9744812338e-01
         3   -2.2444105711e+00    5.0595839035e+00   -4.0623271273e+00    1.8179165562e+00    1.9341594839e+00   -7.9724159131e+00    1.8062047989e-01    1.7953088221e+00    6.5290500000e+05    2.9508971989e+01    9.9738738853e-01
         4   -2.2458685760e+00    5.0667561087e+00   -4.0619645225e+00    1.8160959465e+00    1.9409959481e+00   -7.9722806047e+00    1.7401131201e-01    1.7953088221e+00    6.5399800000e+05    2.9570917606e+01    9.9744229545e-01
         5   -2.2452784705e+00    5.0639046282e+00   -4.0841838687e+00    1.8389053982e+00    1.9465849310e+00   -7.9954361317e+00    1.6935850999e-01    1.7953088221e+00    6.5367100000e+05    2.9429548949e+01    9.9740029078e-01
         6   -2.2485977967e+00    5.0860845632e+00   -4.0995806784e+00    1.8509828817e+00    1.9448434189e+00   -7.9881351997e+00    1.4840228041e-01    1.7953088221e+00    6.5596600000e+05    2.9508356497e+01    9.9726127075e-01
         7   -2.2482224168e+00    5.0824479670e+00   -4.1016850801e+00    1.8534626633e+00    1.9369483122e+00   -7.9764857858e+00    1.4254357149e-01    1.7953088221e+00    6.5512700000e+05    2.9405861035e+01    9.9728214404e-01
         8   -2.2483566383e+00    5.0845027260e+00   -4.1058428893e+00    1.8574862510e+00    1.9400996077e+00   -7.9648977028e+00    1.2364638370e-01    1.7953088221e+00    6.5542500000e+05    2.9412116408e+01    9.9732428559e-01
         9   -2.2488153555e+00    5.0873286394e+00   -4.1214401023e+00    1.8726247468e+00    1.9372196450e+00   -7.9710064784e+00    1.1703790898e-01    1.7953088221e+00    6.5518900000e+05    2.9332266599e+01    9.9726112653e-01
        10   -2.2484071251e+00    5.0883908216e+00   -4.1362047130e+00    1.8877975879e+00    1.9389654055e+00   -7.9811642689e+00    1.1068532839e-01    1.7953088221e+00    6.5347000000e+05    2.9352319568e+01    9.9727617083e-01
        11   -2.2500913385e+00    5.0970462280e+00   -4.1840804669e+00    1.9339891284e+00    1.9438604553e+00   -8.0166899276e+00    9.3440183364e-02    1.7953088221e+00    6.5394500000e+05    2.9416034251e+01    9.9716901297e-01
        12   -2.2505965718e+00    5.1014220665e+00   -4.1834284355e+00    1.9328318637e+00    1.9444952354e+00   -8.0023796001e+00    7.9147107161e-02    1.7953088221e+00    6.5606600000e+05    2.9463239461e+01    9.9711646678e-01
        13   -2.2503403021e+00    5.1006754043e+00   -4.2048759861e+00    1.9545356840e+00    1.9443408337e+00   -8.0081852757e+00    6.3659633764e-02    1.7953088221e+00    6.5671800000e+05    2.9622751862e+01    9.9709710703e-01
        14   -2.2536475916e+00    5.1275439518e+00   -4.2634744130e+00    2.0098268214e+00    1.9509831776e+00   -8.0339076119e+00    2.4141199337e-02    1.7953088221e+00    6.5918600000e+05    2.9754784256e+01    9.9691612310e-01
        15   -2.2563875211e+00    5.1435119859e+00   -4.3262316620e+00    2.0698441410e+00    1.9565443424e+00   -8.0452042656e+00   -3.2880560996e-02    1.7953088221e+00    6.5870400000e+05    2.9761947751e+01    9.9679567850e-01
        16   -2.2574483027e+00    5.1560566521e+00   -4.3552543821e+00    2.0978060794e+00    1.9593707208e+00   -8.0452417050e+00   -6.4692219968e-02    1.7953088221e+00    6.5955300000e+05    2.9806347847e+01    9.9662228782e-01
        17   -2.2618444880e+00    5.1857371105e+00   -4.4001750790e+00    2.1383305910e+00    1.9646217387e+00   -8.0572300628e+00   -1.0287557703e-01    1.7953088221e+00    6.5858800000e+05    2.9714923561e+01    9.9654529063e-01
        18   -2.2628893034e+00    5.1980646883e+00   -4.4545383922e+00    2.1916490888e+00    1.9641343935e+00   -8.0651923353e+00   -1.4878927243e-01    1.7953088221e+00    6.6098100000e+05    2.9815574259e+01    9.9651471436e-01
        19   -2.2749553833e+00    5.3060720081e+00   -4.6120894101e+00    2.3371340268e+00    1.9717109430e+00   -8.1019397220e+00   -2.7716945309e-01    1.7953088221e+00    6.6431800000e+05    3.0097185045e+01    9.9619049122e-01
