# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.4766552012e+00    6.2529575459e-01    1.3971000000e+04    1.3977000000e+04    0.0000000000e+00   -2.4714980261e+00    9.9494872552e-01    9.9771052443e-01
         1   -2.4784669944e+00    6.2506591799e-01    1.3067078698e+04    1.3977000000e+04    4.3750000000e-01   -1.6023846091e+01    9.9497278264e-01    9.3532231523e-01
         2   -2.4773216347e+00    6.2156097221e-01    1.3056033418e+04    1.3073000000e+04    3.2500000000e+00   -2.7387142660e+00    9.9489217717e-01    9.9862311635e-01
         3   -2.4800803245e+00    6.4890037575e-01    1.3056162038e+04    1.3073000000e+04    3.7500000000e-01   -2.7375689063e+00    9.9564453408e-01    9.9778168745e-01
         4   -2.4788224114e+00    6.6014556532e-01    1.3055779769e+04    1.3053000000e+04    5.0000000000e-01   -2.4341191615e+00    9.9561907190e-01    9.9900406037e-01
         5   -2.4731549929e+00    6.0658935729e-01    1.3055647464e+04    1.3051000000e+04    5.0000000000e-01   -2.4022146042e+00    9.9558671870e-01    9.9885066278e-01
         6   -2.4751938091e+00    6.3202110284e-01    1.3055890737e+04    1.3057000000e+04    3.7500000000e-01   -2.4884730337e+00    9.9561022291e-01    9.9908095275e-01
         7   -2.4771950064e+00    6.4643725193e-01    1.3055804658e+04    1.3057000000e+04    5.6250000000e-01   -2.4905118500e+00    9.9488122884e-01    9.9885119093e-01
         8   -2.4809255942e+00    7.2413991198e-01    1.3055874164e+04    1.3061000000e+04    4.3750000000e-01   -2.5537734811e+00    9.9523741329e-01    9.9823903223e-01
         9   -2.4788256283e+00    6.5879346627e-01    1.3055616916e+04    1.3053000000e+04    5.0000000000e-01   -2.4349644312e+00    9.9537522587e-01    9.9885083889e-01
        10   -2.4808741870e+00    6.6392573990e-01    1.3055671513e+04    1.3047000000e+04    4.3750000000e-01   -2.3409104407e+00    9.9539597010e-01    9.9946347819e-01
        11   -2.4844267857e+00    6.2886965733e-01    1.3055784474e+04    1.3053000000e+04    3.7500000000e-01   -2.4349130239e+00    9.9581909251e-01    9.9923389259e-01
        12   -2.4842355576e+00    6.8610310401e-01    1.3055814024e+04    1.3062000000e+04    5.0000000000e-01   -2.5763174375e+00    9.9565104003e-01    9.9785637728e-01
        13   -2.4859047791e+00    6.2209878093e-01    1.3055712522e+04    1.3047000000e+04    5.6250000000e-01   -2.3463203700e+00    9.9540881507e-01    9.9923354028e-01
        14   -2.4871517509e+00    5.8625322742e-01    1.3055841718e+04    1.3058000000e+04    4.3750000000e-01   -2.5165396876e+00    9.9582781102e-01    9.9877469750e-01
        15   -2.4821931144e+00    6.0032917261e-01    1.3055753511e+04    1.3055000000e+04    5.0000000000e-01   -2.4718325368e+00    9.9578027815e-01    9.9900421295e-01
        16   -2.4810731924e+00    6.2796502337e-01    1.3055804379e+04    1.3057000000e+04    4.3750000000e-01   -2.4975111552e+00    9.9576827785e-01    9.9869801639e-01
        17   -2.4887832455e+00    7.0638492506e-01    1.3056047916e+04    1.3059000000e+04    5.6250000000e-01   -2.5270237957e+00    9.9618796600e-01    9.9854506471e-01
        18   -2.4898831961e+00    7.7215048018e-01    1.3055599775e+04    1.3055000000e+04    3.7500000000e-01   -2.4734640314e+00    9.9558811354e-01    9.9923400996e-01
        19   -2.4875322070e+00    7.0902588702e-01    1.3055376427e+04    1.3051000000e+04    2.5000000000e-01   -2.4132753889e+00    9.9600677146e-01    9.9915715271e-01
        20   -2.4849168274e+00    7.1956095418e-01    1.3055588175e+04    1.3061000000e+04    5.0000000000e-01   -2.5641106817e+00    9.9552551539e-01    9.9831559605e-01
