#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2872191239e+00    5.3771477076e+00   -4.8127856561e+00    2.5255665322e+00    1.9850849610e+00   -8.1645286432e+00   -4.2865079601e-01    1.7953088221e+00    1.3058150000e+06    5.9215695873e+01    9.9822328477e-01
         1   -2.2925665136e+00    5.4088846001e+00   -5.0263057537e+00    2.7337392401e+00    1.9990381122e+00   -8.2090938863e+00   -6.1155880171e-01    1.7953088221e+00    1.3056510000e+06    5.9670095205e+01    9.9797936691e-01
         2   -2.3042840911e+00    5.4949159055e+00   -5.2205435041e+00    2.9162594129e+00    2.0082546107e+00   -8.2330750396e+00   -7.9103189719e-01    1.7953088221e+00    1.3049890000e+06    5.9730079070e+01    9.9775888178e-01
         3   -2.3068389290e+00    5.5146065811e+00   -5.4454471367e+00    3.1386082078e+00    2.0152661195e+00   -8.3042745223e+00   -9.5174755594e-01    1.7953088221e+00    1.3052540000e+06    5.9630469874e+01    9.9755738349e-01
         4   -2.3215193323e+00    5.6208269888e+00   -5.6612045939e+00    3.3396852616e+00    2.0297729716e+00   -8.3499744747e+00   -1.1363119129e+00    1.7953088221e+00    1.3183860000e+06    6.0599801794e+01    9.9727272512e-01
         5   -2.3336170092e+00    5.7625982386e+00   -5.8998729820e+00    3.5662559727e+00    2.0427667895e+00   -8.3930788838e+00   -1.3448697098e+00    1.7953088221e+00    1.3240260000e+06    6.2647026584e+01    9.9704352364e-01
         6   -2.3450380297e+00    5.8077798123e+00   -6.1385527023e+00    3.7935146726e+00    2.0657641025e+00   -8.4673482872e+00   -1.5322773397e+00    1.7953088221e+00    1.3282150000e+06    6.1440317646e+01    9.9674707342e-01
         7   -2.3643179898e+00    5.9323455410e+00   -6.4536703011e+00    4.0893523113e+00    2.0889328635e+00   -8.5449024275e+00   -1.7930095592e+00    1.7953088221e+00    1.3402830000e+06    6.2441172063e+01    9.9648065713e-01
         8   -2.3743100943e+00    6.0115813873e+00   -6.6956881463e+00    4.3213780520e+00    2.1018875135e+00   -8.5963194310e+00   -1.9965650508e+00    1.7953088221e+00    1.3529530000e+06    6.3383187473e+01    9.9617865812e-01
         9   -2.3881246552e+00    6.1047841062e+00   -6.9271745652e+00    4.5390499101e+00    2.1108493395e+00   -8.6378654415e+00   -2.1954672853e+00    1.7953088221e+00    1.3568470000e+06    6.3607450679e+01    9.9595334769e-01
        10   -2.3997988127e+00    6.1999975036e+00   -7.2292896293e+00    4.8294908166e+00    2.1303916606e+00   -8.7163297176e+00   -2.4386603944e+00    1.7953088221e+00    1.3706390000e+06    6.4575191274e+01    9.9555622309e-01
        11   -2.4189378176e+00    6.3366828131e+00   -7.4814883371e+00    5.0625505195e+00    2.1453301549e+00   -8.7760578796e+00   -2.6460694344e+00    1.7953088221e+00    1.3822650000e+06    6.5503270671e+01    9.9541668478e-01
        12   -2.4360672896e+00    6.4686731800e+00   -7.7443472023e+00    5.3082799127e+00    2.1668996407e+00   -8.8484743892e+00   -2.8580812758e+00    1.7953088221e+00    1.3905890000e+06    6.6065374121e+01    9.9506063441e-01
        13   -2.4443997216e+00    6.5285837817e+00   -7.9893445861e+00    5.5449448645e+00    2.1744804340e+00   -8.9051152902e+00   -3.0540185519e+00    1.7953088221e+00    1.3903750000e+06    6.6284158245e+01    9.9479965270e-01
        14   -2.4594836678e+00    6.6571539388e+00   -8.1910111051e+00    5.7315274373e+00    2.1776402386e+00   -8.9290943883e+00   -3.2348657774e+00    1.7953088221e+00    1.3990210000e+06    6.6736152843e+01    9.9451841148e-01
        15   -2.4577074254e+00    6.6369280615e+00   -8.3150987870e+00    5.8573913616e+00    2.1901319266e+00   -8.9631427835e+00   -3.3373967522e+00    1.7953088221e+00    1.4059320000e+06    6.7522825032e+01    9.9439576446e-01
        16   -2.4560386419e+00    6.6236812443e+00   -8.4463628824e+00    5.9903242405e+00    2.1951149429e+00   -9.0070397932e+00   -3.4297468541e+00    1.7953088221e+00    1.3952090000e+06    6.7736354649e+01    9.9426842938e-01
        17   -2.4636912009e+00    6.6734783665e+00   -8.4818128310e+00    6.0181216301e+00    2.2081900561e+00   -9.0203201027e+00   -3.4649916065e+00    1.7953088221e+00    1.3931270000e+06    6.6982389688e+01    9.9421144143e-01
        18   -2.4650723991e+00    6.6671631596e+00   -8.5555377482e+00    6.0904653491e+00    2.2096551008e+00   -9.0213729349e+00   -3.5391287362e+00    1.7953088221e+00    1.3934030000e+06    6.6939222202e+01    9.9411961798e-01
        19   -2.4713726672e+00    6.7210269189e+00   -8.6302347287e+00    6.1588620616e+00    2.2124910247e+00   -9.0279947789e+00   -3.6100397967e+00    1.7953088221e+00    1.3971630000e+06    6.7140954152e+01    9.9410329499e-01
