# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2036220182e+00    5.9080685773e-03    1.3054000000e+04    1.3056000000e+04    0.0000000000e+00   -2.1880550887e+00    9.9513213821e-01    9.9915747549e-01
         1   -2.2098368599e+00    7.4345979893e-03    1.3060800969e+04    1.3056000000e+04    0.0000000000e+00   -2.1959621178e+00    9.9519390864e-01    9.9892769608e-01
         2   -2.2123989717e+00    8.2352536258e-03    1.3056332890e+04    1.3057000000e+04    6.2500000000e-01   -2.2136663701e+00    9.9581597094e-01    9.9938730183e-01
         3   -2.2150825209e+00    8.9689853461e-03    1.3056346688e+04    1.3055000000e+04    4.3750000000e-01   -2.2085691681e+00    9.9622666740e-01    9.9931060896e-01
         4   -2.2162217803e+00    9.7537465907e-03    1.3056144272e+04    1.3054000000e+04    5.0000000000e-01   -2.2074226205e+00    9.9567980856e-01    9.9946376590e-01
         5   -2.2159607010e+00    1.0215806555e-02    1.3055960356e+04    1.3057000000e+04    3.7500000000e-01   -2.2200512905e+00    9.9562890717e-01    9.9923412729e-01
         6   -2.2169872162e+00    1.0829821737e-02    1.3056111208e+04    1.3052000000e+04    3.7500000000e-01   -2.2006397265e+00    9.9617024595e-01    9.9931045051e-01
         7   -2.2181683930e+00    1.1010459359e-02    1.3056138780e+04    1.3054000000e+04    3.7500000000e-01   -2.2093273158e+00    9.9537985602e-01    9.9938716102e-01
         8   -2.2190638856e+00    1.1449577017e-02    1.3056096626e+04    1.3053000000e+04    3.7500000000e-01   -2.2066781023e+00    9.9620987755e-01    9.9923389259e-01
         9   -2.2193297186e+00    1.1709668361e-02    1.3056032310e+04    1.3055000000e+04    4.3750000000e-01   -2.2152340821e+00    9.9501909510e-01    9.9954040597e-01
        10   -2.2203634177e+00    1.2406662716e-02    1.3056156696e+04    1.3061000000e+04    5.0000000000e-01   -2.2384743373e+00    9.9580587596e-01    9.9923436184e-01
        11   -2.2214227235e+00    1.2839867098e-02    1.3056145597e+04    1.3060000000e+04    5.0000000000e-01   -2.2356796990e+00    9.9516621232e-01    9.9908116386e-01
        12   -2.2214234898e+00    1.2908991735e-02    1.3055974516e+04    1.3052000000e+04    3.1250000000e-01   -2.2061017489e+00    9.9480617026e-01    9.9923383390e-01
        13   -2.2214094280e+00    1.2778716457e-02    1.3056005910e+04    1.3058000000e+04    6.2500000000e-01   -2.2290822169e+00    9.9553134763e-01    9.9915760453e-01
        14   -2.2229469578e+00    1.3455152262e-02    1.3056215546e+04    1.3058000000e+04    5.0000000000e-01   -2.2290681552e+00    9.9632415974e-01    9.9915760453e-01
        15   -2.2234550017e+00    1.3486933892e-02    1.3056080473e+04    1.3060000000e+04    3.7500000000e-01   -2.2382632391e+00    9.9511280805e-01    9.9923430322e-01
        16   -2.2241222379e+00    1.3708138015e-02    1.3056088209e+04    1.3057000000e+04    5.0000000000e-01   -2.2272845119e+00    9.9511535423e-01    9.9915754002e-01
        17   -2.2255087606e+00    1.3982238030e-02    1.3056196078e+04    1.3059000000e+04    5.6250000000e-01   -2.2356098887e+00    9.9597552272e-01    9.9900451796e-01
        18   -2.2255228025e+00    1.5072859893e-02    1.3055999036e+04    1.3056000000e+04    3.7500000000e-01   -2.2255087606e+00    9.9587030009e-01    9.9900428922e-01
        19   -2.2269109964e+00    1.4431342612e-02    1.3056170393e+04    1.3054000000e+04    3.1250000000e-01   -2.2178629021e+00    9.9550946274e-01    9.9915734641e-01
        20   -2.2264840021e+00    1.4274341887e-02    1.3055939928e+04    1.3056000000e+04    4.3750000000e-01   -2.2269109964e+00    9.9571893655e-01    9.9900428922e-01
        21   -2.2268071918e+00    1.4222212686e-02    1.3056019920e+04    1.3051000000e+04    5.0000000000e-01   -2.2073320503e+00    9.9512990697e-01    9.9923377519e-01
        22   -2.2272588250e+00    1.4408676565e-02    1.3056040574e+04    1.3053000000e+04    4.3750000000e-01   -2.2153169010e+00    9.9504348734e-01    9.9923389259e-01
        23   -2.2281312540e+00    1.4785124578e-02    1.3056150149e+04    1.3061000000e+04    3.1250000000e-01   -2.2464034437e+00    9.9588113464e-01    9.9854528750e-01
        24   -2.2289745463e+00    1.5054916796e-02    1.3056102146e+04    1.3053000000e+04    3.7500000000e-01   -2.2166409633e+00    9.9580490293e-01    9.9900406037e-01
        25   -2.2291216086e+00    1.5462547051e-02    1.3055983423e+04    1.3049000000e+04    3.7500000000e-01   -2.2021597592e+00    9.9551441168e-01    9.9892712085e-01
        26   -2.2304500433e+00    1.5209945802e-02    1.3056223683e+04    1.3057000000e+04    5.0000000000e-01   -2.2329511188e+00    9.9633015449e-01    9.9892777820e-01
        27   -2.2307473230e+00    1.5612093229e-02    1.3056043908e+04    1.3055000000e+04    5.0000000000e-01   -2.2266202398e+00    9.9563745885e-01    9.9961700498e-01
