# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.4773581514e+01    2.2749825746e+02    8.2340000000e+03    8.1960000000e+03    0.0000000000e+00   -2.8372347045e+01    9.7359890235e-01    9.4741337238e-01
         1   -3.5175852539e+01    2.5080911919e+02    4.1836532244e+03    8.1960000000e+03    0.0000000000e+00   -1.7442578864e+02    9.7160136571e-01    5.1817959980e-01
         2   -3.5245251632e+01    2.1292378186e+02    4.1014075749e+03    4.2520000000e+03    1.2750000000e+01   -4.2651567088e+01    9.7245283801e-01    9.4731890875e-01
         3   -3.5382382960e+01    2.1517289279e+02    4.0978127563e+03    4.0960000000e+03    1.2500000000e+00   -3.5245251632e+01    9.7043870749e-01    9.7851562500e-01
         4   -3.5511182001e+01    2.1645100626e+02    4.0968957353e+03    4.1220000000e+03    1.2500000000e+00   -3.6647901906e+01    9.7296504683e-01    9.6821931101e-01
         5   -3.5942135662e+01    2.2359808929e+02    4.1008599563e+03    4.1050000000e+03    2.2500000000e+00   -3.5950153035e+01    9.7270279956e-01    9.7052375152e-01
         6   -3.6203474822e+01    2.1716159749e+02    4.0986750843e+03    4.0940000000e+03    1.5000000000e+00   -3.5844455562e+01    9.6959286413e-01    9.6995603322e-01
         7   -3.6350215387e+01    2.1945086789e+02    4.0975640574e+03    4.0810000000e+03    2.0000000000e+00   -3.5469708559e+01    9.7157478445e-01    9.7500612595e-01
         8   -3.6453380977e+01    2.2263108753e+02    4.0964836460e+03    4.1010000000e+03    1.2500000000e+00   -3.6594207122e+01    9.7165995467e-01    9.7049500122e-01
         9   -3.6707163475e+01    2.1202575995e+02    4.0986806782e+03    4.0880000000e+03    2.0000000000e+00   -3.6062374010e+01    9.7021948712e-01    9.7480430528e-01
        10   -3.7269041361e+01    2.3827874578e+02    4.1017405380e+03    4.1080000000e+03    1.0000000000e+00   -3.7292244340e+01    9.7259043879e-01    9.6713729309e-01
        11   -3.7470022969e+01    2.4563873094e+02    4.0994167063e+03    4.0940000000e+03    2.5000000000e+00   -3.7171361261e+01    9.6897599358e-01    9.7752808989e-01
        12   -3.7403498533e+01    2.3489445098e+02    4.0947509806e+03    4.1160000000e+03    3.0000000000e+00   -3.8444209016e+01    9.7018574740e-01    9.7303206997e-01
        13   -3.7613157226e+01    2.4429783243e+02    4.0972138340e+03    4.1100000000e+03    5.0000000000e-01   -3.8085926687e+01    9.7114017645e-01    9.7664233577e-01
        14   -3.7449730342e+01    2.1900046644e+02    4.0938360607e+03    4.1110000000e+03    1.7500000000e+00   -3.8344241261e+01    9.7206562826e-01    9.6959377280e-01
        15   -3.7531760282e+01    2.1832670928e+02    4.0964472347e+03    4.0900000000e+03    1.2500000000e+00   -3.7156546806e+01    9.6959413498e-01    9.7555012225e-01
        16   -3.7630105875e+01    2.2334481373e+02    4.0969486095e+03    4.1100000000e+03    1.2500000000e+00   -3.8214188436e+01    9.7040292962e-01    9.6739659367e-01
        17   -3.7889237374e+01    2.2831843254e+02    4.0994267221e+03    4.0890000000e+03    1.7500000000e+00   -3.7288016604e+01    9.6986882173e-01    9.7554414282e-01
        18   -3.7945235083e+01    2.3751744721e+02    4.0975193716e+03    4.1150000000e+03    1.0000000000e+00   -3.8814826652e+01    9.7195092536e-01    9.6597812880e-01
        19   -3.8007654576e+01    2.3075677512e+02    4.0964721133e+03    4.0870000000e+03    2.0000000000e+00   -3.7505298452e+01    9.6806770543e-01    9.7308539271e-01
        20   -3.7898841256e+01    2.3214574166e+02    4.0942768846e+03    4.0930000000e+03    1.0000000000e+00   -3.7861116530e+01    9.6859019045e-01    9.7459076472e-01
        21   -3.7781015170e+01    2.0533512148e+02    4.0945406037e+03    4.0960000000e+03    1.0000000000e+00   -3.7898841256e+01    9.6979608720e-01    9.7363281250e-01
        22   -3.7898341598e+01    2.0657741399e+02    4.0979588837e+03    4.1080000000e+03    1.5000000000e+00   -3.8366096036e+01    9.6872243787e-01    9.7127555988e-01
        23   -3.7731971171e+01    1.9610599944e+02    4.0931518657e+03    4.0790000000e+03    1.5000000000e+00   -3.7066536117e+01    9.7301953369e-01    9.7769061044e-01
        24   -3.7524236449e+01    1.9282157386e+02    4.0924684832e+03    4.0870000000e+03    2.0000000000e+00   -3.7292034540e+01    9.6935366881e-01    9.7602153169e-01
        25   -3.7559640028e+01    1.9979422746e+02    4.0945769280e+03    4.0830000000e+03    1.2500000000e+00   -3.6888461369e+01    9.6878861412e-01    9.7746754837e-01
        26   -3.7507172364e+01    2.0263923217e+02    4.0947827090e+03    4.0990000000e+03    1.0000000000e+00   -3.7706070785e+01    9.7045389698e-01    9.7511588192e-01
        27   -3.7510986827e+01    2.0006141017e+02    4.0947133468e+03    4.0880000000e+03    2.5000000000e+00   -3.7116165397e+01    9.6906627215e-01    9.7749510763e-01
        28   -3.7631262630e+01    2.1142716951e+02    4.0965990532e+03    4.1060000000e+03    1.0000000000e+00   -3.7998672999e+01    9.7136753911e-01    9.7467121286e-01
        29   -3.7761899885e+01    2.2199486873e+02    4.0969183430e+03    4.1050000000e+03    2.2500000000e+00   -3.8070233663e+01    9.7021880985e-01    9.7271619976e-01
        30   -3.7805977992e+01    2.1072047094e+02    4.0968243422e+03    4.0960000000e+03    1.7500000000e+00   -3.7761899885e+01    9.6893038156e-01    9.7021484375e-01
        31   -3.7879752226e+01    2.1163613198e+02    4.0955387740e+03    4.0700000000e+03    1.7500000000e+00   -3.6532400336e+01    9.7016117567e-01    9.7616707617e-01
