#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2332152527e+00    5.0043671236e+00   -3.7313982540e+00    1.4981830013e+00    1.8830226177e+00    1.7953086932e+00   -7.5653269894e+00    1.5559742445e-01    8.0000000000e+01    7.7077746391e-03    5.7812500000e-01
         1   -2.2357928267e+00    5.0173943572e+00   -4.5848796668e+00    2.3490868400e+00    1.8460835654e+00    1.7953086932e+00   -8.4813590461e+00    2.5508712076e-01    8.0000000000e+01    7.5400471687e-03    6.1875000000e-01
         2   -2.2314149248e+00    4.9926697398e+00   -4.2409286866e+00    2.0095137618e+00    1.9338679448e+00    1.7953086932e+00   -8.0953973059e+00    1.2529198132e-01    8.0000000000e+01    7.4015259743e-03    5.8437500000e-01
         3   -2.2481224212e+00    5.0688231614e+00   -4.0439229993e+00    1.7958005781e+00    1.9377527756e+00    1.7953086932e+00   -7.8739481996e+00    9.6963731373e-02    8.0000000000e+01    7.6860189438e-03    5.7500000000e-01
         4   -2.2336513776e+00    5.0083404189e+00   -4.0213152256e+00    1.7876638480e+00    1.9468808527e+00    1.7953086932e+00   -8.1409583410e+00    3.7745356941e-01    8.0000000000e+01    7.1467757225e-03    5.7187500000e-01
         5   -2.2178663698e+00    4.9339695935e+00   -3.8368600402e+00    1.6189936703e+00    1.9481835303e+00    1.7953086932e+00   -7.8403761476e+00    2.6002388393e-01    8.0000000000e+01    7.2135329247e-03    5.7187500000e-01
         6   -2.2257843429e+00    4.9652518259e+00   -3.8716561300e+00    1.6458717870e+00    1.9850952310e+00    1.7953086932e+00   -7.8160014888e+00    1.6394143465e-01    8.0000000000e+01    7.5064897537e-03    5.9218750000e-01
         7   -2.2719628720e+00    5.1770576467e+00   -3.8060266767e+00    1.5340638047e+00    2.0580310559e+00    1.7953086932e+00   -7.9818446660e+00    3.2247824012e-01    8.0000000000e+01    7.3739290237e-03    5.4531250000e-01
         8   -2.2547713204e+00    5.1004758986e+00   -4.5688467566e+00    2.3140754362e+00    2.0256440364e+00    1.7953086932e+00   -8.5087492984e+00    1.1894981211e-01    8.0000000000e+01    7.5036883354e-03    5.4531250000e-01
         9   -2.2256225163e+00    4.9777494142e+00   -4.5576563703e+00    2.3320338539e+00    1.9821779825e+00    1.7953086932e+00   -8.4733019584e+00    1.3815891242e-01    8.0000000000e+01    7.4852108955e-03    5.9062500000e-01
        10   -2.2343610053e+00    5.0146173833e+00   -4.3376378177e+00    2.1032768124e+00    2.0378762170e+00    1.7953086932e+00   -8.4321793866e+00    2.6135665865e-01    8.0000000000e+01    7.4690580368e-03    5.9687500000e-01
        11   -2.2342636868e+00    5.0106029983e+00   -4.0141737628e+00    1.7799100760e+00    1.9806236723e+00    1.7953086932e+00   -7.9605242278e+00    1.7041809948e-01    8.0000000000e+01    7.4260234833e-03    5.9218750000e-01
        12   -2.2254870428e+00    4.9735980775e+00   -4.2508786580e+00    2.0253916152e+00    1.9305241276e+00    1.7953086932e+00   -8.0449569375e+00    6.8245458679e-02    8.0000000000e+01    7.2829127312e-03    5.7812500000e-01
