#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2398441579e+00    5.0369151746e+00   -4.0929829205e+00    1.8531387627e+00    1.9484165567e+00   -8.0296222526e+00    1.9291395327e-01    1.7953088221e+00    2.1760000000e+04    8.1314479603e-03    5.8007238051e-01
         1   -2.2421296901e+00    5.0514163694e+00   -4.0700343326e+00    1.8279046425e+00    1.9474009122e+00   -8.0003941641e+00    1.8765009724e-01    1.7953088221e+00    2.1760000000e+04    8.0236430992e-03    5.8183019301e-01
         2   -2.2411553053e+00    5.0437005838e+00   -4.0476619900e+00    1.8065066848e+00    1.9536501933e+00   -7.9915299503e+00    1.9490894491e-01    1.7953088221e+00    2.1760000000e+04    8.0995184972e-03    5.8139361213e-01
         3   -2.2393197940e+00    5.0356846409e+00   -4.0975603074e+00    1.8582405135e+00    1.9593904104e+00   -8.0460827450e+00    1.9382320512e-01    1.7953088221e+00    2.1760000000e+04    7.9449270578e-03    5.8054917279e-01
         4   -2.2414429555e+00    5.0439094916e+00   -4.0804629953e+00    1.8390200398e+00    1.9556189139e+00   -8.0175385019e+00    1.8614777065e-01    1.7953088221e+00    2.1760000000e+04    7.8643698464e-03    5.7990579044e-01
         5   -2.2403601656e+00    5.0411852081e+00   -4.0904586768e+00    1.8500985113e+00    1.9604327125e+00   -8.0339044925e+00    1.8770428111e-01    1.7953088221e+00    2.1760000000e+04    7.8608656631e-03    5.8160615809e-01
         6   -2.2417835298e+00    5.0539904642e+00   -4.0414059162e+00    1.7996223864e+00    1.9485545401e+00   -7.9691804665e+00    1.8391118817e-01    1.7953088221e+00    2.1760000000e+04    7.8491211376e-03    5.8328354779e-01
         7   -2.2397233807e+00    5.0420442207e+00   -4.0822331525e+00    1.8425097717e+00    1.9609797081e+00   -8.0206584201e+00    1.8213673749e-01    1.7953088221e+00    2.1760000000e+04    7.8239649096e-03    5.7963005515e-01
         8   -2.2402806824e+00    5.0409891392e+00   -4.0679520646e+00    1.8276713822e+00    1.9548454916e+00   -8.0011143437e+00    1.8300796542e-01    1.7953088221e+00    2.1760000000e+04    7.8222072300e-03    5.8233570772e-01
         9   -2.2403850214e+00    5.0416527487e+00   -4.0441208122e+00    1.8037357907e+00    1.9552394995e+00   -7.9865985312e+00    1.9192939754e-01    1.7953088221e+00    2.1760000000e+04    7.8475554200e-03    5.8029067096e-01
        10   -2.2405003428e+00    5.0497853006e+00   -4.0922503453e+00    1.8517500025e+00    1.9558993876e+00   -8.0319146753e+00    1.8845612036e-01    1.7953088221e+00    2.1760000000e+04    7.8172617975e-03    5.7845243566e-01
        11   -2.2403683415e+00    5.0391916747e+00   -4.0906296346e+00    1.8502612931e+00    1.9557352153e+00   -8.0298137415e+00    1.8814006956e-01    1.7953088221e+00    2.1760000000e+04    7.8482678270e-03    5.8092830882e-01
