#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2415676740e+00    5.0529170502e+00   -4.0820573499e+00    1.8404896759e+00    1.9618135588e+00   -8.0232052062e+00    1.8402547539e-01    1.7953088221e+00    2.1760000000e+04    8.4952477585e-03    5.8154871324e-01
         1   -2.2389872485e+00    5.0401239832e+00   -4.0571616723e+00    1.8181744238e+00    1.9449990163e+00   -7.9798026864e+00    1.8233317582e-01    1.7953088221e+00    2.1760000000e+04    8.1050334608e-03    5.8169806985e-01
         2   -2.2410604816e+00    5.0560999265e+00   -4.0596877014e+00    1.8186272198e+00    1.9417241325e+00   -7.9697107335e+00    1.7299007750e-01    1.7953088221e+00    2.1760000000e+04    7.9488907667e-03    5.8302504596e-01
         3   -2.2404249372e+00    5.0491600731e+00   -4.0518200160e+00    1.8113950788e+00    1.9465501324e+00   -7.9797454753e+00    1.8606650487e-01    1.7953088221e+00    2.1760000000e+04    7.9187774921e-03    5.8326631434e-01
         4   -2.2407607072e+00    5.0502980753e+00   -4.0035008638e+00    1.7627401566e+00    1.9350432754e+00   -7.9171026999e+00    1.8324973862e-01    1.7953088221e+00    2.1760000000e+04    7.8729465604e-03    5.8496668199e-01
         5   -2.2414822691e+00    5.0546446870e+00   -4.0502927862e+00    1.8088105171e+00    1.9463502864e+00   -7.9735479468e+00    1.8159605215e-01    1.7953088221e+00    2.1760000000e+04    7.8541912577e-03    5.8017578125e-01
         6   -2.2405992091e+00    5.0544207584e+00   -4.0553872148e+00    1.8147880057e+00    1.9446390697e+00   -7.9710270557e+00    1.7569194911e-01    1.7953088221e+00    2.1760000000e+04    7.8646446414e-03    5.8314568015e-01
         7   -2.2397583422e+00    5.0459496322e+00   -4.0932541552e+00    1.8534958131e+00    1.9528863795e+00   -8.0305886955e+00    1.8913933874e-01    1.7953088221e+00    2.1760000000e+04    7.8698201653e-03    5.7972771140e-01
         8   -2.2414369622e+00    5.0612911264e+00   -4.0681373133e+00    1.8267003511e+00    1.9456522001e+00   -7.9862566332e+00    1.7715829769e-01    1.7953088221e+00    2.1760000000e+04    7.8606138773e-03    5.8074448529e-01
         9   -2.2406864056e+00    5.0484376957e+00   -4.0210577505e+00    1.7803713450e+00    1.9446559186e+00   -7.9520423754e+00    1.9101988415e-01    1.7953088221e+00    2.1760000000e+04    7.8540380825e-03    5.8370289522e-01
        10   -2.2404726308e+00    5.0522358957e+00   -4.0622888182e+00    1.8218161874e+00    1.9452672245e+00   -7.9892165350e+00    1.8635167022e-01    1.7953088221e+00    2.1760000000e+04    7.8600728337e-03    5.8161190257e-01
        11   -2.2410142427e+00    5.0631313022e+00   -4.0621883225e+00    1.8211740798e+00    1.9378837573e+00   -7.9769667924e+00    1.8158589045e-01    1.7953088221e+00    2.1760000000e+04    7.8195134068e-03    5.8215188419e-01
        12   -2.2386867377e+00    5.0568821194e+00   -4.0627756727e+00    1.8240889350e+00    1.9401102873e+00   -7.9794606468e+00    1.8126586476e-01    1.7953088221e+00    2.1760000000e+04    7.9276640626e-03    5.8146829044e-01
        13   -2.2409709955e+00    5.0517357094e+00   -4.0745913906e+00    1.8336203952e+00    1.9465186237e+00   -7.9984757660e+00    1.8205692957e-01    1.7953088221e+00    2.1760000000e+04    8.0530724543e-03    5.8212890625e-01
        14   -2.2387447930e+00    5.0426993874e+00   -4.0666048789e+00    1.8278600859e+00    1.9444427878e+00   -7.9906926185e+00    1.8433612976e-01    1.7953088221e+00    2.1760000000e+04    7.9793377834e-03    5.8338120404e-01
        15   -2.2390652953e+00    5.0403870165e+00   -4.0575623371e+00    1.8184970418e+00    1.9459817603e+00   -7.9854787226e+00    1.8662580320e-01    1.7953088221e+00    2.1760000000e+04    7.8914316700e-03    5.8009535846e-01
        16   -2.2404144519e+00    5.0449893316e+00   -4.0695007309e+00    1.8290862789e+00    1.9479572983e+00   -8.0033281946e+00    1.9056134334e-01    1.7953088221e+00    2.1760000000e+04    7.8621552709e-03    5.8154296875e-01
        17   -2.2399590720e+00    5.0423411414e+00   -4.0654120460e+00    1.8254529740e+00    1.9417635274e+00   -7.9864245593e+00    1.8394016383e-01    1.7953088221e+00    2.1760000000e+04    7.8305812443e-03    5.8399011949e-01
        18   -2.2390806166e+00    5.0394327650e+00   -4.0685031502e+00    1.8294225336e+00    1.9466656404e+00   -7.9959625452e+00    1.8548493254e-01    1.7953088221e+00    2.1760000000e+04    7.8420823111e-03    5.8200252757e-01
        19   -2.2379786796e+00    5.0447448627e+00   -4.0552374695e+00    1.8172587899e+00    1.9432324258e+00   -7.9708091085e+00    1.7703039116e-01    1.7953088221e+00    2.1760000000e+04    7.8282890951e-03    5.8191061581e-01
        20   -2.2411430984e+00    5.0536234274e+00   -4.0276568410e+00    1.7865137426e+00    1.9422614257e+00   -7.9530998350e+00    1.8787274626e-01    1.7953088221e+00    2.1760000000e+04    7.8426161233e-03    5.8718405331e-01
        21   -2.2385329306e+00    5.0352413197e+00   -4.0612832255e+00    1.8227502949e+00    1.9394608968e+00   -7.9848872333e+00    1.8883428887e-01    1.7953088221e+00    2.1760000000e+04    7.8298736583e-03    5.8315716912e-01
        22   -2.2398341617e+00    5.0435151175e+00   -4.0800480836e+00    1.8402139219e+00    1.9489491607e+00   -7.9992913860e+00    1.7498531968e-01    1.7953088221e+00    2.1760000000e+04    7.8492999515e-03    5.8104894301e-01
        23   -2.2412419649e+00    5.0472168508e+00   -4.0599857210e+00    1.8187437560e+00    1.9347478256e+00   -7.9700840348e+00    1.8004166614e-01    1.7953088221e+00    2.1760000000e+04    7.8127162860e-03    5.8378331801e-01
        24   -2.2404874214e+00    5.0453570533e+00   -4.0832521720e+00    1.8427647506e+00    1.9397659688e+00   -8.0064294007e+00    1.8810243787e-01    1.7953088221e+00    2.1760000000e+04    7.8412936453e-03    5.8137637868e-01
        25   -2.2408532116e+00    5.0464822926e+00   -4.0361181027e+00    1.7952648911e+00    1.9443215168e+00   -7.9638092377e+00    1.8806079614e-01    1.7953088221e+00    2.1760000000e+04    7.8352201073e-03    5.8242187500e-01
        26   -2.2395227055e+00    5.0395537440e+00   -4.0764000279e+00    1.8368773224e+00    1.9488096445e+00   -7.9940879413e+00    1.7356944690e-01    1.7953088221e+00    2.1760000000e+04    7.8163425274e-03    5.8316865809e-01
        27   -2.2401373321e+00    5.0461851930e+00   -4.0264091210e+00    1.7862717889e+00    1.9408891081e+00   -7.9376982029e+00    1.7509115174e-01    1.7953088221e+00    2.1760000000e+04    7.8251046293e-03    5.8366268382e-01
        28   -2.2398889619e+00    5.0503109087e+00   -4.0251735133e+00    1.7852845514e+00    1.9483624745e+00   -7.9572526081e+00    1.8840779826e-01    1.7953088221e+00    2.1760000000e+04    7.8328346067e-03    5.8337545956e-01
        29   -2.2395159172e+00    5.0440842546e+00   -4.0517767827e+00    1.8122608655e+00    1.9414830641e+00   -7.9773205437e+00    1.8875187486e-01    1.7953088221e+00    2.1760000000e+04    7.8454609303e-03    5.8353630515e-01
        30   -2.2420143383e+00    5.0601556989e+00   -4.0810373227e+00    1.8390229845e+00    1.9417210709e+00   -7.9997534016e+00    1.8168618592e-01    1.7953088221e+00    2.1760000000e+04    7.8469804105e-03    5.8234719669e-01
        31   -2.2409610829e+00    5.0519131349e+00   -4.0541295555e+00    1.8131684725e+00    1.9434903657e+00   -7.9723490258e+00    1.7942028253e-01    1.7953088221e+00    2.1760000000e+04    7.8120781657e-03    5.8250804228e-01
