#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.1692622839e+00    4.9188193483e+00   -3.8965771476e+00    1.7273148637e+00    2.0726448953e+00   -7.9428354273e+00    1.7830456228e-01    1.7953088221e+00    2.1760000000e+04    8.2007918288e-03    7.0955307904e-01
         1   -2.1676070675e+00    4.9099551061e+00   -3.9143957179e+00    1.7467886504e+00    2.0758859689e+00   -7.9602862561e+00    1.7469574720e-01    1.7953088221e+00    2.1760000000e+04    8.2537775092e-03    7.0934627757e-01
         2   -2.1680191023e+00    4.9152485157e+00   -3.9301822739e+00    1.7621631716e+00    2.0815627119e+00   -7.9854336698e+00    1.7837986203e-01    1.7953088221e+00    2.1760000000e+04    8.1932459246e-03    7.0700827206e-01
         3   -2.1619770138e+00    4.8903753989e+00   -3.8975143339e+00    1.7355373200e+00    2.0837748722e+00   -7.9445419402e+00    1.6794391207e-01    1.7953088221e+00    2.1760000000e+04    8.1726542729e-03    7.0553768382e-01
         4   -2.1614913811e+00    4.8873593864e+00   -3.8858821239e+00    1.7243907428e+00    2.0773183053e+00   -7.9307272605e+00    1.7221800934e-01    1.7953088221e+00    2.1760000000e+04    8.1425348625e-03    7.0969669118e-01
         5   -2.1564764133e+00    4.8730895906e+00   -3.8879904472e+00    1.7315140339e+00    2.0841830069e+00   -7.9402004444e+00    1.7271816819e-01    1.7953088221e+00    2.1760000000e+04    8.1590554293e-03    7.1129940257e-01
         6   -2.1666014883e+00    4.9091282291e+00   -3.9070184331e+00    1.7404169448e+00    2.0762061188e+00   -7.9611214970e+00    1.8258812305e-01    1.7953088221e+00    2.1760000000e+04    8.1817003734e-03    7.1074793199e-01
         7   -2.1635293795e+00    4.8942472244e+00   -3.8981522769e+00    1.7346228975e+00    2.0808551455e+00   -7.9416862029e+00    1.6736995829e-01    1.7953088221e+00    2.1760000000e+04    8.1451508929e-03    7.0800206801e-01
         8   -2.1645113406e+00    4.9041813776e+00   -3.9299354042e+00    1.7654240636e+00    2.0832575641e+00   -7.9805881379e+00    1.7208634751e-01    1.7953088221e+00    2.1760000000e+04    8.1531602670e-03    7.0730124081e-01
         9   -2.1671253768e+00    4.9094858843e+00   -3.9136879329e+00    1.7465625561e+00    2.0721930098e+00   -7.9545207059e+00    1.7333094109e-01    1.7953088221e+00    2.1760000000e+04    8.1505562891e-03    7.0990349265e-01
        10   -2.1715854781e+00    4.9302010649e+00   -3.9018608610e+00    1.7302753829e+00    2.0695675428e+00   -7.9456415543e+00    1.7890432841e-01    1.7953088221e+00    2.1760000000e+04    8.1931924557e-03    7.0875459559e-01
        11   -2.1761413024e+00    4.9454398341e+00   -3.9096245170e+00    1.7334832147e+00    2.0681492721e+00   -7.9406515459e+00    1.6756893471e-01    1.7953088221e+00    2.1760000000e+04    8.1482176833e-03    7.0675551471e-01
        12   -2.1687191681e+00    4.9199714017e+00   -3.9226470424e+00    1.7539278742e+00    2.0784627592e+00   -7.9681043879e+00    1.7168576434e-01    1.7953088221e+00    2.1760000000e+04    8.1469600692e-03    7.0674402574e-01
        13   -2.1686995641e+00    4.9130216311e+00   -3.9009116389e+00    1.7322120748e+00    2.0638116627e+00   -7.9254019357e+00    1.6536981212e-01    1.7953088221e+00    2.1760000000e+04    8.1258602440e-03    7.0935776654e-01
        14   -2.1672752257e+00    4.9100530506e+00   -3.8889109730e+00    1.7216357473e+00    2.0700798143e+00   -7.9278421203e+00    1.7354251099e-01    1.7953088221e+00    2.1760000000e+04    8.1531300264e-03    7.1261488971e-01
        15   -2.1674768502e+00    4.9106203108e+00   -3.8945935658e+00    1.7271167155e+00    2.0740106388e+00   -7.9406456746e+00    1.7673264806e-01    1.7953088221e+00    2.1760000000e+04    8.1544757328e-03    7.0859949449e-01
        16   -2.1726971927e+00    4.9283767546e+00   -3.9164803273e+00    1.7437831346e+00    2.0673539752e+00   -7.9496452557e+00    1.7050213112e-01    1.7953088221e+00    2.1760000000e+04    8.1846039085e-03    7.0966222426e-01
        17   -2.1774856942e+00    4.9461701991e+00   -3.9337929760e+00    1.7563072818e+00    2.0703448514e+00   -7.9601554162e+00    1.6070876671e-01    1.7953088221e+00    2.1760000000e+04    8.3475112915e-03    7.0847886029e-01
        18   -2.1664120144e+00    4.9064102673e+00   -3.8635491959e+00    1.6971371815e+00    2.0723510867e+00   -7.9133763659e+00    1.8216726123e-01    1.7953088221e+00    2.1760000000e+04    8.2512546112e-03    7.0884076287e-01
        19   -2.1629842811e+00    4.8981511894e+00   -3.9134697255e+00    1.7504854444e+00    2.0843618874e+00   -7.9663586876e+00    1.7321825260e-01    1.7953088221e+00    2.1760000000e+04    8.1799624159e-03    7.0957605699e-01
        20   -2.1679589521e+00    4.9078873046e+00   -3.9001979633e+00    1.7322390112e+00    2.0758556919e+00   -7.9419992129e+00    1.7063673573e-01    1.7953088221e+00    2.1760000000e+04    8.1786458545e-03    7.0796185662e-01
        21   -2.1705803919e+00    4.9252983578e+00   -3.9179329617e+00    1.7473525698e+00    2.0751385411e+00   -7.9548070897e+00    1.6642676490e-01    1.7953088221e+00    2.1760000000e+04    8.1543354865e-03    7.0753676471e-01
        22   -2.1658710739e+00    4.9067305246e+00   -3.9124227307e+00    1.7465516568e+00    2.0690278236e+00   -7.9403121284e+00    1.6355275198e-01    1.7953088221e+00    2.1760000000e+04    8.1321759259e-03    7.0999540441e-01
        23   -2.1680328869e+00    4.9132396736e+00   -3.9148125728e+00    1.7467796859e+00    2.0720314348e+00   -7.9488631814e+00    1.6671035173e-01    1.7953088221e+00    2.1760000000e+04    8.1648068393e-03    7.0784696691e-01
        24   -2.1695361521e+00    4.9172492088e+00   -3.8746506717e+00    1.7051145196e+00    2.0624483239e+00   -7.9076726392e+00    1.7526482144e-01    1.7953088221e+00    2.1760000000e+04    8.1330314279e-03    7.1165556066e-01
        25   -2.1702530542e+00    4.9211633555e+00   -3.9340013554e+00    1.7637483013e+00    2.0791004994e+00   -7.9806074839e+00    1.7219680696e-01    1.7953088221e+00    2.1760000000e+04    8.1447726663e-03    7.0772633272e-01
        26   -2.1667858866e+00    4.9009323767e+00   -3.8873501336e+00    1.7205642471e+00    2.0679448778e+00   -7.9159303268e+00    1.6532649335e-01    1.7953088221e+00    2.1760000000e+04    8.1448657986e-03    7.0973690257e-01
        27   -2.1696443821e+00    4.9216226021e+00   -3.8945653663e+00    1.7249209842e+00    2.0769692365e+00   -7.9342718634e+00    1.6742843853e-01    1.7953088221e+00    2.1760000000e+04    8.1429165952e-03    7.1028262868e-01
        28   -2.1693914209e+00    4.9175152572e+00   -3.8957733695e+00    1.7263819485e+00    2.0601795108e+00   -7.9209809923e+00    1.6971928999e-01    1.7953088221e+00    2.1760000000e+04    8.1235694096e-03    7.1109260110e-01
        29   -2.1745660324e+00    4.9378581378e+00   -3.8998347979e+00    1.7252687655e+00    2.0674962844e+00   -7.9368152213e+00    1.7417531694e-01    1.7953088221e+00    2.1760000000e+04    8.1391441910e-03    7.0872587316e-01
