#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2389215998e+00    5.0367417925e+00   -4.0613926241e+00    1.8224710243e+00    1.9431514750e+00   -7.9880932850e+00    1.8824036382e-01    1.7953088221e+00    2.1760000000e+04    8.3063008154e-03    5.8222081801e-01
         1   -2.2426669447e+00    5.0540196875e+00   -4.0794773547e+00    1.8368104100e+00    1.9505890308e+00   -8.0071685633e+00    1.8179335568e-01    1.7953088221e+00    2.1760000000e+04    7.9705439070e-03    5.8018727022e-01
         2   -2.2419365830e+00    5.0524343547e+00   -4.0538983700e+00    1.8119617870e+00    1.9460907924e+00   -7.9827319615e+00    1.8743397702e-01    1.7953088221e+00    2.1760000000e+04    7.8971631387e-03    5.8219209559e-01
         3   -2.2418889119e+00    5.0576157215e+00   -4.0579043297e+00    1.8160154178e+00    1.9560652083e+00   -7.9997053156e+00    1.9042695550e-01    1.7953088221e+00    2.1760000000e+04    8.1271150095e-03    5.8266314338e-01
         4   -2.2409761550e+00    5.0442761079e+00   -4.0564797298e+00    1.8155035748e+00    1.9398705086e+00   -7.9731438769e+00    1.8148481635e-01    1.7953088221e+00    2.1760000000e+04    7.9384001301e-03    5.8133616728e-01
         5   -2.2401750426e+00    5.0422493148e+00   -4.0507031456e+00    1.8105281030e+00    1.9505504165e+00   -7.9758607100e+00    1.7929832581e-01    1.7953088221e+00    2.1760000000e+04    7.8683580984e-03    5.8227826287e-01
         6   -2.2397706987e+00    5.0432020914e+00   -4.0614994424e+00    1.8217287437e+00    1.9534002557e+00   -7.9874299765e+00    1.7722145632e-01    1.7953088221e+00    2.1760000000e+04    7.8537297599e-03    5.8057789522e-01
         7   -2.2394042398e+00    5.0433909548e+00   -4.0536870754e+00    1.8142828356e+00    1.9566833742e+00   -7.9841606456e+00    1.7848137385e-01    1.7953088221e+00    2.1760000000e+04    7.8776781173e-03    5.8322035846e-01
         8   -2.2389072629e+00    5.0371777719e+00   -4.0816600867e+00    1.8427528238e+00    1.9465296645e+00   -8.0081419430e+00    1.8464336970e-01    1.7953088221e+00    2.1760000000e+04    7.8433535117e-03    5.7979664522e-01
         9   -2.2405090435e+00    5.0474236548e+00   -4.0657768460e+00    1.8252678025e+00    1.9619570106e+00   -8.0114949026e+00    1.8845222397e-01    1.7953088221e+00    2.1760000000e+04    7.8670579721e-03    5.8233570772e-01
        10   -2.2412339770e+00    5.0508149533e+00   -4.1098605834e+00    1.8686266065e+00    1.9517220509e+00   -8.0393620396e+00    1.8247058322e-01    1.7953088221e+00    2.1760000000e+04    7.8449181336e-03    5.7936006434e-01
        11   -2.2413878830e+00    5.0558997969e+00   -4.0765207849e+00    1.8351329019e+00    1.9433437068e+00   -8.0075276197e+00    1.9235430595e-01    1.7953088221e+00    2.1760000000e+04    7.7943782158e-03    5.8130744485e-01
        12   -2.2412140468e+00    5.0432988010e+00   -4.0655316277e+00    1.8243175810e+00    1.9424971055e+00   -7.9923181793e+00    1.8898062404e-01    1.7953088221e+00    2.1760000000e+04    7.8283795977e-03    5.8029641544e-01
        13   -2.2406531750e+00    5.0488957372e+00   -4.0481612213e+00    1.8075080462e+00    1.9481476011e+00   -7.9722830106e+00    1.8066536617e-01    1.7953088221e+00    2.1760000000e+04    7.8205970280e-03    5.8255399816e-01
        14   -2.2410371696e+00    5.0447511669e+00   -4.0691454190e+00    1.8281082494e+00    1.9407642997e+00   -7.9840786987e+00    1.7886015790e-01    1.7953088221e+00    2.1760000000e+04    7.8007966718e-03    5.8347886029e-01
        15   -2.2424829693e+00    5.0569644692e+00   -4.0905340328e+00    1.8480510635e+00    1.9475976661e+00   -8.0017426838e+00    1.6830216282e-01    1.7953088221e+00    2.1760000000e+04    7.8763091827e-03    5.8130170037e-01
        16   -2.2394538308e+00    5.0416990042e+00   -4.0341182828e+00    1.7946644520e+00    1.9426787669e+00   -7.9563602215e+00    1.8425434975e-01    1.7953088221e+00    2.1760000000e+04    7.8449032324e-03    5.8256548713e-01
        17   -2.2406470368e+00    5.0433369292e+00   -4.0983935705e+00    1.8577465337e+00    1.9459408340e+00   -8.0346436452e+00    1.9500041858e-01    1.7953088221e+00    2.1760000000e+04    7.8418467413e-03    5.8188189338e-01
        18   -2.2424672487e+00    5.0589583302e+00   -4.0548606297e+00    1.8123933810e+00    1.9451543825e+00   -7.9720373253e+00    1.7671349106e-01    1.7953088221e+00    2.1760000000e+04    7.8450206886e-03    5.8444967831e-01
        19   -2.2402239055e+00    5.0399756756e+00   -4.0777460456e+00    1.8375221401e+00    1.9487731826e+00   -8.0157903473e+00    1.9396229698e-01    1.7953088221e+00    2.1760000000e+04    7.8517542604e-03    5.8285845588e-01
        20   -2.2406582377e+00    5.0468873839e+00   -4.0653483490e+00    1.8246901113e+00    1.9434184298e+00   -7.9890808752e+00    1.8500527439e-01    1.7953088221e+00    2.1760000000e+04    7.8235741924e-03    5.8417394301e-01
        21   -2.2421537084e+00    5.0552575432e+00   -4.0937008871e+00    1.8515471788e+00    1.9501667886e+00   -8.0230058917e+00    1.8382939389e-01    1.7953088221e+00    2.1760000000e+04    7.8466937822e-03    5.8245059743e-01
        22   -2.2416080809e+00    5.0495065398e+00   -4.0476011760e+00    1.8059930951e+00    1.9493875830e+00   -7.9788576242e+00    1.8656004308e-01    1.7953088221e+00    2.1760000000e+04    7.8401515151e-03    5.8108915441e-01
        23   -2.2382971692e+00    5.0358115395e+00   -4.0356793362e+00    1.7973821670e+00    1.9420173322e+00   -7.9662216964e+00    1.9321620597e-01    1.7953088221e+00    2.1760000000e+04    7.8278547701e-03    5.8305951287e-01
