#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2412928740e+00    5.0521198242e+00   -4.0494408228e+00    1.8081479488e+00    1.9493143202e+00   -7.9760622450e+00    1.8199827995e-01    1.7953088221e+00    2.1760000000e+04    8.2695799715e-03    5.8274931066e-01
         1   -2.2415602586e+00    5.0529395930e+00   -4.0283566382e+00    1.7867963797e+00    1.9557916636e+00   -7.9705062643e+00    1.9104914044e-01    1.7953088221e+00    2.1760000000e+04    7.9772347475e-03    5.8235868566e-01
         2   -2.2409248613e+00    5.0503716634e+00   -4.0517638731e+00    1.8108390118e+00    1.9456448546e+00   -7.9776166729e+00    1.8489912303e-01    1.7953088221e+00    2.1760000000e+04    7.8940871446e-03    5.8239889706e-01
         3   -2.2400124803e+00    5.0424175339e+00   -4.0780125658e+00    1.8380000855e+00    1.9495717505e+00   -8.0097391981e+00    1.8684605974e-01    1.7953088221e+00    2.1760000000e+04    7.8651668394e-03    5.8058363971e-01
         4   -2.2418670805e+00    5.0548593404e+00   -4.0268555842e+00    1.7849885037e+00    1.9529482225e+00   -7.9543519841e+00    1.7923935528e-01    1.7953088221e+00    2.1760000000e+04    7.8533857184e-03    5.8416245404e-01
         5   -2.2427178299e+00    5.0613364427e+00   -4.0538409364e+00    1.8111231065e+00    1.9554858344e+00   -7.9862055727e+00    1.8156997973e-01    1.7953088221e+00    2.1760000000e+04    7.8549119918e-03    5.8465073529e-01
         6   -2.2407299815e+00    5.0469920144e+00   -4.0419530791e+00    1.8012230976e+00    1.9482111352e+00   -7.9726152483e+00    1.8714221197e-01    1.7953088221e+00    2.1760000000e+04    7.8427392770e-03    5.8359375000e-01
         7   -2.2407779418e+00    5.0444342947e+00   -4.0613342229e+00    1.8205562811e+00    1.9432930595e+00   -7.9900880495e+00    1.9015194511e-01    1.7953088221e+00    2.1760000000e+04    7.9497657716e-03    5.8473690257e-01
         8   -2.2440337691e+00    5.0611886819e+00   -4.0595117626e+00    1.8154779935e+00    1.9438165058e+00   -7.9827006584e+00    1.8406356794e-01    1.7953088221e+00    2.1760000000e+04    8.0352070577e-03    5.8007812500e-01
         9   -2.2391241261e+00    5.0364007831e+00   -4.0445339287e+00    1.8054098026e+00    1.9454584967e+00   -7.9728308621e+00    1.8752961466e-01    1.7953088221e+00    2.1760000000e+04    7.8861196251e-03    5.8212890625e-01
        10   -2.2411041163e+00    5.0442056263e+00   -4.0391793420e+00    1.7980752257e+00    1.9444321971e+00   -7.9644375513e+00    1.8551719017e-01    1.7953088221e+00    2.1760000000e+04    7.8737919821e-03    5.8620174632e-01
        11   -2.2411960248e+00    5.0442150114e+00   -4.1073614220e+00    1.8661653972e+00    1.9556967506e+00   -8.0425046319e+00    1.8413763722e-01    1.7953088221e+00    2.1760000000e+04    7.8590229592e-03    5.8071576287e-01
