#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2437811780e+01    1.5484944551e+02   -2.2101797410e+01    9.6639856306e+00    1.8098686164e+01    1.3050037665e+01   -5.4022884740e+01    7.7236350048e-01    5.1200000000e+02    1.7521610297e-01    4.7710937500e-01
         1   -1.2430623360e+01    1.5465618318e+02   -2.2154760592e+01    9.7241372323e+00    1.8057025648e+01    1.3050037665e+01   -5.4246800571e+01    9.8497666675e-01    5.1200000000e+02    1.7441319767e-01    4.7234375000e-01
         2   -1.2444118803e+01    1.5499824761e+02   -2.2250595968e+01    9.8064771656e+00    1.8176359435e+01    1.3050037665e+01   -5.4370259607e+01    8.9326653952e-01    5.1200000000e+02    1.7720085662e-01    4.6859375000e-01
         3   -1.2450319482e+01    1.5518482063e+02   -2.2867254634e+01    1.0416935153e+01    1.8192731116e+01    1.3050037665e+01   -5.5024108846e+01    9.1408543054e-01    5.1200000000e+02    1.7752098199e-01    4.7070312500e-01
         4   -1.2466576322e+01    1.5559090573e+02   -2.2051549035e+01    9.5849727127e+00    1.8155235806e+01    1.3050037665e+01   -5.4100022715e+01    8.4320020884e-01    5.1200000000e+02    1.7604676634e-01    4.7402343750e-01
         5   -1.2431966917e+01    1.5468850304e+02   -2.2185793386e+01    9.7538264686e+00    1.8154926965e+01    1.3050037665e+01   -5.4699791646e+01    1.3090336303e+00    5.1200000000e+02    1.7669297848e-01    4.6699218750e-01
         6   -1.2465903012e+01    1.5555541243e+02   -2.2102107717e+01    9.6362047053e+00    1.8141756310e+01    1.3050037665e+01   -5.4421965169e+01    1.1280634773e+00    5.1200000000e+02    1.7806963157e-01    4.6949218750e-01
         7   -1.2430567329e+01    1.5466703842e+02   -2.2110243233e+01    9.6796759043e+00    1.7841718744e+01    1.3050037665e+01   -5.3711131033e+01    7.0913139083e-01    5.1200000000e+02    1.7547480669e-01    4.7460937500e-01
         8   -1.2433692865e+01    1.5474705269e+02   -2.2072450154e+01    9.6387572893e+00    1.7889095044e+01    1.3050037665e+01   -5.4076081602e+01    1.0644987394e+00    5.1200000000e+02    1.7663074285e-01    4.6632812500e-01
         9   -1.2419682047e+01    1.5439256074e+02   -2.1797601009e+01    9.3779189628e+00    1.8007109133e+01    1.3050037665e+01   -5.3970466599e+01    1.1157187923e+00    5.1200000000e+02    1.7643060721e-01    4.7628906250e-01
