# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2468962706e+01    2.3233389381e-01    4.0850000000e+03    4.0880000000e+03    0.0000000000e+00   -1.2461776125e+01    9.9468527151e-01    9.9681996086e-01
         1   -1.2463254874e+01    2.0278621657e-01    4.0990801387e+03    4.0880000000e+03    5.0000000000e-01   -1.2200046763e+01    9.9480138534e-01    9.9779843444e-01
         2   -1.2463769627e+01    2.1390687733e-01    4.0960082137e+03    4.1000000000e+03    5.0000000000e-01   -1.2560863471e+01    9.9410776128e-01    9.9804878049e-01
         3   -1.2467430298e+01    2.3013886521e-01    4.0960852598e+03    4.0980000000e+03    5.0000000000e-01   -1.2512585835e+01    9.9410632915e-01    9.9682772084e-01
         4   -1.2456447968e+01    2.0890770322e-01    4.0957494314e+03    4.0900000000e+03    5.0000000000e-01   -1.2320838530e+01    9.9402712827e-01    9.9951100244e-01
         5   -1.2460476820e+01    2.4678692426e-01    4.0960692945e+03    4.0950000000e+03    5.0000000000e-01   -1.2432030925e+01    9.9374590611e-01    9.9975579976e-01
         6   -1.2460274784e+01    2.0454160443e-01    4.0960069587e+03    4.1010000000e+03    5.0000000000e-01   -1.2582472688e+01    9.9463398235e-01    9.9804925628e-01
         7   -1.2463643455e+01    2.0210991454e-01    4.0960937138e+03    4.0990000000e+03    2.5000000000e-01   -1.2533490162e+01    9.9528868508e-01    9.9829226641e-01
         8   -1.2460265873e+01    2.2071256337e-01    4.0959429759e+03    4.0980000000e+03    5.0000000000e-01   -1.2512459663e+01    9.9517604175e-01    9.9853587116e-01
         9   -1.2464301765e+01    2.0694622219e-01    4.0961225216e+03    4.1000000000e+03    5.0000000000e-01   -1.2557874470e+01    9.9533534848e-01    9.9878048780e-01
        10   -1.2456428407e+01    2.2023681848e-01    4.0958390807e+03    4.0990000000e+03    2.5000000000e-01   -1.2537517144e+01    9.9451072165e-01    9.9804830446e-01
        11   -1.2463286649e+01    2.2736735934e-01    4.0961337680e+03    4.0960000000e+03    1.0000000000e+00   -1.2456428407e+01    9.9362857790e-01    9.9829101562e-01
        12   -1.2464606185e+01    2.4379687062e-01    4.0960553721e+03    4.1020000000e+03    5.0000000000e-01   -1.2609663840e+01    9.9425656573e-01    9.9683081424e-01
        13   -1.2460020047e+01    2.2355707752e-01    4.0959053303e+03    4.0930000000e+03    7.5000000000e-01   -1.2391337162e+01    9.9451281290e-01    9.9902272172e-01
        14   -1.2456922754e+01    2.1358760479e-01    4.0959261486e+03    4.0960000000e+03    5.0000000000e-01   -1.2460020047e+01    9.9526402924e-01    9.9853515625e-01
        15   -1.2460991447e+01    2.1949589858e-01    4.0960886814e+03    4.0980000000e+03    7.5000000000e-01   -1.2505738962e+01    9.9546639133e-01    9.9780380673e-01
        16   -1.2462873300e+01    2.6922544197e-01    4.0959552548e+03    4.0950000000e+03    5.0000000000e-01   -1.2436574403e+01    9.9482294064e-01    9.9853479853e-01
