#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -2.2311397524e+00    4.9962921885e+00   -4.0920674848e+00    1.8609277324e+00    1.9880228472e+00    1.7953086932e+00   -7.9920414435e+00    1.1664241831e-01    8.0000000000e+01    7.3907971382e-03    5.8593750000e-01
         1   -2.2096658515e+00    4.9086691029e+00   -4.0486024077e+00    1.8389365562e+00    1.9063150109e+00    1.7953086932e+00   -7.9695228784e+00    2.1929676659e-01    8.0000000000e+01    7.5440406799e-03    5.7656250000e-01
         2   -2.2655083256e+00    5.1501180334e+00   -4.2565284147e+00    1.9910200891e+00    1.9454508126e+00    1.7953086932e+00   -8.0929281129e+00    9.5640192395e-02    8.0000000000e+01    7.2607398033e-03    5.5000000000e-01
         3   -2.2613384875e+00    5.1328035987e+00   -4.0299179912e+00    1.7685795037e+00    1.9107659220e+00    1.7953086932e+00   -7.8483726032e+00    1.1237999680e-01    8.0000000000e+01    7.0664882660e-03    5.4843750000e-01
         4   -2.2377487848e+00    5.0212844783e+00   -3.5613657763e+00    1.3236169915e+00    1.8432472625e+00    1.7953086932e+00   -7.3755004733e+00    1.7557874133e-01    8.0000000000e+01    7.2633028030e-03    6.0468750000e-01
         5   -2.2332372215e+00    5.0027666636e+00   -3.6369362819e+00    1.4036990604e+00    1.7878721231e+00    1.7953086932e+00   -7.3071718256e+00    8.7054727451e-02    8.0000000000e+01    7.1642994881e-03    6.2812500000e-01
         6   -2.2263408457e+00    4.9744558315e+00   -3.6012411377e+00    1.3749002920e+00    1.8950059262e+00    1.7953086932e+00   -7.5347160973e+00    2.4316034014e-01    8.0000000000e+01    7.1012377739e-03    6.1562500000e-01
         7   -2.2710537363e+00    5.1831875590e+00   -4.1065841800e+00    1.8355304438e+00    1.9130353638e+00    1.7953086932e+00   -7.8404946182e+00    2.5566381180e-02    8.0000000000e+01    7.3297023773e-03    5.8437500000e-01
         8   -2.2344423686e+00    5.0089520659e+00   -4.0723489960e+00    1.8379066274e+00    1.9578026330e+00    1.7953086932e+00   -7.9381977886e+00    1.1273746640e-01    8.0000000000e+01    7.4942708015e-03    5.8750000000e-01
         9   -2.2136119953e+00    4.9213666876e+00   -4.0439842918e+00    1.8303722965e+00    2.0595482090e+00    1.7953086932e+00   -7.9914771232e+00    9.2635929149e-02    8.0000000000e+01    7.4552297592e-03    5.9375000000e-01
        10   -2.2255737673e+00    4.9727868201e+00   -4.1228532417e+00    1.8972794744e+00    1.9580276331e+00    1.7953086932e+00   -7.8789319604e+00    2.7423924398e-03    8.0000000000e+01    7.5892210007e-03    6.0468750000e-01
