# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -2.2375577646e+00    2.9692434846e-02    2.0480000000e+03    2.0480000000e+03    0.0000000000e+00   -2.2357881459e+00    9.9692996438e-01    9.9951171875e-01
         1   -2.2365759541e+00    4.4132061850e-02    2.0480273491e+03    2.0480000000e+03    0.0000000000e+00   -2.2375577646e+00    9.9487773542e-01    9.9951171875e-01
         2   -2.2360533107e+00    2.2487876157e-02    2.0479906591e+03    2.0510000000e+03    5.0000000000e-01   -2.3097645497e+00    9.9549309861e-01    9.9902486592e-01
         3   -2.2347246412e+00    2.2243191476e-02    2.0479727665e+03    2.0490000000e+03    0.0000000000e+00   -2.2604614147e+00    9.9758601257e-01    9.9804782821e-01
         4   -2.2398337881e+00    2.7057126858e-02    2.0480994650e+03    2.0470000000e+03    2.5000000000e-01   -2.2103046163e+00    9.9396259460e-01    9.9951148021e-01
         5   -2.2356093768e+00    3.7676442619e-02    2.0479112963e+03    2.0490000000e+03    5.0000000000e-01   -2.2642418921e+00    9.9659228457e-01    9.9755978526e-01
         6   -2.2379256525e+00    3.0135413120e-02    2.0480409031e+03    2.0450000000e+03    5.0000000000e-01   -2.1623134927e+00    9.9448305523e-01    1.0000000000e+00
         7   -2.2393189256e+00    3.9444123522e-02    2.0480335156e+03    2.0500000000e+03    2.5000000000e-01   -2.2867299512e+00    9.9675135330e-01    9.9853658537e-01
         8   -2.2403183377e+00    2.7520973710e-02    2.0480331167e+03    2.0480000000e+03    5.0000000000e-01   -2.2393189256e+00    9.9516393763e-01    9.9902343750e-01
         9   -2.2437669547e+00    2.4441154894e-02    2.0481054034e+03    2.0480000000e+03    5.0000000000e-01   -2.2403183377e+00    9.9486608884e-01    9.9902343750e-01
        10   -2.2416760240e+00    2.3053722859e-02    2.0479504341e+03    2.0470000000e+03    5.0000000000e-01   -2.2193469298e+00    9.9513669201e-01    9.9951148021e-01
        11   -2.2390113240e+00    2.1984799110e-02    2.0479364629e+03    2.0470000000e+03    2.5000000000e-01   -2.2172559991e+00    9.9740558646e-01    9.9951148021e-01
        12   -2.2370133323e+00    2.5560455080e-02    2.0479746543e+03    2.0520000000e+03    5.0000000000e-01   -2.3365723306e+00    9.9627263365e-01    9.9805068226e-01
        13   -2.2370989584e+00    3.5255638258e-02    2.0480021885e+03    2.0480000000e+03    0.0000000000e+00   -2.2370133323e+00    9.9444316410e-01    9.9902343750e-01
        14   -2.2422948660e+00    2.4642340901e-02    2.0480944942e+03    2.0470000000e+03    2.5000000000e-01   -2.2126789335e+00    9.9771174152e-01    9.9951148021e-01
