# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2408343208e+01    2.1259345691e-01    4.1010000000e+03    4.0960000000e+03    0.0000000000e+00   -1.2396295503e+01    9.8769397259e-01    9.9755859375e-01
         1   -1.2420626399e+01    2.5772054443e-01    4.0920651217e+03    4.0960000000e+03    0.0000000000e+00   -1.2469341142e+01    9.8841798780e-01    9.9511718750e-01
         2   -1.2433526120e+01    3.5694371329e-01    4.0965071822e+03    4.1030000000e+03    1.0000000000e+00   -1.2506002685e+01    9.8727576062e-01    9.9439434560e-01
         3   -1.2438087160e+01    2.5388889944e-01    4.0960803564e+03    4.0890000000e+03    1.2500000000e+00   -1.2348003802e+01    9.8599034084e-01    9.9853264857e-01
         4   -1.2434477364e+01    2.4081120147e-01    4.0958986741e+03    4.0990000000e+03    5.0000000000e-01   -1.2474694850e+01    9.8784617058e-01    9.9756038058e-01
         5   -1.2436568765e+01    2.3106732710e-01    4.0960997102e+03    4.0960000000e+03    2.5000000000e-01   -1.2434477364e+01    9.8793773968e-01    9.9658203125e-01
         6   -1.2434470219e+01    2.2731234920e-01    4.0959024895e+03    4.0930000000e+03    1.0000000000e+00   -1.2399934254e+01    9.8606211172e-01    9.9633520645e-01
         7   -1.2424986860e+01    2.3892703113e-01    4.0954330375e+03    4.0840000000e+03    5.0000000000e-01   -1.2287770847e+01    9.8612503501e-01    9.9877571009e-01
         8   -1.2438678835e+01    2.5873272379e-01    4.0965841365e+03    4.1010000000e+03    1.0000000000e+00   -1.2485984794e+01    9.8944217404e-01    9.9609851256e-01
         9   -1.2441362238e+01    2.4599914040e-01    4.0960634452e+03    4.0940000000e+03    7.5000000000e-01   -1.2414258810e+01    9.8874902345e-01    9.9731314118e-01
        10   -1.2438421521e+01    2.1319029543e-01    4.0959588601e+03    4.0990000000e+03    1.0000000000e+00   -1.2477969927e+01    9.8723128489e-01    9.9560868505e-01
        11   -1.2436658936e+01    2.7042359060e-01    4.0960126785e+03    4.1010000000e+03    7.5000000000e-01   -1.2499419455e+01    9.8835325910e-01    9.9609851256e-01
        12   -1.2435047437e+01    2.4152251440e-01    4.0957332320e+03    4.0870000000e+03    7.5000000000e-01   -1.2326674778e+01    9.8737460758e-01    9.9828725226e-01
        13   -1.2445074853e+01    2.3050978364e-01    4.0964265759e+03    4.0990000000e+03    1.0000000000e+00   -1.2471655126e+01    9.8787665441e-01    9.9512076116e-01
        14   -1.2446983784e+01    2.7784079916e-01    4.0960747189e+03    4.0930000000e+03    5.0000000000e-01   -1.2408440341e+01    9.8752511736e-01    9.9706816516e-01
        15   -1.2450122697e+01    2.5067268860e-01    4.0962471988e+03    4.1000000000e+03    5.0000000000e-01   -1.2495788083e+01    9.8631337370e-01    9.9634146341e-01
        16   -1.2443756587e+01    2.3726014863e-01    4.0957023061e+03    4.0930000000e+03    7.5000000000e-01   -1.2413488186e+01    9.8590759832e-01    9.9853408258e-01
        17   -1.2449759621e+01    2.0097098310e-01    4.0962735064e+03    4.1010000000e+03    2.5000000000e-01   -1.2504754521e+01    9.8706381015e-01    9.9390392587e-01
        18   -1.2448371199e+01    2.1966031426e-01    4.0957757050e+03    4.0810000000e+03    1.0000000000e+00   -1.2266318055e+01    9.8769128412e-01    9.9901984808e-01
